trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000052073	2	113754392	113754392-119068559	dominant	trans	5.91 	8.17 
ENSRNOT00000045321	5	42961027	42958196-43860837	overdominant	trans	5.90 	5.24 
ENSRNOT00000043185	7	134946880	134946880-135173467	dominant	trans	5.90 	8.12 
ENSRNOT00000064184	3	88198736	87661548-88597025	overdominant	trans	5.90 	5.12 
ENSRNOT00000034187	16	34150572	32982590-35711766	overdominant	trans	5.90 	5.77 
ENSRNOT00000018912	4	31060804	31060804-31065915	overdominant	trans	5.90 	6.49 
ENSRNOT00000005551	9	45848693	45848693-45848693	overdominant	trans	5.90 	5.79 
ENSRNOT00000015214	2	49914679	49198029-49976636	overdominant	trans	5.90 	5.32 
ENSRNOT00000034333	8	106911776	106003273-107036725	overdominant	trans	5.90 	5.68 
ENSRNOT00000050399	1	158223956	152773767-158945085	dominant	trans	5.89 	7.29 
ENSRNOT00000047013	7	55571061	53498151-61156443	overdominant	trans	5.89 	5.22 
ENSRNOT00000049223	5	128828195	24884086-128828195	overdominant	trans	5.89 	5.27 
ENSRNOT00000050489	12	12880211	12642606-12962318	dominant	trans	5.89 	9.36 
ENSRNOT00000056081	19	56601975	32386102-56601975	overdominant	trans	5.89 	5.15 
ENSRNOT00000056106	10	105602352	105211358-107381970	dominant	trans	5.89 	7.49 
ENSRNOT00000048854	16	9775445	4475660-54433299	overdominant	trans	5.89 	5.27 
ENSRNOT00000028310	20	27415172	25112799-37668161	dominant	trans	5.88 	6.77 
ENSRNOT00000006741	1	196175892	196175892-197094662	overdominant	trans	5.88 	7.22 
ENSRNOT00000015693	5	2241369	106953-7507549	overdominant	trans	5.88 	5.13 
ENSRNOT00000041358	2	24521757	24521757-40851618	overdominant	trans	5.88 	6.65 
ENSRNOT00000020032	10	14461040	12955809-14663333	overdominant	trans	5.88 	5.28 
ENSRNOT00000030212	11	78193940	78041723-78502383	overdominant	trans	5.88 	5.64 
ENSRNOT00000018912	6	56201832	55226750-56733601	dominant	trans	5.88 	8.60 
ENSRNOT00000044330	1	216517196	213762375-216517196	overdominant	trans	5.88 	5.12 
ENSRNOT00000028047	14	87931274	87931274-87931274	overdominant	trans	5.87 	5.17 
ENSRNOT00000013531	9	96059354	66943389-96233205	overdominant	trans	5.87 	5.14 
ENSRNOT00000065154	8	79398991	78956794-79398991	dominant	trans	5.87 	8.10 
ENSRNOT00000065605	1	232385243	232385243-234163946	overdominant	trans	5.87 	5.09 
ENSRNOT00000052369	11	40543286	37341049-40983511	dominant	trans	5.87 	6.44 
ENSRNOT00000021418	15	32261803	31765696-32263344	overdominant	trans	5.87 	5.21 
ENSRNOT00000045899	17	85051264	82980750-85753787	overdominant	trans	5.86 	5.11 
ENSRNOT00000002704	20	16028175	15448886-16144878	overdominant	trans	5.86 	5.91 
ENSRNOT00000033663	16	59409995	9534390-63153697	overdominant	trans	5.86 	5.13 
ENSRNOT00000040997	9	92487937	92487937-98760651	overdominant	trans	5.86 	5.93 
ENSRNOT00000001260	4	2652505	2460224-2652505	overdominant	trans	5.86 	5.26 
ENSRNOT00000050921	20	27415172	25112799-37668161	dominant	trans	5.86 	7.31 
ENSRNOT00000022817	7	80670806	80129871-104247046	overdominant	trans	5.85 	5.13 
ENSRNOT00000068671	1	196175892	196175892-197094662	overdominant	trans	5.85 	5.09 
ENSRNOT00000028175	6	54160213	53420166-54927762	overdominant	trans	5.85 	5.27 
ENSRNOT00000049446	3	144058229	144058229-144163724	overdominant	trans	5.85 	5.32 
ENSRNOT00000066108	18	53698429	53238673-53698429	overdominant	trans	5.84 	5.08 
ENSRNOT00000014819	9	6313980	6106393-6313980	overdominant	trans	5.84 	5.80 
ENSRNOT00000064385	1	196175892	196175892-197094662	overdominant	trans	5.84 	5.40 
ENSRNOT00000066095	7	36616497	36550227-36616497	overdominant	trans	5.84 	7.50 
ENSRNOT00000026207	19	46104966	45941759-46245738	overdominant	trans	5.84 	5.38 
ENSRNOT00000010441	1	194333848	194128655-194333848	dominant	trans	5.84 	8.04 
ENSRNOT00000024583	18	53698429	53698429-53698429	overdominant	trans	5.84 	5.09 
ENSRNOT00000067320	3	115366840	115048636-115422010	dominant	trans	5.84 	7.50 
ENSRNOT00000060642	19	45268621	44454416-46245738	overdominant	trans	5.83 	5.20 
ENSRNOT00000012473	13	10262918	10262918-13096311	overdominant	trans	5.83 	5.16 
ENSRNOT00000032108	16	79114939	79002996-79699956	overdominant	trans	5.83 	5.41 
ENSRNOT00000001751	4	138628374	136396694-138628374	dominant	trans	5.83 	8.01 
ENSRNOT00000065498	19	29360206	29360206-30969228	overdominant	trans	5.82 	5.08 
ENSRNOT00000024317	5	34486330	34486330-34997922	dominant	trans	5.82 	8.81 
ENSRNOT00000063787	8	125492534	125492534-125556396	partial-dominant	cis	5.82 	57.95 
ENSRNOT00000007552	4	15730551	15730551-15764328	dominant	trans	5.82 	10.05 
ENSRNOT00000048068	6	110703853	110703853-110703853	overdominant	trans	5.82 	7.11 
ENSRNOT00000010906	18	13565428	13565428-14309130	overdominant	trans	5.82 	5.32 
ENSRNOT00000066243	7	25069241	25051481-72650828	overdominant	trans	5.82 	5.34 
ENSRNOT00000055573	4	153658482	153658482-153658482	overdominant	trans	5.82 	5.35 
ENSRNOT00000000354	7	25069241	25051481-25090324	overdominant	trans	5.81 	5.45 
ENSRNOT00000027369	18	21251054	20907547-70712135	overdominant	trans	5.81 	5.21 
ENSRNOT00000020722	10	83870540	82384110-83870540	overdominant	trans	5.81 	5.23 
ENSRNOT00000016432	3	6202446	4520274-7093309	overdominant	trans	5.81 	5.11 
ENSRNOT00000017640	19	46004777	46004777-46403044	overdominant	trans	5.81 	5.31 
ENSRNOT00000018123	6	73004732	71501917-73523691	overdominant	trans	5.81 	5.52 
ENSRNOT00000038993	13	104857920	57108155-105797196	overdominant	trans	5.81 	5.04 
ENSRNOT00000038055	19	46104966	45941759-46958367	overdominant	trans	5.80 	5.02 
ENSRNOT00000054759	10	99281469	99281469-99478079	overdominant	trans	5.80 	5.30 
ENSRNOT00000019462	3	132098214	131865148-132098214	overdominant	trans	5.79 	5.67 
ENSRNOT00000022008	8	79100693	79100693-79197879	overdominant	trans	5.79 	5.11 
ENSRNOT00000044953	9	95069798	94987161-95133240	overdominant	trans	5.79 	5.08 
ENSRNOT00000057030	11	78260354	78101569-78584269	overdominant	trans	5.79 	5.28 
ENSRNOT00000052338	14	68683478	68683478-68683478	overdominant	trans	5.79 	5.04 
ENSRNOT00000038154	6	58669589	55406785-58737396	overdominant	trans	5.79 	5.03 
ENSRNOT00000067798	13	71091693	70668185-71191831	overdominant	trans	5.79 	5.36 
ENSRNOT00000040767	10	95971673	95809620-96053767	overdominant	trans	5.79 	5.02 
ENSRNOT00000010007	20	36752926	36752926-39488162	overdominant	trans	5.78 	5.00 
ENSRNOT00000015494	14	89164535	89164535-89307553	overdominant	trans	5.78 	5.56 
ENSRNOT00000018558	2	24976778	24976778-49343282	overdominant	trans	5.78 	5.01 
ENSRNOT00000047632	2	77876972	76912355-80609554	overdominant	trans	5.78 	5.01 
ENSRNOT00000065241	15	17202948	17202948-18947761	overdominant	trans	5.78 	5.00 
ENSRNOT00000012047	9	97168884	97168884-97354417	overdominant	trans	5.78 	5.41 
ENSRNOT00000003252	1	197517256	197517256-197563287	overdominant	trans	5.78 	7.02 
ENSRNOT00000009048	19	34843598	33952904-34932131	overdominant	trans	5.77 	5.01 
ENSRNOT00000057819	5	34289995	34289995-34289995	dominant	trans	5.77 	8.92 
ENSRNOT00000006658	2	59287953	56894383-59336225	overdominant	trans	5.77 	5.23 
ENSRNOT00000012604	15	84900526	84792736-84900526	overdominant	trans	5.77 	5.00 
ENSRNOT00000018526	6	57850547	51199769-63429850	overdominant	trans	5.77 	5.08 
ENSRNOT00000060471	18	83151115	80645349-83151115	overdominant	trans	5.77 	4.99 
ENSRNOT00000056222	8	53064880	53064880-53064880	dominant	trans	5.76 	8.01 
ENSRNOT00000046139	11	27846746	26354618-27896335	dominant	trans	5.76 	7.63 
ENSRNOT00000049742	15	54325958	54325958-54325958	overdominant	trans	5.76 	4.99 
ENSRNOT00000023430	19	46124340	46004777-46233151	overdominant	trans	5.76 	5.16 
ENSRNOT00000066228	1	192503022	191983388-258170974	overdominant	trans	5.76 	4.98 
ENSRNOT00000007419	20	12229318	12229318-12233352	overdominant	trans	5.76 	5.14 
ENSRNOT00000063985	17	33460935	32943834-34698696	overdominant	trans	5.76 	5.97 
ENSRNOT00000025680	2	126668054	126381371-126668054	dominant	trans	5.75 	8.65 
ENSRNOT00000029819	13	44541748	44246495-44595624	overdominant	trans	5.75 	5.19 
ENSRNOT00000047765	16	68333985	67231533-68346582	overdominant	trans	5.75 	5.17 
ENSRNOT00000011756	17	33460935	32969493-35164975	overdominant	trans	5.75 	5.27 
ENSRNOT00000068544	5	2241369	106953-2659999	overdominant	trans	5.75 	5.64 
ENSRNOT00000067607	7	37559320	37069599-37700804	overdominant	trans	5.75 	5.50 
ENSRNOT00000039605	14	7488479	6244087-7737710	overdominant	trans	5.75 	5.14 
ENSRNOT00000002879	19	46124340	46004777-46403044	overdominant	trans	5.75 	5.44 
ENSRNOT00000051192	3	32662271	32662271-32678748	overdominant	trans	5.75 	5.18 
ENSRNOT00000028481	6	58669589	58669589-58737396	overdominant	trans	5.75 	6.29 
ENSRNOT00000016907	4	155131177	155029381-155201702	overdominant	trans	5.75 	6.53 
ENSRNOT00000055915	1	220339638	220339638-220568737	overdominant	trans	5.75 	5.85 
ENSRNOT00000026985	1	92922015	92922015-196715326	overdominant	trans	5.75 	4.97 
ENSRNOT00000006095	15	108275208	106884077-108714860	overdominant	trans	5.75 	4.99 
ENSRNOT00000000580	2	25048979	24976778-204276715	overdominant	trans	5.74 	4.98 
ENSRNOT00000025832	8	113464215	113464215-123171507	overdominant	trans	5.74 	5.55 
ENSRNOT00000000323	5	24675972	24675972-24675972	dominant	trans	5.74 	7.66 
ENSRNOT00000047909	13	64348482	60243949-66209285	overdominant	trans	5.74 	5.01 
ENSRNOT00000006394	4	156953675	156231455-156953675	overdominant	trans	5.74 	5.94 
ENSRNOT00000045841	12	40383778	40233373-40748010	overdominant	trans	5.74 	5.11 
ENSRNOT00000009233	6	112259229	112259229-112284384	overdominant	trans	5.74 	5.16 
ENSRNOT00000045835	2	32214834	32214834-32438341	dominant	trans	5.74 	7.90 
ENSRNOT00000020298	1	245292927	242979139-245389605	overdominant	trans	5.74 	5.32 
ENSRNOT00000013197	20	39183968	39088279-39208998	overdominant	trans	5.74 	5.63 
ENSRNOT00000031922	18	49010909	49010909-51103978	dominant	trans	5.74 	6.31 
ENSRNOT00000002257	9	45848693	37178783-45848693	overdominant	trans	5.73 	5.96 
ENSRNOT00000057299	3	137497933	133332004-137503766	overdominant	trans	5.73 	6.45 
ENSRNOT00000040256	1	196175892	196175892-197094662	dominant	trans	5.73 	7.54 
ENSRNOT00000013473	2	75062301	74815156-81565311	overdominant	trans	5.73 	6.03 
ENSRNOT00000041337	17	33460935	32943834-36295043	overdominant	trans	5.73 	5.03 
ENSRNOT00000010891	5	48143849	48135690-118119218	overdominant	trans	5.73 	5.08 
ENSRNOT00000025582	6	102900284	100696652-103300841	overdominant	trans	5.73 	4.97 
ENSRNOT00000065609	19	46124340	46004777-46403044	overdominant	trans	5.73 	5.05 
ENSRNOT00000002552	8	6158067	1738614-113874343	overdominant	trans	5.73 	4.95 
ENSRNOT00000016265	19	46124340	28487362-46403044	overdominant	trans	5.73 	5.04 
ENSRNOT00000017663	5	62483950	57779108-62483950	overdominant	trans	5.73 	5.14 
ENSRNOT00000000541	1	189292863	189292863-194623236	overdominant	trans	5.73 	4.97 
ENSRNOT00000065270	4	150100804	149948909-150383477	overdominant	trans	5.73 	5.50 
ENSRNOT00000049640	7	76576290	76330601-77012769	overdominant	trans	5.72 	5.85 
ENSRNOT00000012902	4	142370628	142273956-145159295	overdominant	trans	5.72 	5.34 
ENSRNOT00000042485	16	63367846	63367846-63367846	overdominant	trans	5.72 	5.33 
ENSRNOT00000065438	6	45560437	45261120-110709319	overdominant	trans	5.72 	5.05 
ENSRNOT00000040083	17	33409474	33409474-33409474	dominant	trans	5.72 	7.43 
ENSRNOT00000033775	20	16257054	13181128-16465821	overdominant	trans	5.71 	5.24 
ENSRNOT00000059462	19	46124340	42801790-46233151	overdominant	trans	5.71 	4.94 
ENSRNOT00000030687	12	9595546	9595546-10512974	dominant	trans	5.71 	8.56 
ENSRNOT00000027695	4	33407358	33407358-162566169	overdominant	trans	5.71 	4.99 
ENSRNOT00000017682	3	134605983	134605983-134605983	overdominant	trans	5.71 	5.07 
ENSRNOT00000024278	20	22684829	22682872-23114524	overdominant	trans	5.71 	4.95 
ENSRNOT00000011408	5	31140151	30438434-32244615	overdominant	trans	5.71 	5.26 
ENSRNOT00000014278	5	7531977	4197272-8430887	overdominant	trans	5.70 	5.09 
ENSRNOT00000017893	19	46245738	46104966-46672967	overdominant	trans	5.70 	5.43 
ENSRNOT00000009175	6	95380483	94869483-95714057	overdominant	trans	5.70 	5.23 
ENSRNOT00000056369	18	77849121	77439059-78317234	overdominant	trans	5.70 	5.58 
ENSRNOT00000012212	2	140880628	57214346-141706620	overdominant	trans	5.70 	5.23 
ENSRNOT00000027432	9	81917197	81747536-81997560	overdominant	trans	5.70 	4.92 
ENSRNOT00000022924	6	95380483	94869483-95714057	overdominant	trans	5.69 	5.05 
ENSRNOT00000061159	6	99671082	96334787-100070948	overdominant	trans	5.69 	4.93 
ENSRNOT00000041643	5	34486330	34486330-34997922	dominant	trans	5.69 	7.01 
ENSRNOT00000000007	18	18319569	18319569-64560695	overdominant	trans	5.69 	5.74 
ENSRNOT00000063841	18	21884577	21884577-22270507	overdominant	trans	5.69 	6.03 
ENSRNOT00000051857	20	25804224	25112799-37668161	overdominant	trans	5.69 	6.68 
ENSRNOT00000021442	6	37434994	37432746-48466670	overdominant	trans	5.69 	4.92 
ENSRNOT00000017411	17	33361289	32943834-36495539	overdominant	trans	5.69 	4.97 
ENSRNOT00000026644	7	95768193	95718316-97125829	dominant	trans	5.69 	7.88 
ENSRNOT00000027338	18	66371189	65965301-66371189	overdominant	trans	5.68 	5.68 
ENSRNOT00000027842	19	46124340	46004777-46233151	overdominant	trans	5.68 	4.94 
ENSRNOT00000056532	2	236695087	236396424-236695087	overdominant	trans	5.68 	6.67 
ENSRNOT00000006256	16	2859454	2859454-51476467	overdominant	trans	5.68 	5.24 
ENSRNOT00000004670	7	61156443	61130207-71943957	dominant	trans	5.68 	7.01 
ENSRNOT00000048551	4	49714348	49703821-82271916	overdominant	trans	5.68 	5.00 
ENSRNOT00000064548	6	82503438	74433880-133940686	overdominant	trans	5.67 	4.90 
ENSRNOT00000015057	4	87278124	84537491-88788529	overdominant	trans	5.67 	5.49 
ENSRNOT00000059766	3	162243870	162243870-162875221	overdominant	trans	5.67 	4.90 
ENSRNOT00000067266	2	28287652	28017324-43710011	overdominant	trans	5.67 	5.12 
ENSRNOT00000048797	16	52936498	52845456-52936498	overdominant	trans	5.67 	6.81 
ENSRNOT00000057777	4	115480651	115380171-116260206	overdominant	trans	5.67 	4.90 
ENSRNOT00000036502	3	22282306	22282306-22282306	dominant	trans	5.67 	9.54 
ENSRNOT00000034450	3	161938430	125578346-161939935	overdominant	trans	5.67 	4.90 
ENSRNOT00000032947	3	137527010	137527010-138895546	dominant	trans	5.67 	6.79 
ENSRNOT00000024057	4	146600177	145845838-170228354	overdominant	trans	5.67 	5.04 
ENSRNOT00000015845	5	7936333	7507549-145063693	overdominant	trans	5.67 	5.27 
ENSRNOT00000025621	10	45088428	45088428-45936283	overdominant	trans	5.67 	4.90 
ENSRNOT00000049596	2	243966007	243861744-243966007	overdominant	trans	5.66 	5.10 
ENSRNOT00000026079	11	20540414	20540414-20768603	overdominant	trans	5.66 	4.90 
ENSRNOT00000040802	19	8846323	8363374-9047009	overdominant	trans	5.66 	4.89 
ENSRNOT00000067912	2	25048979	24976778-25048979	overdominant	trans	5.66 	4.90 
ENSRNOT00000027049	19	46124340	46004777-46248324	overdominant	trans	5.66 	5.26 
ENSRNOT00000027891	3	93893716	16507237-107607835	overdominant	trans	5.66 	4.91 
ENSRNOT00000067097	5	30696860	30438434-47232947	overdominant	trans	5.66 	5.11 
ENSRNOT00000043351	12	28808671	28808671-28808671	dominant	trans	5.66 	7.41 
ENSRNOT00000049221	2	207603320	205944952-225431529	overdominant	trans	5.66 	4.90 
ENSRNOT00000063820	16	59369480	59369480-59370941	dominant	trans	5.65 	7.49 
ENSRNOT00000068620	5	160758286	158954959-161102700	overdominant	trans	5.65 	6.29 
ENSRNOT00000064276	14	90246424	90221771-90246424	overdominant	trans	5.65 	5.76 
ENSRNOT00000019989	5	161482977	161283828-161482977	overdominant	trans	5.65 	5.85 
ENSRNOT00000057236	13	12372363	10971340-42529530	overdominant	trans	5.65 	6.10 
ENSRNOT00000046277	10	57994242	43567120-105971490	overdominant	trans	5.65 	4.89 
ENSRNOT00000006175	17	33460935	33361289-35164975	overdominant	trans	5.65 	5.06 
ENSRNOT00000015935	15	84900526	14458845-96181754	overdominant	trans	5.65 	5.01 
ENSRNOT00000000609	6	51167819	33447027-73826312	overdominant	trans	5.65 	4.96 
ENSRNOT00000026990	15	25755011	25755011-25787574	overdominant	trans	5.65 	6.30 
ENSRNOT00000043498	2	32825798	32677053-33081131	overdominant	trans	5.65 	4.93 
ENSRNOT00000010007	1	213294639	205135392-214530144	overdominant	trans	5.64 	4.96 
ENSRNOT00000051861	14	17132323	16338917-17594142	overdominant	trans	5.64 	4.90 
ENSRNOT00000005129	10	103949455	103228959-103949455	overdominant	trans	5.64 	6.07 
ENSRNOT00000002361	4	136114018	136072684-136151261	overdominant	trans	5.64 	5.07 
ENSRNOT00000004199	18	52374271	51984292-52374271	overdominant	trans	5.64 	4.87 
ENSRNOT00000007776	5	4470334	4197272-135501761	overdominant	trans	5.64 	4.86 
ENSRNOT00000067866	3	150382472	150382472-151313622	overdominant	trans	5.64 	5.48 
ENSRNOT00000011644	2	243219143	239311647-244422587	dominant	trans	5.64 	7.64 
ENSRNOT00000067045	2	113573685	113573685-115561257	overdominant	trans	5.63 	4.99 
ENSRNOT00000019361	18	61995399	58986230-63738958	overdominant	trans	5.63 	4.87 
ENSRNOT00000060991	2	32213153	24416049-32679297	dominant	trans	5.63 	6.33 
ENSRNOT00000023217	14	87931274	87931274-87931274	dominant	trans	5.63 	9.88 
ENSRNOT00000065160	3	76914442	75559237-84650793	overdominant	trans	5.63 	5.88 
ENSRNOT00000052093	2	212001705	211826211-212121364	overdominant	trans	5.63 	5.36 
ENSRNOT00000024938	5	76929060	14137452-79380430	overdominant	trans	5.63 	4.96 
ENSRNOT00000033542	16	42506198	42506198-45061899	overdominant	trans	5.63 	5.55 
ENSRNOT00000016854	9	96233205	95691324-96964801	overdominant	trans	5.62 	4.85 
ENSRNOT00000039842	19	29060933	28193008-29869201	overdominant	trans	5.62 	4.87 
ENSRNOT00000065355	16	18989103	17939710-23113965	overdominant	trans	5.62 	4.91 
ENSRNOT00000010707	6	54160213	53420166-105040942	overdominant	trans	5.62 	4.89 
ENSRNOT00000007648	10	99528566	97150252-99528566	overdominant	trans	5.62 	4.87 
ENSRNOT00000061371	16	57645444	57645444-59725198	overdominant	trans	5.62 	4.93 
ENSRNOT00000011358	9	40137593	39978800-96120330	overdominant	trans	5.62 	4.94 
ENSRNOT00000033772	20	25112799	25112799-37668161	overdominant	trans	5.62 	5.81 
ENSRNOT00000019528	6	96430074	96334787-103245681	overdominant	trans	5.62 	5.04 
ENSRNOT00000050694	6	94623917	94623917-94623917	dominant	trans	5.62 	7.90 
ENSRNOT00000027709	5	48632793	48632793-48912919	overdominant	trans	5.61 	5.79 
ENSRNOT00000064323	5	7531977	4253069-9694922	overdominant	trans	5.61 	5.37 
ENSRNOT00000041057	3	144209013	144209013-144294655	overdominant	trans	5.61 	4.86 
ENSRNOT00000060262	9	55689939	55570164-57746669	overdominant	trans	5.61 	4.84 
ENSRNOT00000030268	14	70657200	17670234-72180685	overdominant	trans	5.61 	5.38 
ENSRNOT00000067198	17	33460935	33361289-35164975	overdominant	trans	5.61 	5.29 
ENSRNOT00000009542	19	46124340	46004777-46233151	overdominant	trans	5.61 	4.99 
ENSRNOT00000010884	19	46104966	45268621-46284235	overdominant	trans	5.61 	4.84 
ENSRNOT00000049913	2	257473566	257201041-257783219	dominant	trans	5.61 	7.02 
ENSRNOT00000030642	16	28712152	28712152-35711766	overdominant	trans	5.61 	5.32 
ENSRNOT00000023888	8	115893061	50913111-115893061	overdominant	trans	5.61 	4.90 
ENSRNOT00000049673	2	258129525	257201041-258173262	dominant	trans	5.61 	7.58 
ENSRNOT00000010429	2	40846770	40840999-40851618	overdominant	trans	5.61 	4.84 
ENSRNOT00000051668	4	173873543	173116099-174031460	overdominant	trans	5.61 	4.85 
ENSRNOT00000030137	20	41209830	41209830-41209830	overdominant	trans	5.61 	5.81 
ENSRNOT00000041819	17	14266784	13874825-15046887	overdominant	trans	5.61 	5.24 
ENSRNOT00000009067	20	13431315	13431315-17306898	overdominant	trans	5.60 	4.87 
