trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LIVER.express.scl0018326.1_45.S	16	74245866	74084851-74869924	overdominant	NA	5.49 	4.93 
LIVER.express.scl16382.1.1_50.S	19	30392032	30313613-30392032	overdominant	trans	5.49 	4.72 
LIVER.express.scl00381622.1_325.S	2	161566006	161566006-161566006	overdominant	trans	5.49 	4.72 
LIVER.express.scl29230.1_365.S	1	49680220	46274923-49680220	overdominant	trans	5.49 	5.87 
LIVER.express.scl41383.7.120_88.S	5	40028496	38962210-40810823	overdominant	trans	5.49 	4.71 
LIVER.express.scl46552.1.1_1.S	4	52294002	52294002-52544525	overdominant	trans	5.49 	4.72 
LIVER.express.ri.D630035D13.PX00197G22.AK085493.1825.S	6	135272017	135272017-135996423	overdominant	trans	5.48 	5.26 
LIVER.express.scl0003179.1_0.S	12	6055238	3779593-6240350	overdominant	trans	5.48 	5.72 
LIVER.express.scl020198.1_11.S	13	20529461	18955899-22255850	overdominant	trans	5.48 	5.01 
LIVER.express.scl38844.1_207.S	2	165221683	75343471-165221683	overdominant	trans	5.48 	5.18 
LIVER.express.ri.1700026N20.ZX00047E13.AK006398.1228.S	2	134344946	134344946-154456692	overdominant	trans	5.48 	4.77 
LIVER.express.scl0260345.1_24.S	5	148792855	148792855-148799645	overdominant	trans	5.48 	4.77 
LIVER.express.scl00107797.1_103.S	14	121859977	121076254-121931544	overdominant	NA	5.48 	5.74 
LIVER.express.scl35360.4.1_162.S	6	125003536	124998504-125515787	overdominant	trans	5.47 	4.70 
LIVER.express.scl00319331.1_82.S	19	54618612	54618612-55602330	overdominant	trans	5.47 	5.12 
LIVER.express.X9626100_224.S	19	30392032	30313613-30392032	overdominant	NA	5.47 	4.99 
LIVER.express.scl4775.1.1_139.S	8	84140245	83887227-84568855	overdominant	trans	5.47 	5.52 
LIVER.express.scl42794.1_709.S	1	128625610	76386570-135115263	overdominant	trans	5.47 	4.95 
LIVER.express.scl35959.8.1_6.S	1	111528220	110649735-116281910	overdominant	trans	5.47 	4.70 
LIVER.express.scl000886.1_146.S	5	98407243	98407243-98407243	overdominant	trans	5.47 	4.78 
LIVER.express.ri.D230002L24.PX00187O07.AK051807.3251.S	18	72267149	72267149-73139718	overdominant	trans	5.47 	5.04 
LIVER.express.scl42959.4_58.S	18	64673900	52947124-64673900	overdominant	trans	5.46 	5.04 
LIVER.express.scl078578.3_1.S	13	78125093	77537520-80749350	overdominant	trans	5.46 	4.69 
LIVER.express.scl068303.14_11.S	10	85003454	85003454-86050797	overdominant	trans	5.46 	4.71 
LIVER.express.GI_38082606.S	5	118108777	117668010-118108777	overdominant	trans	5.46 	4.77 
LIVER.express.scl47991.9.1_37.S	12	109136682	108546603-109444041	overdominant	trans	5.46 	4.87 
LIVER.express.GI_38083665.S	12	16738644	16738644-16738644	overdominant	trans	5.45 	4.76 
LIVER.express.ri.E430003H02.PX00096G21.AK088077.1546.S	8	86972515	85002894-88546432	overdominant	trans	5.45 	5.45 
LIVER.express.scl28176.19.257_117.S	8	98563179	98501224-101142950	overdominant	trans	5.45 	4.81 
LIVER.express.scl54240.10_147.S	17	90557165	90557165-91175280	overdominant	trans	5.45 	5.20 
LIVER.express.scl22128.3_229.S	16	94916267	94890932-94916267	overdominant	trans	5.44 	5.11 
LIVER.express.scl00404333.1_330.S	10	25670592	25508401-25670592	overdominant	trans	5.44 	4.68 
LIVER.express.scl40157.7.1_21.S	11	99370053	99370053-100513450	overdominant	trans	5.44 	4.70 
LIVER.express.GI_38076185.S	7	18591248	18591248-140189738	overdominant	NA	5.44 	4.84 
LIVER.express.scl36034.18_209.S	3	148608536	148269815-148608536	overdominant	trans	5.43 	5.80 
LIVER.express.GI_38091799.S	4	57626481	55773014-58831722	overdominant	NA	5.43 	5.25 
LIVER.express.GI_38093997.S	14	86615793	84867498-86739248	overdominant	NA	5.43 	4.66 
LIVER.express.MJ.2000.100_1260.S	2	104031564	101823315-107780189	overdominant	NA	5.43 	4.73 
LIVER.express.IGLC3_J00585_Ig_lambda_constant_3_26.S	10	119503234	119503234-119503300	overdominant	trans	5.43 	5.12 
LIVER.express.scl0018390.2_215.S	19	10749166	10749166-10874706	overdominant	trans	5.43 	5.17 
LIVER.express.scl34676.6_69.S	14	71177273	70971693-71177943	overdominant	trans	5.43 	4.70 
LIVER.express.scl00229503.2_106.S	3	62684528	36431700-65474683	overdominant	trans	5.42 	4.82 
LIVER.express.scl068280.6_0.S	2	95606519	93907710-96734145	overdominant	trans	5.42 	4.70 
LIVER.express.scl39102.13_131.S	4	108647759	8920338-108647759	overdominant	trans	5.42 	4.70 
LIVER.express.scl53314.1_457.S	19	30392032	30313613-30392032	overdominant	trans	5.42 	4.65 
LIVER.express.scl38108.3_14.S	10	83700325	82704824-83700325	overdominant	trans	5.42 	4.75 
LIVER.express.scl0074329.1_248.S	8	123159343	123159343-124978826	overdominant	trans	5.41 	5.63 
LIVER.express.scl0076371.1_313.S	7	57166796	57166796-59660222	overdominant	NA	5.41 	4.64 
LIVER.express.scl29462.4_169.S	19	30392032	30313613-30392032	overdominant	trans	5.41 	4.65 
LIVER.express.ri.B430205M18.PX00071E06.AK046612.1883.S	1	133662206	132515586-134844019	overdominant	NA	5.41 	4.98 
LIVER.express.scl000202.1_13.S	1	115024490	71676194-116281910	overdominant	trans	5.41 	4.64 
LIVER.express.scl0101476.5_13.S	8	24332450	24332450-24332450	overdominant	trans	5.41 	5.43 
LIVER.express.scl00107358.2_164.S	8	85919254	83887227-89785559	overdominant	NA	5.41 	5.03 
LIVER.express.scl20048.3_40.S	16	70002549	70002549-72909784	overdominant	trans	5.41 	5.03 
LIVER.express.scl9628.1.1_191.S	18	81002948	81002948-81002948	overdominant	trans	5.41 	4.65 
LIVER.express.ri.E030046O12.PX00207I11.AK087342.1443.S	1	39355725	39355725-39355725	overdominant	trans	5.40 	4.63 
LIVER.express.scl0235459.5_308.S	4	56035903	52294002-76903974	overdominant	trans	5.40 	4.64 
LIVER.express.GI_38091659.S	18	31095234	30972624-31412289	overdominant	trans	5.40 	4.67 
LIVER.express.ri.2310050N03.ZX00054B22.AK009914.1969.S	13	89723041	89723041-90216156	overdominant	trans	5.40 	5.02 
LIVER.express.scl0002706.1_4.S	7	130955440	129959502-132349184	overdominant	trans	5.40 	4.70 
LIVER.express.scl21412.20.1_18.S	12	119426947	111034957-119426947	overdominant	trans	5.40 	5.28 
LIVER.express.scl24983.3.1_3.S	6	137411248	136698174-137427457	overdominant	trans	5.40 	4.84 
LIVER.express.scl0094176.2_238.S	7	96115325	96115325-98058765	overdominant	trans	5.39 	5.13 
LIVER.express.scl0054710.2_242.S	11	7285878	6774647-56514996	overdominant	trans	5.39 	4.65 
LIVER.express.ri.D830017O21.PX00198D10.AK085854.2927.S	11	13001313	12072619-14278667	overdominant	trans	5.39 	4.63 
LIVER.express.ri.G630005N21.PL00012H06.AK090147.1391.S	3	72462519	72462519-72462519	overdominant	trans	5.39 	4.62 
LIVER.express.scl000078.1_211_REVCOMP.S	18	51353918	51353918-51949474	overdominant	NA	5.39 	4.74 
LIVER.express.GI_25021323.S	11	64908998	64908998-70265436	overdominant	trans	5.39 	5.45 
LIVER.express.scl11091.1.1_125.S	3	102324541	102185658-102324541	overdominant	trans	5.38 	4.68 
LIVER.express.gi_21618877_gb_BC031849.1__100_a_7_2.S	19	30392032	30313613-30392032	overdominant	NA	5.38 	4.85 
LIVER.express.scl0001529.1_346.S	8	28727529	28002287-29180110	overdominant	trans	5.38 	4.65 
LIVER.express.scl47198.5_117.S	10	88796691	86559122-89234939	overdominant	trans	5.38 	5.00 
LIVER.express.GI_38084486.S	14	111167594	10238823-111167594	overdominant	trans	5.38 	4.61 
LIVER.express.scl35681.2_249.S	14	61521914	60980844-61919288	overdominant	trans	5.38 	4.72 
LIVER.express.scl0100146.1_170.S	10	88796691	14292688-89014154	overdominant	trans	5.38 	4.79 
LIVER.express.scl0002815.1_102.S	7	36819260	35185555-37123247	overdominant	trans	5.38 	4.65 
LIVER.express.GI_38085020.S	2	162978174	162322214-164778924	overdominant	trans	5.38 	4.62 
LIVER.express.scl0001707.1_32.S	5	145200113	107623293-146049171	overdominant	trans	5.37 	4.72 
LIVER.express.ri.2700088L14.ZX00056J10.AK012586.1040.S	5	41067192	41067192-41067192	overdominant	trans	5.37 	5.19 
LIVER.express.GI_38084070.S	1	178712284	178114736-179199621	overdominant	NA	5.37 	5.04 
LIVER.express.scl40608.3_4.S	8	83887227	83887227-84235111	overdominant	trans	5.37 	4.91 
LIVER.express.scl52344.12.7_2.S	3	87486947	87486947-87486947	overdominant	trans	5.37 	4.62 
LIVER.express.scl34649.4_549.S	13	78125093	77537520-81246153	overdominant	trans	5.37 	4.84 
LIVER.express.scl49428.3_655.S	6	62802636	60940936-63686314	overdominant	trans	5.37 	4.63 
LIVER.express.GI_38076930.S	11	102771649	6488666-104434921	overdominant	trans	5.37 	4.84 
LIVER.express.scl46921.7.4_52.S	13	47054982	47054982-47054982	overdominant	trans	5.37 	4.74 
LIVER.express.scl52902.14.1_38.S	1	11017000	10891308-91647465	overdominant	trans	5.37 	4.60 
LIVER.express.scl34489.14.1_112.S	7	64362254	62761433-64362254	overdominant	trans	5.36 	4.63 
LIVER.express.scl0002306.1_28.S	19	30392032	30313613-30392032	overdominant	trans	5.36 	4.61 
LIVER.express.scl37672.14.1_2.S	11	101460236	101318682-101713427	overdominant	trans	5.36 	4.92 
LIVER.express.ri.C730018L13.PX00086J24.AK050126.1648.S	7	58273870	57505294-58273870	overdominant	trans	5.36 	4.88 
LIVER.express.GI_38077369.S	3	99771874	99771874-99771874	overdominant	trans	5.36 	4.63 
LIVER.express.scl0003069.1_215.S	10	124928036	124928036-124928036	overdominant	trans	5.36 	5.78 
LIVER.express.scl0013219.1_179.S	3	118289974	109232154-118561493	overdominant	NA	5.36 	5.04 
LIVER.express.scl0234814.1_10.S	7	149537666	149537666-151056040	overdominant	trans	5.36 	5.01 
LIVER.express.GI_23597587.S	4	6820602	6820602-8684957	overdominant	NA	5.36 	4.60 
LIVER.express.scl0001362.1_23.S	17	73689769	72598763-74185974	overdominant	trans	5.36 	4.72 
LIVER.express.ri.E130306P09.PX00208B22.AK053751.3541.S	7	38888026	38581915-47419364	overdominant	trans	5.35 	4.66 
LIVER.express.ri.3110050L10.ZX00072G14.AK014201.1048.S	19	30392032	30313613-30392032	overdominant	trans	5.35 	4.63 
LIVER.express.scl23140.3.1397_82.S	19	30392032	30313613-30392032	overdominant	trans	5.35 	4.67 
LIVER.express.scl00229096.1_119.S	19	30392032	30313613-31581047	overdominant	trans	5.35 	4.61 
LIVER.express.scl51033.3_356.S	5	76243359	21119963-76305568	overdominant	trans	5.35 	4.66 
LIVER.express.scl24602.8.5_0.S	7	79721905	77988727-79935065	overdominant	trans	5.35 	4.68 
LIVER.express.scl28235.6_672.S	6	77171586	77171586-77171586	overdominant	trans	5.35 	5.06 
LIVER.express.scl23605.18.1_327.S	5	77316124	76760880-77456900	overdominant	trans	5.35 	4.79 
LIVER.express.ri.9930013B11.PX00119B14.AK036805.2470.S	4	32476079	32476079-155495757	overdominant	trans	5.35 	4.64 
LIVER.express.scl41169.1_6.S	17	31769695	31769695-32078891	overdominant	trans	5.35 	4.58 
LIVER.express.scl0003582.1_66.S	9	60352955	60352955-60352955	overdominant	trans	5.35 	4.67 
LIVER.express.scl018424.1_30.S	3	28979184	28979184-30046397	overdominant	trans	5.35 	5.15 
LIVER.express.scl35181.3_458.S	15	96030990	95780006-96030990	overdominant	trans	5.35 	5.12 
LIVER.express.scl000026.1_9_REVCOMP.S	6	32012903	30515836-51147209	overdominant	NA	5.34 	4.58 
LIVER.express.scl0238130.31_47.S	4	65694455	6320782-66474531	overdominant	trans	5.34 	4.70 
LIVER.express.GI_38080876.S	10	125735778	125735778-125735778	overdominant	NA	5.34 	4.63 
LIVER.express.scl00241113.2_321.S	13	84452928	77701237-84452928	overdominant	NA	5.34 	4.58 
LIVER.express.scl18706.10.1_133.S	2	86643868	86643868-128383637	overdominant	trans	5.34 	4.59 
LIVER.express.scl078644.3_2.S	6	12092735	7964141-12416950	overdominant	trans	5.34 	4.67 
LIVER.express.GI_28483678.S	7	87038649	87038649-87409721	overdominant	NA	5.34 	5.27 
LIVER.express.scl0014615.2_138.S	4	54911405	54911405-55503015	overdominant	trans	5.34 	4.57 
LIVER.express.scl0003065.1_14.S	19	30392032	30313613-30392032	overdominant	trans	5.34 	4.73 
LIVER.express.scl00170740.2_233.S	6	62802636	60940936-63686314	overdominant	trans	5.34 	4.97 
LIVER.express.GI_38086282.S	8	84140245	83887227-124978826	overdominant	NA	5.33 	4.62 
LIVER.express.scl46107.22_252.S	12	102385562	99200674-103549916	overdominant	trans	5.33 	5.16 
LIVER.express.GI_38091953.S	5	139187586	138786169-145296926	overdominant	trans	5.33 	4.57 
LIVER.express.ri.9330129P17.PX00105P19.AK033968.2732.S	3	131504917	37572066-131729777	overdominant	trans	5.33 	4.59 
LIVER.express.ri.2310042P07.ZX00040C11.AK009764.854.S	5	78208733	74815430-79392624	overdominant	trans	5.33 	4.57 
LIVER.express.scl51225.7.1_1.S	19	30392032	30313613-30392032	overdominant	trans	5.33 	4.58 
LIVER.express.scl0004118.1_555.S	12	6055238	3779593-6240350	overdominant	NA	5.33 	4.77 
LIVER.express.ri.1700020N17.ZX00037B11.AK006181.718.S	17	31061811	29661037-31326430	overdominant	trans	5.32 	4.69 
LIVER.express.scl36639.6.1_1.S	8	69135343	68341439-70845334	overdominant	trans	5.32 	5.07 
LIVER.express.GI_38083919.S	8	78791031	78222150-89785559	overdominant	NA	5.32 	4.55 
LIVER.express.scl31342.5.1_38.S	7	141612959	141612959-141877628	overdominant	trans	5.32 	4.78 
LIVER.express.scl28759.2_148.S	7	64362254	64362254-64362254	overdominant	trans	5.32 	5.05 
LIVER.express.GI_28527654.S	3	142297754	50205863-142808694	overdominant	trans	5.32 	4.63 
LIVER.express.GI_18859610.S	3	11015795	8560877-15317916	overdominant	NA	5.32 	4.57 
LIVER.express.GI_22129178.S	8	73988007	73988007-73988007	overdominant	trans	5.32 	4.55 
LIVER.express.scl45407.21.1_150.S	5	113796516	113366639-113796516	overdominant	trans	5.32 	5.64 
LIVER.express.scl0014177.1_195.S	6	124496260	124006411-125515787	overdominant	trans	5.31 	4.55 
LIVER.express.scl44010.6_612.S	3	27819024	25471071-27874393	overdominant	trans	5.31 	4.68 
LIVER.express.scl066129.2_5.S	19	30392032	30313613-30392032	overdominant	trans	5.31 	4.70 
LIVER.express.scl25544.3.11_30.S	11	102771649	102771649-102771649	overdominant	trans	5.31 	4.55 
LIVER.express.scl020168.1_23.S	3	70392038	70392038-72129740	overdominant	trans	5.31 	4.54 
LIVER.express.GI_38093400.S	15	93369533	93369533-93369533	overdominant	NA	5.31 	4.79 
LIVER.express.ri.6030424L16.PX00056B13.AK031410.2744.S	13	107239991	105011553-107783029	overdominant	trans	5.31 	5.07 
LIVER.express.ri.C530025M17.PX00669M17.AK082968.3008.S	4	84522419	84522419-88039370	overdominant	trans	5.30 	4.72 
LIVER.express.scl00117198.2_233.S	13	65173306	60518902-65173306	overdominant	trans	5.30 	4.69 
LIVER.express.scl41177.6_160.S	19	30313613	30313613-30889278	overdominant	trans	5.30 	4.67 
LIVER.express.scl29459.4.1_71.S	4	78035198	77279045-78284761	overdominant	NA	5.30 	4.85 
LIVER.express.scl47905.14.1_9.S	11	8402142	8402142-8402142	overdominant	trans	5.30 	5.27 
LIVER.express.scl000986.1_622.S	5	41433862	41433862-144141864	overdominant	trans	5.30 	4.58 
LIVER.express.scl17291.19.1_9.S	10	64823542	64017641-64823542	overdominant	trans	5.30 	4.79 
LIVER.express.GI_38093414.S	3	153019388	51370220-153019388	overdominant	NA	5.29 	4.99 
LIVER.express.scl0071531.1_47.S	9	111560213	111560213-111560213	overdominant	NA	5.29 	5.19 
LIVER.express.scl00320099.1_311.S	8	117676036	117676036-117676036	overdominant	trans	5.29 	4.54 
LIVER.express.scl47190.1_370.S	18	21287149	21287149-21512284	overdominant	trans	5.29 	4.68 
LIVER.express.scl0011848.1_273.S	12	97343121	97343121-97343121	overdominant	NA	5.29 	4.54 
LIVER.express.MJ.1000.55_462.S	17	41017284	40931895-41017284	overdominant	NA	5.29 	4.65 
LIVER.express.scl016149.9_25.S	7	141612959	96115325-141877628	overdominant	trans	5.29 	4.52 
LIVER.express.scl36585.1.12_1.S	13	94002526	93493722-96545269	overdominant	trans	5.29 	4.59 
LIVER.express.scl000981.1_40.S	8	17575078	16859046-17948485	overdominant	trans	5.28 	4.93 
LIVER.express.scl27243.1.1_51.S	5	148159502	147766786-148159502	overdominant	trans	5.28 	5.18 
LIVER.express.scl0003637.1_15.S	13	18955899	18955899-19136965	overdominant	trans	5.28 	4.58 
LIVER.express.scl014896.4_18.S	12	6279225	5722522-6504973	overdominant	trans	5.28 	4.74 
LIVER.express.scl00378431.1_65.S	8	16233475	15993277-18055828	overdominant	trans	5.28 	4.99 
LIVER.express.MJ.1000.75_640_a_21_2.S	18	20982660	20982660-20982660	overdominant	NA	5.28 	4.84 
LIVER.express.scl33593.10.1_163.S	2	50808652	50500481-158683823	overdominant	trans	5.28 	4.72 
LIVER.express.ri.6720482K01.PX00060I05.AK020170.831.S	7	151814365	151675970-152144370	overdominant	trans	5.28 	4.67 
LIVER.express.scl0001827.1_2.S	3	69548675	30845875-69548675	overdominant	trans	5.28 	4.52 
LIVER.express.scl0001536.1_33.S	9	60352955	60352955-60352955	overdominant	trans	5.28 	4.59 
LIVER.express.GI_38091779.S	15	48898231	37299247-51478886	overdominant	trans	5.28 	4.54 
LIVER.express.scl0003435.1_16.S	1	105114296	105114296-107878272	overdominant	trans	5.28 	4.52 
LIVER.express.scl35232.1.1_240.S	18	35204313	35204313-35204313	overdominant	trans	5.27 	4.51 
LIVER.express.scl0234385.1_330.S	5	28510951	27424439-77456900	overdominant	trans	5.27 	4.69 
LIVER.express.scl074519.1_143.S	12	73020509	73020509-73020509	overdominant	trans	5.27 	4.57 
LIVER.express.GI_38074055.S	15	22211678	22211678-22211678	overdominant	trans	5.27 	4.52 
LIVER.express.scl39785.1.350_24.S	11	24119207	24119207-24119207	overdominant	trans	5.27 	5.13 
LIVER.express.GI_38081230.S	12	95600910	94983892-95600910	overdominant	NA	5.27 	4.78 
LIVER.express.MJ.3000.109_2901_REVCOMP.S	18	48822565	48822565-48822565	overdominant	NA	5.26 	4.54 
LIVER.express.GI_38088116.S	5	118896777	21760276-118896777	overdominant	NA	5.26 	4.54 
LIVER.express.scl0002694.1_23.S	6	136698174	136698174-137427457	overdominant	trans	5.26 	4.75 
LIVER.express.scl00240354.2_272.S	18	70385942	70385942-70385942	overdominant	trans	5.26 	4.59 
LIVER.express.GI_38083187.S	15	20394220	20394220-22448859	overdominant	trans	5.26 	4.78 
LIVER.express.GI_38083727.S	18	35204313	35204313-35204313	overdominant	NA	5.26 	4.51 
LIVER.express.GI_38087874.S	19	30392032	30313613-30392032	overdominant	NA	5.26 	4.55 
LIVER.express.scl0403353.1_224.S	10	88796691	85914325-90880454	overdominant	trans	5.26 	4.88 
LIVER.express.scl51156.10.1_24.S	8	89032766	88669859-89627039	overdominant	NA	5.26 	4.68 
LIVER.express.scl018221.7_88.S	19	30392032	30313613-30392032	overdominant	trans	5.26 	4.50 
LIVER.express.scl1395.1.1_147.S	4	21198172	20446144-21606932	overdominant	trans	5.26 	5.37 
LIVER.express.GI_38073837.S	19	30392032	26797903-30392032	overdominant	NA	5.25 	4.49 
LIVER.express.ri.D030065J16.PX00181G07.AK051073.2215.S	12	27128854	27128854-27258227	overdominant	NA	5.25 	4.59 
LIVER.express.scl30554.13.1_78.S	7	35017981	35017981-54006552	overdominant	trans	5.25 	4.55 
LIVER.express.scl10578.1.1_86.S	14	78190532	77890117-78265372	overdominant	trans	5.25 	4.58 
LIVER.express.scl0212528.15_6.S	19	30392032	30313613-30392032	overdominant	trans	5.25 	4.55 
LIVER.express.scl018504.9_4.S	15	93937315	93937315-93937315	overdominant	trans	5.25 	4.49 
LIVER.express.scl0011658.2_92.S	19	30392032	15440559-32179331	overdominant	trans	5.25 	4.49 
LIVER.express.GI_23592945.S	2	163838127	19938834-163838127	overdominant	NA	5.25 	4.49 
LIVER.express.scl0245867.4_1.S	19	30392032	30313613-30392032	overdominant	trans	5.25 	4.56 
LIVER.express.scl8519.1.1_49.S	18	51353918	51353918-51949474	overdominant	trans	5.25 	4.54 
LIVER.express.scl41258.12_129.S	1	16714243	16268622-16714243	overdominant	trans	5.25 	4.90 
LIVER.express.scl49834.18_361.S	2	95606519	93907710-96734145	overdominant	trans	5.25 	4.55 
LIVER.express.ri.9430015G10.PX00108M09.AK034620.1332.S	7	151633407	51793916-152027318	overdominant	trans	5.25 	4.48 
LIVER.express.ri.C820002H02.PX00087J04.AK050478.3870.S	18	34759821	33688794-34759821	overdominant	trans	5.25 	4.60 
LIVER.express.scl8880.1.1_324.S	15	76524635	76524635-77361546	overdominant	trans	5.25 	4.89 
LIVER.express.scl0223887.9_18.S	10	88796691	85110017-90880454	overdominant	trans	5.25 	4.93 
