trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LUNG.express.scl39171.1.14_4.S	11	111355259	111355259-111917413	overdominant	trans	5.43 	4.79 
LUNG.express.scl00218215.2_303.S	8	99553110	24557665-99553110	overdominant	trans	5.42 	4.66 
LUNG.express.scl017330.5_48.S	9	118729237	118729237-118729237	overdominant	trans	5.42 	4.84 
LUNG.express.scl23898.4_2.S	2	112746430	110200593-113101520	overdominant	trans	5.42 	4.82 
LUNG.express.scl0070568.2_167.S	2	113101520	108697632-113257458	overdominant	trans	5.41 	4.64 
LUNG.express.scl0002809.1_7.S	10	89234939	86196903-90880454	overdominant	trans	5.41 	5.37 
LUNG.express.AmbionRNASpike8_1800_d_2_0.S	16	31326242	9877553-33322568	overdominant	NA	5.41 	4.64 
LUNG.express.scl51810.1.734_119.S	5	113796516	113366639-113796516	overdominant	trans	5.41 	5.14 
LUNG.express.scl0003389.1_16.S	5	68657651	68657651-69527198	overdominant	trans	5.41 	4.79 
LUNG.express.scl27591.6.1_80.S	4	5362913	5362913-23212380	overdominant	trans	5.41 	4.67 
LUNG.express.scl36170.1.1_65.S	11	56329468	55207955-56329468	overdominant	trans	5.41 	4.76 
LUNG.express.scl071038.1_236.S	14	46175254	46175254-47467088	overdominant	trans	5.41 	4.73 
LUNG.express.scl32421.3_11.S	8	89032766	87590118-89627039	overdominant	trans	5.40 	4.66 
LUNG.express.scl41193.29.1_8.S	1	57882115	51121619-61162279	overdominant	trans	5.40 	4.65 
LUNG.express.scl064113.1_17.S	6	135272017	135272017-135996423	overdominant	trans	5.40 	4.82 
LUNG.express.scl00213541.1_28.S	17	37268527	7341224-37268527	overdominant	trans	5.40 	4.99 
LUNG.express.scl18485.3_471.S	12	15739287	15739287-15962084	overdominant	trans	5.40 	4.89 
LUNG.express.scl0017258.2_124.S	13	70728610	70728610-70728610	overdominant	trans	5.40 	4.63 
LUNG.express.scl0022647.1_28.S	5	120493505	119343787-122136642	overdominant	trans	5.39 	4.79 
LUNG.express.scl50986.5.1_79.S	17	39314765	35338547-39314765	overdominant	trans	5.39 	4.63 
LUNG.express.scl066568.3_30.S	17	39314765	37570713-39314765	overdominant	trans	5.39 	4.78 
LUNG.express.scl0057260.2_132.S	2	6232263	6232263-6232263	overdominant	trans	5.39 	4.63 
LUNG.express.scl28641.19_283.S	7	123831181	123831181-126326046	overdominant	trans	5.39 	4.66 
LUNG.express.scl35728.11_285.S	2	6022032	5767312-159117960	overdominant	trans	5.39 	5.05 
LUNG.express.ri.9930022A15.PX00120B21.AK036889.3954.S	10	30430549	30430549-30725847	overdominant	trans	5.39 	4.68 
LUNG.express.scl48783.2_107.S	4	108770805	104778261-108770805	overdominant	trans	5.39 	4.68 
LUNG.express.scl0320338.6_28.S	11	116402796	115133160-116531783	overdominant	trans	5.39 	4.93 
LUNG.express.scl32749.5_501.S	10	125239648	125239648-126328670	overdominant	trans	5.38 	4.62 
LUNG.express.scl30576.6.1_92.S	10	48870670	46420470-49467920	overdominant	trans	5.38 	4.63 
LUNG.express.scl25084.5.1_206.S	11	7852779	7314980-9679901	overdominant	trans	5.38 	4.63 
LUNG.express.scl000056.1_228_REVCOMP.S	3	50235045	50235045-50235045	overdominant	trans	5.38 	4.64 
LUNG.express.scl015962.1_0.S	13	104051588	104051588-104863586	overdominant	NA	5.38 	5.05 
LUNG.express.ri.D130027A21.PX00183N24.AK051268.1800.S	1	45969119	45969119-49680220	overdominant	NA	5.38 	4.80 
LUNG.express.scl0011488.2_256.S	13	42935415	42935415-42935415	overdominant	trans	5.38 	4.88 
LUNG.express.scl18461.1.1980_40.S	18	56912584	46060011-56912584	overdominant	trans	5.38 	5.47 
LUNG.express.scl0004000.1_41.S	10	98705083	96758274-99577331	overdominant	trans	5.38 	5.26 
LUNG.express.scl00229096.1_119.S	7	103902463	62761433-104154190	overdominant	trans	5.37 	4.63 
LUNG.express.GI_20879412.S	6	108599580	105762336-108599580	overdominant	trans	5.37 	4.71 
LUNG.express.scl0018811.1_75.S	7	94381102	91596772-96589190	overdominant	NA	5.37 	4.61 
LUNG.express.scl29840.12.1_42.S	18	69689896	69689896-69905227	overdominant	trans	5.37 	4.61 
LUNG.express.GI_38093954.S	5	144381834	144381834-145451060	overdominant	NA	5.37 	4.95 
LUNG.express.scl40213.8_306.S	7	103902463	28940175-104154190	overdominant	trans	5.37 	4.68 
LUNG.express.scl0230163.1_72.S	8	88352733	24332450-89627039	overdominant	trans	5.36 	4.79 
LUNG.express.scl013684.8_6.S	6	93203361	93203361-93203361	overdominant	trans	5.36 	4.60 
LUNG.express.scl19846.1.1_261.S	3	65830719	65830719-66276145	overdominant	trans	5.36 	5.08 
LUNG.express.GI_38079661.S	5	132731208	132731208-133538553	overdominant	trans	5.36 	4.61 
LUNG.express.scl9312.2.1_99.S	1	6645944	3187380-182867503	overdominant	trans	5.36 	4.60 
LUNG.express.scl000949.1_9.S	1	31213164	31213164-31213164	overdominant	trans	5.36 	5.06 
LUNG.express.scl39472.24_150.S	1	35090385	34861233-35090385	overdominant	trans	5.35 	4.66 
LUNG.express.scl3624.1.1_131.S	13	43171189	43171189-44677849	overdominant	trans	5.35 	4.59 
LUNG.express.ri.A530024C08.PX00140M12.AK040772.1163.S	7	141877628	141612959-141877628	overdominant	trans	5.35 	4.63 
LUNG.express.ri.2600001G24.ZX00044J01.AK011135.1842.S	8	128733570	127970908-128733570	overdominant	trans	5.35 	4.58 
LUNG.express.GI_38076293.S	13	64072890	60518902-70305356	overdominant	trans	5.35 	4.60 
LUNG.express.ri.B430201C15.PX00071M03.AK046596.2553.S	13	105824723	105824723-105824723	overdominant	trans	5.35 	4.73 
LUNG.express.scl53754.13.1_160.S	15	21710342	21710342-21710342	overdominant	trans	5.35 	4.70 
LUNG.express.ri.8030441M13.PX00103M06.AK033123.2353.S	7	151056040	149537666-151056040	overdominant	trans	5.34 	4.70 
LUNG.express.scl23644.1.293_8.S	6	10733740	7964141-17724978	overdominant	trans	5.34 	4.71 
LUNG.express.JeremyReiter_SEAP_1161.S	1	70774688	68121913-70774688	overdominant	NA	5.34 	5.15 
LUNG.express.ri.9630035P19.PX00116A10.AK036099.2752.S	15	99555070	99341195-100523028	overdominant	trans	5.34 	4.64 
LUNG.express.scl0245860.3_111.S	4	133435313	132556049-133435313	overdominant	trans	5.34 	4.83 
LUNG.express.scl15730.21.3_23.S	16	59098045	59043787-59661428	overdominant	trans	5.34 	4.61 
LUNG.express.ri.D530014J08.PX00673I15.AK085208.1722.S	10	57191267	57191267-59899099	overdominant	trans	5.34 	4.60 
LUNG.express.scl0002688.1_369.S	4	98811889	98811889-100651462	overdominant	trans	5.34 	4.60 
LUNG.express.scl0069783.1_171.S	19	21646921	21490113-21646921	overdominant	NA	5.34 	4.59 
LUNG.express.scl0013207.1_306.S	2	74197227	73775258-74848784	overdominant	NA	5.34 	4.78 
LUNG.express.scl00280487.1_157.S	17	9642585	9642585-11481518	overdominant	NA	5.34 	4.58 
LUNG.express.scl37211.10_96.S	9	42353146	42353146-42353146	overdominant	trans	5.34 	4.64 
LUNG.express.scl056173.1_16.S	11	33611027	33611027-33611027	overdominant	trans	5.34 	4.91 
LUNG.express.scl54798.3_198.S	9	105541752	104234107-105541752	overdominant	trans	5.34 	4.59 
LUNG.express.scl00101502.1_299.S	1	35090385	35090385-35090385	overdominant	trans	5.34 	4.77 
LUNG.express.scl50427.9.1_25.S	3	80665579	80665579-81164047	overdominant	trans	5.34 	5.12 
LUNG.express.NM_007907.12_chr10_._81014598_81014781_12.S	1	191177832	191159138-191177832	overdominant	NA	5.33 	4.88 
LUNG.express.ri.E030017M08.PX00204L03.AK053151.3785.S	2	164133161	164016555-164290441	overdominant	trans	5.33 	4.57 
LUNG.express.scl0015547.2_255.S	9	118729237	118729237-118729237	overdominant	NA	5.33 	4.64 
LUNG.express.scl00280487.1_157.S	7	103902463	98058765-104154190	overdominant	NA	5.33 	4.72 
LUNG.express.scl24063.27.1_21.S	7	103902463	62761433-104154190	overdominant	trans	5.33 	4.78 
LUNG.express.scl19957.5_83.S	9	118729237	118729237-118729237	overdominant	trans	5.33 	4.56 
LUNG.express.ri.A730069C18.PX00151L08.AK043202.3414.S	1	49680220	48807560-49680220	overdominant	trans	5.33 	5.48 
LUNG.express.scl41350.6.1_10.S	1	35090385	35090385-35090385	overdominant	trans	5.32 	4.63 
LUNG.express.ri.C230066H01.PX00175F09.AK082583.798.S	6	93203361	93203361-93203361	overdominant	trans	5.32 	4.56 
LUNG.express.scl19002.9.1_29.S	8	16859046	15993277-18055828	overdominant	trans	5.32 	4.57 
LUNG.express.scl53819.3_141.S	7	130955440	129710003-132349184	overdominant	trans	5.32 	5.20 
LUNG.express.scl0017119.2_14.S	1	54152466	53533021-54152466	overdominant	NA	5.32 	5.03 
LUNG.express.GI_33239219.S	4	23212380	23212380-23212380	overdominant	trans	5.32 	4.76 
LUNG.express.scl0002177.1_17.S	7	62761433	61169182-63388010	overdominant	trans	5.32 	5.19 
LUNG.express.scl0019264.1_208.S	7	103902463	29086894-104154190	overdominant	trans	5.32 	4.62 
LUNG.express.scl0078795.1_199.S	11	24826085	24826085-24826085	overdominant	trans	5.32 	4.59 
LUNG.express.ri.5330401L20.PX00053A17.AK030358.2575.S	1	45189507	43506210-174151791	overdominant	trans	5.32 	4.57 
LUNG.express.scl23954.2.7_15.S	1	189435268	188452609-189435268	overdominant	trans	5.32 	5.26 
LUNG.express.GI_38078254.S	9	53085185	49784873-53090129	overdominant	trans	5.32 	5.16 
LUNG.express.scl21799.14.1_14.S	7	103902463	103902463-104154190	overdominant	trans	5.32 	4.57 
LUNG.express.scl0002073.1_13.S	1	134844019	132747429-134844019	overdominant	trans	5.32 	4.86 
LUNG.express.IGKV12.42_AJ235954_Ig_kappa_variable_12.42_173.S	14	23777900	23539721-23777900	overdominant	NA	5.31 	4.56 
LUNG.express.scl17017.6_157.S	1	176081703	176081703-178114736	overdominant	trans	5.31 	4.55 
LUNG.express.scl0026932.2_213.S	9	34769248	34384137-34769248	overdominant	trans	5.31 	4.59 
LUNG.express.scl014585.2_30.S	1	57882115	19281740-57882115	overdominant	trans	5.31 	4.68 
LUNG.express.scl25671.18.1_26.S	12	99200674	99200674-99200674	overdominant	trans	5.31 	4.58 
LUNG.express.ri.9330160M17.PX00105D16.AK034165.4777.S	1	93218794	93218794-177262271	overdominant	trans	5.31 	4.61 
LUNG.express.scl25514.12.16_2.S	3	16759459	16759459-17164445	overdominant	trans	5.31 	4.56 
LUNG.express.ri.9830165F18.PX00118H12.AK036708.2347.S	2	113101520	108344695-113101520	overdominant	NA	5.31 	4.62 
LUNG.express.scl48922.5.43_8.S	5	100641721	100641721-108405952	overdominant	trans	5.30 	4.91 
LUNG.express.scl37309.10_320.S	13	78130154	78125093-80749350	overdominant	trans	5.30 	4.83 
LUNG.express.scl00381058.2_191.S	9	34480629	34480629-34480629	overdominant	trans	5.30 	4.54 
LUNG.express.scl0069219.2_49.S	1	31213164	31213164-39053030	overdominant	trans	5.30 	4.63 
LUNG.express.scl00327744.1_262.S	3	110822512	110822512-115356189	overdominant	trans	5.30 	4.62 
LUNG.express.scl31770.1.1_22.S	16	86462344	86462344-86462344	overdominant	trans	5.30 	4.53 
LUNG.express.scl40331.6_57.S	2	139321967	139321967-143786738	overdominant	trans	5.30 	4.68 
LUNG.express.scl0056554.1_89.S	10	119503234	119503234-119503300	overdominant	trans	5.30 	4.60 
LUNG.express.GI_38079047.S	9	118729237	118024397-118729237	overdominant	NA	5.30 	4.54 
LUNG.express.ri.C230025J23.PX00173J04.AK048728.2297.S	3	61795768	61795768-65474683	overdominant	trans	5.29 	4.61 
LUNG.express.scl14294.1.1_25.S	1	10671390	10671390-11924137	overdominant	trans	5.29 	4.56 
LUNG.express.scl28071.1.807_77.S	15	30690413	30690413-30690413	overdominant	trans	5.29 	4.53 
LUNG.express.GI_38093947.S	17	39314765	37570713-91175280	overdominant	NA	5.29 	4.87 
LUNG.express.scl0002121.1_81.S	1	35090385	35090385-35090385	overdominant	NA	5.29 	4.66 
LUNG.express.ri.B230322F03.PX00159D02.AK045908.1570.S	7	104211688	35483769-107944054	overdominant	trans	5.29 	4.53 
LUNG.express.scl000235.1_47.S	16	59697655	59697655-59697655	overdominant	trans	5.29 	4.61 
LUNG.express.GI_38085058.S	12	34957559	34957559-35019201	overdominant	trans	5.28 	4.63 
LUNG.express.scl0003896.1_252.S	5	117929976	56469165-117929976	overdominant	trans	5.28 	4.55 
LUNG.express.scl18203.3_135.S	17	35276617	35276617-37268527	overdominant	trans	5.28 	4.55 
LUNG.express.GI_38074104.S	1	17297861	17297861-45969119	overdominant	trans	5.28 	5.03 
LUNG.express.scl40146.10.1_50.S	5	117307584	117307584-117929976	overdominant	trans	5.28 	4.52 
LUNG.express.scl015191.7_7.S	1	182531141	182531141-182534931	overdominant	trans	5.28 	4.65 
LUNG.express.ri.C230052L06.PX00175M08.AK082461.3394.S	6	94633816	94633816-94633816	overdominant	trans	5.28 	4.64 
LUNG.express.scl29535.9_66.S	1	35090385	35090385-35090385	overdominant	trans	5.28 	4.58 
LUNG.express.scl40883.5_194.S	16	37864562	37782823-38585401	overdominant	trans	5.28 	4.53 
LUNG.express.scl27876.6.1_53.S	11	55885903	51824699-73077025	overdominant	trans	5.28 	4.56 
LUNG.express.scl0244310.9_27.S	18	56912584	55233050-56912584	overdominant	trans	5.28 	4.54 
LUNG.express.ri.D230044C07.PX00189H22.AK084423.1364.S	9	111761160	88102429-111761160	overdominant	trans	5.28 	4.51 
LUNG.express.scl42619.4_418.S	4	144635289	144635289-144635289	overdominant	trans	5.28 	4.87 
LUNG.express.scl072221.3_23.S	11	36686534	12193199-37065861	overdominant	trans	5.27 	5.40 
LUNG.express.scl15867.3.1_24.S	12	35460617	34957559-37293066	overdominant	trans	5.27 	4.63 
LUNG.express.scl26973.9_90.S	1	173171049	173171049-174792234	overdominant	trans	5.27 	4.86 
LUNG.express.ri.5730422G13.PX00644A23.AK077498.2118.S	3	50235045	50235045-55060180	overdominant	trans	5.27 	5.15 
LUNG.express.scl19138.9.1_101.S	3	136180388	115356189-136689544	overdominant	trans	5.27 	4.53 
LUNG.express.scl41730.11_1.S	10	88796691	88796691-90880454	overdominant	trans	5.27 	4.51 
LUNG.express.scl3244.1.1_306.S	11	111602778	111355259-111917413	overdominant	trans	5.27 	4.52 
LUNG.express.ri.6330500I05.PX00042G08.AK031929.3417.S	15	27000315	14320173-27437042	overdominant	trans	5.27 	4.66 
LUNG.express.ri.6430403C09.PX00103C13.AK032153.3768.S	9	103604005	103604005-103827302	overdominant	trans	5.27 	4.52 
LUNG.express.scl28366.14_261.S	17	37015293	35276617-37268527	overdominant	trans	5.27 	4.55 
LUNG.express.ri.3110005P07.ZX00070O04.AK014007.1534.S	2	113101520	110200593-113101520	overdominant	trans	5.27 	4.61 
LUNG.express.scl0014168.2_0.S	7	62761433	62761433-140342875	overdominant	trans	5.27 	4.90 
LUNG.express.GI_38090842.S	14	61173577	60980844-61521914	overdominant	trans	5.27 	4.50 
LUNG.express.scl32949.5.149_25.S	10	90880454	14122527-90880454	overdominant	trans	5.27 	4.51 
LUNG.express.scl47955.5.1_9.S	8	111470906	111292415-111611078	overdominant	trans	5.27 	5.08 
LUNG.express.GI_38082160.S	7	64571226	64571226-65964613	overdominant	NA	5.26 	4.59 
LUNG.express.scl066416.3_80.S	17	30022546	29661037-31326430	overdominant	trans	5.26 	4.52 
LUNG.express.scl54931.13_6.S	8	128733570	99000083-128733570	overdominant	trans	5.26 	4.51 
LUNG.express.GI_21699047.S	11	120818113	120818113-120818113	overdominant	trans	5.26 	4.67 
LUNG.express.ri.6530422L18.PX00315H21.AK032686.1800.S	1	190268338	187552612-190268338	overdominant	trans	5.26 	4.64 
LUNG.express.scl24756.9.1_15.S	11	25187047	25187047-25187047	overdominant	trans	5.26 	4.52 
LUNG.express.scl24691.6_256.S	6	112474354	103348733-112474354	overdominant	trans	5.26 	4.58 
LUNG.express.scl077709.3_90.S	9	122186297	122186297-122351073	overdominant	trans	5.26 	4.82 
LUNG.express.scl0001556.1_119.S	2	161205857	161205857-161278733	overdominant	trans	5.26 	4.69 
LUNG.express.scl017112.1_33.S	9	77580824	77247278-80048329	overdominant	trans	5.26 	4.60 
LUNG.express.ri.A630006E02.PX00144K17.AK041380.552.S	8	79159764	79159764-79535417	overdominant	trans	5.26 	4.87 
LUNG.express.scl48886.3.1_53.S	5	66893763	66893763-66893763	overdominant	trans	5.26 	4.51 
LUNG.express.GI_20870424.S	13	116327407	115746287-117704933	overdominant	trans	5.25 	4.62 
LUNG.express.scl0002527.1_140.S	18	33955510	33955510-33955510	overdominant	trans	5.25 	4.84 
LUNG.express.scl00329735.1_305.S	11	16181089	13001313-109194140	overdominant	trans	5.25 	4.52 
LUNG.express.scl6053.1.1_245.S	3	135880473	135880473-136025605	overdominant	trans	5.25 	5.23 
LUNG.express.scl28748.1.533_163.S	9	118729237	118729237-118729237	overdominant	trans	5.25 	4.49 
LUNG.express.scl0332359.2_2.S	7	135825450	135825450-135825450	overdominant	trans	5.25 	4.98 
LUNG.express.GI_38090948.S	14	34609157	33764727-34609157	overdominant	NA	5.25 	4.53 
LUNG.express.scl39207.10.1_15.S	7	103902463	103902463-104154190	overdominant	trans	5.25 	4.62 
LUNG.express.ri.C030004L23.PX00073L10.AK047648.1726.S	4	88782977	88782977-88782977	overdominant	trans	5.25 	4.52 
LUNG.express.scl41464.1.4_107.S	1	77565775	77565775-77565775	overdominant	trans	5.25 	4.49 
LUNG.express.scl022194.1_318.S	7	103902463	62893471-104154190	overdominant	trans	5.25 	4.52 
LUNG.express.ri.4930484D11.PX00032H11.AK015619.912.S	5	42600355	42447918-43029859	overdominant	NA	5.25 	4.81 
LUNG.express.scl0258903.1_319.S	5	141863313	141863313-148792855	overdominant	trans	5.24 	4.48 
LUNG.express.scl016563.1_7.S	1	46274923	35090385-161032854	overdominant	trans	5.24 	4.90 
LUNG.express.scl074007.12_58.S	9	83765827	83765827-84017502	overdominant	trans	5.24 	4.77 
LUNG.express.scl20447.3.1_79.S	14	116405907	116405907-116960441	overdominant	trans	5.24 	4.56 
LUNG.express.scl0001285.1_32.S	8	123159343	123159343-124978826	overdominant	trans	5.24 	4.48 
LUNG.express.scl0001686.1_303.S	11	102655679	102655679-102655679	overdominant	trans	5.24 	5.92 
LUNG.express.GI_38091861.S	11	72264312	72264312-72978371	overdominant	NA	5.24 	4.63 
LUNG.express.scl0073854.1_20.S	12	59183396	59183396-59183396	overdominant	trans	5.24 	5.29 
LUNG.express.scl21350.1.564_19.S	7	95155170	95155170-95460691	overdominant	trans	5.24 	4.84 
LUNG.express.scl32105.12.878_39.S	10	99036087	99036087-99577331	overdominant	trans	5.24 	4.67 
LUNG.express.scl26388.10_270.S	7	46946166	38581915-47419364	overdominant	trans	5.24 	5.48 
LUNG.express.scl17969.29.1_324.S	5	77566964	77566964-143680249	overdominant	trans	5.24 	4.76 
LUNG.express.scl0004139.1_41.S	9	118729237	118729237-118729237	overdominant	trans	5.23 	4.53 
LUNG.express.scl43200.2.1_113.S	1	32568244	32568244-32568244	overdominant	trans	5.23 	5.49 
LUNG.express.ri.9530095N04.PX00654M15.AK079300.940.S	15	45343079	37299247-50194521	overdominant	trans	5.23 	4.60 
LUNG.express.scl073998.24_21.S	10	85914325	85110017-89118020	overdominant	trans	5.23 	4.47 
LUNG.express.scl080287.9_33.S	17	72358439	72247139-72441193	overdominant	trans	5.23 	4.68 
LUNG.express.scl012558.4_4.S	2	164016555	163838127-173476398	overdominant	trans	5.23 	4.47 
LUNG.express.scl41549.2.1_243.S	3	54853162	53073554-55060180	overdominant	trans	5.22 	5.30 
LUNG.express.RandomSeq77.S	2	144199288	139549695-145107318	overdominant	NA	5.22 	4.46 
LUNG.express.GI_38076832.S	7	62761433	62761433-63388010	overdominant	NA	5.22 	4.85 
LUNG.express.scl6831.1.1_102.S	7	103902463	98058765-104154190	overdominant	trans	5.22 	4.47 
LUNG.express.scl31343.5.1_35.S	7	104154190	103902463-104154190	overdominant	trans	5.22 	5.62 
LUNG.express.GI_38076090.S	17	87984011	87984011-88221996	overdominant	trans	5.22 	4.93 
LUNG.express.scl0001029.1_7.S	1	17297861	17297861-152490906	overdominant	trans	5.22 	4.50 
LUNG.express.scl51220.16.1_7.S	11	118156487	115133160-119216024	overdominant	trans	5.22 	4.46 
LUNG.express.ri.4930435M24.PX00031N17.AK015327.1290.S	12	59183396	58773165-59183396	overdominant	NA	5.21 	5.75 
LUNG.express.ri.B930015M09.PX00163M23.AK047067.2855.S	4	54911405	54911405-55503015	overdominant	trans	5.21 	4.57 
LUNG.express.ri.B230365C01.PX00160J19.AK046289.529.S	5	117307584	117307584-117307584	overdominant	trans	5.21 	4.47 
LUNG.express.scl073025.1_33.S	12	9954905	9954905-9954905	overdominant	trans	5.21 	4.85 
LUNG.express.scl293.2.1_91.S	15	37299247	37299247-93134753	overdominant	trans	5.21 	4.45 
LUNG.express.scl0020749.1_120.S	13	107925388	107925388-107925388	overdominant	NA	5.21 	5.23 
LUNG.express.scl0066882.1_105.S	9	118729237	118729237-118729237	overdominant	trans	5.21 	4.62 
LUNG.express.scl42720.2_417.S	17	83797499	83797499-83867201	overdominant	trans	5.21 	4.49 
LUNG.express.scl0244668.1_1.S	1	83524951	83524951-87559483	overdominant	trans	5.21 	4.52 
LUNG.express.scl075831.1_238.S	12	94983892	94983892-95600910	overdominant	trans	5.21 	4.62 
LUNG.express.scl0399549.6_130.S	15	77361546	9017077-77361546	overdominant	trans	5.21 	4.69 
