trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
HP.express.gi_31981422_ref_NM_011740.2__20_a_21_0.S	10	85003454	overdominant	4.90 	NA	NA	NA
HP.express.scl00320640.2_299.S	3	56295276	overdominant	4.94 	4	111840580	111840630
HP.express.scl0012443.2_42.S	10	85003454	overdominant	4.93 	7	152116898	152116948
HP.express.scl35703.13_436.S	1	161813131	overdominant	4.90 	9	64033656	64033706
HP.express.GI_38079832.S	6	40749194	overdominant	4.90 	NA	NA	NA
HP.express.scl6595.1.1_7.S	5	142258070	overdominant	5.09 	9	43855900	43855950
HP.express.scl24786.1_466.S	1	159640513	overdominant	4.93 	4	138234596	138234646
HP.express.scl0258455.1_77.S	13	96470882	overdominant	4.96 	2	88692725	88692775
HP.express.scl47755.2_19.S	1	161813131	overdominant	4.92 	15	78860847	78860897
HP.express.scl52308.5.1_95.S	1	171902321	overdominant	4.93 	19	61300486	61300536
HP.express.scl019988.6_33.S	1	161813131	overdominant	4.89 	NA	NA	NA
HP.express.scl072046.1_70.S	1	161813131	overdominant	4.91 	11	5615289	5615339
HP.express.scl0192174.7_133.S	1	161813131	overdominant	4.90 	8	48638051	48638101
HP.express.scl47639.3.1_31.S	7	77627195	overdominant	4.89 	15	87084112	87084162
HP.express.scl0068976.1_198.S	5	98407243	overdominant	6.34 	10	121079787	121079837
HP.express.scl0227059.2_31.S	1	161813131	overdominant	4.91 	1	46864679	46864729
HP.express.ri.D130071O13.PX00186A12.AK051750.2423.S	14	34609157	overdominant	5.10 	17	66697529	66697579
HP.express.scl0068194.2_330.S	1	161813131	overdominant	4.92 	16	37647703	37647753
HP.express.scl067529.7_122.S	1	161813131	overdominant	4.90 	6	146547445	146547495
HP.express.gi_1928871_gb_U91966.1_ATU91966_1615.S	6	125003536	overdominant	5.02 	NA	NA	NA
HP.express.scl0003681.1_26.S	17	35970977	overdominant	4.89 	13	55122248	55122298
HP.express.scl43097.11.1_34.S	1	161813131	overdominant	5.00 	12	75085128	75085178
HP.express.scl0001945.1_52.S	14	83874606	overdominant	5.06 	3	117503809	117503859
HP.express.scl30098.24.1_15.S	1	161813131	overdominant	4.94 	6	47475806	47475856
HP.express.scl37896.8_186.S	1	161813131	overdominant	4.89 	10	62021410	62021460
HP.express.mtDNA_ND2.S	1	161813131	overdominant	4.89 	NA	NA	NA
HP.express.scl0002865.1_287.S	2	90749256	overdominant	4.95 	4	117898626	117898676
HP.express.scl34858.4_85.S	1	161813131	overdominant	4.89 	8	47292548	47292598
HP.express.ri.5730592D20.PX00093E24.AK030772.3786.S	12	5722522	overdominant	5.26 	8	47661009	47661059
HP.express.scl000412.1_36.S	6	131577139	overdominant	4.90 	14	55725015	55725065
HP.express.GI_38076725.S	3	141195187	overdominant	5.04 	NA	NA	NA
HP.express.GI_20888180.I	1	161813131	overdominant	4.88 	NA	NA	NA
HP.express.scl46240.7.1_3.S	15	33389748	overdominant	4.96 	14	58161390	58161440
HP.express.scl0114128.8_210.S	1	161813131	overdominant	4.90 	15	34213878	34213928
HP.express.scl0067848.2_220.S	9	35019941	overdominant	5.11 	5	125018815	125018865
HP.express.scl015331.1_246.S	1	161813131	overdominant	5.04 	NA	NA	NA
HP.express.GI_38080854.S	16	86161503	overdominant	5.89 	NA	NA	NA
HP.express.scl0114893.1_279.S	1	161813131	overdominant	4.91 	3	35794225	35794275
HP.express.scl0235072.13_139.S	1	161813131	overdominant	4.87 	9	25115890	25115940
HP.express.scl21701.9.1_3.S	1	161813131	overdominant	4.87 	3	105745682	105745732
HP.express.scl31044.8_330.S	5	136305277	overdominant	5.91 	7	100007252	100007302
HP.express.scl15745.2.1_5.S	10	76930059	overdominant	5.23 	1	195098645	195098695
HP.express.scl45946.14_20.S	1	161813131	overdominant	4.93 	14	120830609	120830659
HP.express.ri.C920025L08.PX00178O01.AK083378.2842.S	8	73988007	overdominant	5.39 	5	105915017	105915067
HP.express.scl45762.22.1_73.S	11	56514996	overdominant	5.05 	14	32073607	32073657
HP.express.scl00036.1_15.S	1	161813131	overdominant	4.98 	7	85933589	85933639
HP.express.ri.B830010O15.PX00072H22.AK046800.2509.S	2	25395202	overdominant	5.86 	NA	NA	NA
HP.express.scl012757.9_180.S	1	161813131	overdominant	4.89 	4	44045498	44045548
HP.express.GI_38093505.S	15	91932827	overdominant	4.88 	17	13139657	13139707
HP.express.scl012633.10_94.S	13	13727367	overdominant	4.92 	1	58811311	58811361
HP.express.scl51141.1.1_45.S	8	29872248	overdominant	5.11 	17	8805388	8805438
HP.express.scl00103694.2_279.S	1	161813131	overdominant	5.19 	11	6170767	6170817
HP.express.GI_38049457.S	1	30978157	overdominant	5.46 	12	32604543	32604593
HP.express.scl44027.5.1_15.S	9	121096707	overdominant	5.41 	NA	NA	NA
HP.express.scl078616.2_22.S	7	131822677	overdominant	5.04 	6	54099526	54099576
HP.express.scl000553.1_41.S	2	157820859	overdominant	4.91 	8	106786113	106786163
HP.express.scl019231.6_192.S	1	161813131	overdominant	4.85 	NA	NA	NA
HP.express.scl37963.14.1_0.S	11	120818113	overdominant	4.89 	10	53355126	53355176
HP.express.scl00211948.2_4.S	3	57139117	overdominant	4.95 	14	27483913	27483963
HP.express.ri.A530086N24.PX00143D13.AK041164.970.S	1	50157142	overdominant	4.97 	13	48356700	48356750
HP.express.scl32203.4.1_10.S	3	26132561	overdominant	4.99 	7	116852466	116852516
HP.express.scl013006.15_44.S	1	161813131	overdominant	4.85 	19	53719569	53719619
HP.express.ri.2510027N18.ZX00047P18.AK011010.912.S	1	136107190	overdominant	4.91 	6	87004733	87004783
HP.express.scl067569.5_11.S	12	16738644	overdominant	6.11 	10	101852756	101852806
HP.express.scl020320.8_193.S	1	161813131	overdominant	4.85 	9	58500486	58500536
HP.express.scl0015519.1_14.S	1	161813131	overdominant	5.03 	NA	NA	NA
HP.express.GI_31981789.S	7	141612959	overdominant	4.93 	16	17792851	17793255
HP.express.scl41732.5.1_17.S	6	38079037	overdominant	5.46 	11	31878913	31878963
HP.express.scl0003512.1_8.S	1	161813131	overdominant	4.87 	NA	NA	NA
HP.express.scl52628.17.1_63.S	1	191933702	overdominant	4.88 	19	24994981	24995031
HP.express.scl0093762.1_285.S	1	161813131	overdominant	4.85 	8	83223884	83223934
HP.express.scl00100177.1_71.S	1	161813131	overdominant	5.02 	4	126801212	126801262
HP.express.scl46849.7.1_2.S	11	7285878	overdominant	4.94 	15	89256841	89256891
HP.express.scl22548.9.1_5.S	1	32391447	overdominant	5.71 	3	137993942	137993992
HP.express.scl071750.18_235.S	1	161813131	overdominant	4.83 	10	126936276	126936326
HP.express.scl0232087.1_5.S	1	161813131	overdominant	4.85 	6	72383725	72383775
HP.express.scl019015.6_79.S	11	62806018	overdominant	5.18 	17	28436833	28436883
HP.express.scl0106489.6_320.S	1	110578048	overdominant	4.86 	11	45864881	45864931
HP.express.scl0001076.1_117.S	1	161813131	overdominant	4.83 	6	51412377	51412427
HP.express.scl33186.17_230.S	17	41017284	overdominant	4.83 	8	126869411	126869461
HP.express.scl0001356.1_58.S	15	96030990	overdominant	4.87 	11	3027539	3027589
HP.express.scl32642.3_586.S	8	38144309	overdominant	4.95 	7	54309982	54310032
HP.express.scl39549.9.1_0.S	19	22509236	overdominant	4.86 	11	100627966	100628016
HP.express.ri.B230342E12.PX00160C22.AK046106.1914.S	4	79705642	overdominant	4.84 	NA	NA	NA
HP.express.gi_7305154_ref_NM_013556.1__205_d_9_1.S	1	161813131	overdominant	4.85 	NA	NA	NA
HP.express.scl0078815.1_323.S	16	45239169	overdominant	4.93 	9	72890101	72890151
HP.express.scl27940.8_13.S	1	161813131	overdominant	4.88 	5	32795545	32795595
HP.express.scl0353187.1_56.S	1	161813131	overdominant	4.82 	14	19037263	19037313
HP.express.scl21819.1_4.S	10	21801783	overdominant	5.13 	3	95975058	95975108
HP.express.scl0241568.2_6.S	1	161813131	overdominant	4.82 	2	97471040	97471090
HP.express.scl093673.1_29.S	17	84146762	overdominant	4.90 	6	85817737	85817787
HP.express.scl066552.3_24.S	3	65195190	overdominant	5.05 	2	126753495	126753545
HP.express.scl0105148.15_4.S	14	13378431	overdominant	4.85 	13	49803790	49803840
HP.express.scl38423.9.1_9.S	17	79734252	overdominant	4.81 	10	115286546	115286596
HP.express.scl43382.1.2_295.S	16	45239169	overdominant	4.94 	12	12733116	12733166
HP.express.scl19711.1.112_41.S	1	161813131	overdominant	4.81 	2	6707593	6707643
HP.express.scl34001.1.1038_0.S	3	151227184	overdominant	5.46 	8	23331180	23331230
HP.express.scl0056207.2_50.S	1	161813131	overdominant	4.82 	NA	NA	NA
HP.express.scl076808.4_30.S	1	161813131	overdominant	4.81 	8	73420032	73420082
HP.express.scl0244059.4_14.S	17	4044634	overdominant	5.10 	7	80600430	80600480
HP.express.scl0076088.1_11.S	2	10367212	overdominant	5.02 	19	25222350	25222400
HP.express.scl18361.12.1_11.S	14	41999902	overdominant	5.06 	2	164215182	164215232
HP.express.scl000087.1_18_REVCOMP.S	11	111022376	overdominant	4.80 	11	113523543	113523593
HP.express.GI_38082565.S	13	27773481	overdominant	4.90 	17	47179764	47179814
HP.express.scl0067868.1_42.S	13	45641452	overdominant	4.82 	NA	NA	NA
HP.express.NM_008512.12_chr10_._127610172_127610353_20.S	3	8754900	overdominant	4.82 	NA	NA	NA
HP.express.scl26291.11.1_15.S	1	161813131	overdominant	4.82 	5	104508468	104508518
HP.express.scl00328291.1_261.S	3	122176960	overdominant	5.38 	13	74503085	74503135
HP.express.scl24581.5_217.S	1	161813131	overdominant	4.87 	4	4689835	4689885
HP.express.scl54929.9.1_39.S	7	76635293	overdominant	4.91 	X	50681209	50681259
HP.express.scl000550.1_58.S	5	54239125	overdominant	4.88 	8	122073479	122073529
HP.express.scl44805.3_51.S	1	161813131	overdominant	4.81 	13	48358658	48358708
HP.express.scl52585.3_670.S	1	161813131	overdominant	4.89 	19	29828285	29828335
HP.express.scl017448.9_233.S	1	161813131	overdominant	4.79 	5	136266198	136266248
HP.express.scl0011421.2_89.S	1	159872834	overdominant	4.93 	11	105850261	105850311
HP.express.scl6280.1.1_66.S	5	127383479	overdominant	4.79 	19	13779947	13779997
HP.express.scl0106489.6_320.S	18	42570877	overdominant	4.92 	11	45864881	45864931
HP.express.scl0020666.1_225.S	19	30621558	overdominant	4.89 	NA	NA	NA
HP.express.scl074098.7_10.S	10	10797379	overdominant	5.06 	4	107570312	107570362
HP.express.scl0020042.1_302.S	1	161813131	overdominant	4.82 	NA	NA	NA
HP.express.scl43022.7_1.S	10	85003454	overdominant	5.03 	12	81981490	81981540
HP.express.scl0011518.2_215.S	1	161813131	overdominant	4.79 	NA	NA	NA
HP.express.scl27269.5_229.S	1	161813131	overdominant	4.82 	5	122304573	122304623
HP.express.ri.2900086I01.ZX00070K07.AK013825.1273.S	2	70827829	overdominant	4.80 	4	86482907	86482957
HP.express.ri.C130072N01.PX00666J17.AK081736.774.S	11	114641541	overdominant	4.81 	14	69272100	69272150
HP.express.GI_38089795.S	12	93658977	overdominant	4.82 	9	42919624	42919674
HP.express.scl40878.26_32.S	1	161813131	overdominant	4.77 	11	101443000	101443050
HP.express.ri.9230104O11.PX00061N03.AK033758.2085.S	9	98823335	overdominant	4.77 	9	35655837	35655887
HP.express.scl21738.18_117.S	1	161813131	overdominant	4.78 	3	103543833	103543883
HP.express.MJ.1000.72.931.1000.S	12	92995373	overdominant	4.83 	NA	NA	NA
HP.express.scl00230257.2_191.S	13	107135440	overdominant	4.86 	4	59488261	59488311
HP.express.scl42145.20.1_31.S	11	72486218	overdominant	4.79 	12	101788266	101788316
HP.express.scl34334.7.3_10.S	3	148269815	overdominant	4.88 	8	112676541	112676591
HP.express.GI_38077598.S	11	36616353	overdominant	4.89 	NA	NA	NA
HP.express.scl078586.2_14.S	17	91559863	overdominant	4.84 	17	86538506	86538556
HP.express.scl38419.5_30.S	15	89413198	overdominant	4.77 	10	115752777	115752827
HP.express.scl8864.1.1_123.S	4	33171359	overdominant	4.82 	7	111170102	111170152
HP.express.scl073024.7_20.S	1	161813131	overdominant	4.77 	2	112307457	112307507
HP.express.scl0074958.1_308.S	6	52193083	overdominant	5.05 	10	92507998	92508048
HP.express.scl54964.36_266.S	1	161813131	overdominant	4.78 	X	39629921	39629971
HP.express.scl074145.1_2.S	19	32123399	overdominant	4.88 	13	36959454	36959504
HP.express.NM_008512.66_chr10_._127569567_127569687_36.S	5	127383479	overdominant	4.89 	NA	NA	NA
HP.express.scl00215928.2_149.S	4	17051697	overdominant	4.76 	10	39693440	39693490
HP.express.scl0270058.7_138.S	12	27128854	overdominant	4.78 	8	73441175	73441225
HP.express.scl23675.18_254.S	1	161813131	overdominant	4.76 	4	134876657	134876707
HP.express.GI_38074211.S	10	14292688	overdominant	4.82 	1	30860124	30860174
HP.express.scl17119.3_194.S	4	10826079	overdominant	5.61 	1	184233257	184233307
HP.express.scl027364.2_20.S	10	85003454	overdominant	4.75 	11	74722508	74722558
HP.express.scl47189.8.1_128.S	1	161813131	overdominant	4.77 	15	55365692	55365742
HP.express.GI_38081585.S	1	43799139	overdominant	4.81 	5	146051786	146051836
HP.express.ri.A030006E20.PX00063K22.AK037178.2011.S	11	120818113	overdominant	5.15 	4	108443888	108443938
HP.express.scl35454.2.92_29.S	3	70146510	overdominant	5.07 	9	99772815	99772865
HP.express.scl0004011.1_59.S	16	69011603	overdominant	4.75 	5	66416278	66416328
HP.express.GI_38080884.S	1	161813131	overdominant	4.75 	NA	NA	NA
HP.express.scl38616.4.1_213.S	6	103348733	overdominant	4.75 	10	83960010	83960060
HP.express.scl21468.19.1_13.S	14	21170481	overdominant	4.87 	3	137754111	137754161
HP.express.scl31426.8.1_131.S	7	80753899	overdominant	4.74 	7	50551618	50551668
HP.express.scl073916.11_86.S	13	98551075	overdominant	4.78 	16	49764140	49764190
HP.express.scl26144.4_263.S	9	117126958	overdominant	4.96 	5	116858551	116858601
HP.express.scl54578.51_466.S	6	95333242	overdominant	4.78 	X	138123522	138123572
HP.express.scl17047.9.4_6.S	1	161813131	overdominant	4.80 	1	193602404	193602454
HP.express.scl056771.4_27.S	1	161813131	overdominant	4.75 	17	47761130	47761180
HP.express.scl0001532.1_101.S	15	22085277	overdominant	4.80 	11	12206961	12207011
HP.express.scl52515.14.1_211.S	13	108472444	overdominant	4.90 	19	38263028	38263078
HP.express.scl0102143.1_151.S	1	161813131	overdominant	4.94 	8	35889695	35889745
HP.express.GI_38085882.S	1	161813131	overdominant	4.81 	NA	NA	NA
HP.express.scl0077587.1_30.S	10	123833587	overdominant	4.73 	6	146781685	146781735
HP.express.scl29373.1_17.S	6	55120566	overdominant	4.96 	6	143971908	143971958
HP.express.scl068135.3_22.S	1	161813131	overdominant	4.73 	15	51621556	51621606
HP.express.ri.B230374M04.PX00161N20.AK046355.1064.S	13	99974498	overdominant	4.75 	6	70795439	70795489
HP.express.scl20874.15.4_12.S	1	161813131	overdominant	4.73 	2	61638288	61638338
HP.express.scl066448.4_32.S	1	161813131	overdominant	4.73 	4	155182878	155182928
HP.express.scl37991.1.706_11.S	6	121249276	overdominant	4.79 	10	48813506	48813556
HP.express.scl42561.14.1_88.S	1	161813131	overdominant	4.76 	12	32016778	32016828
HP.express.GI_38093571.S	1	191159138	overdominant	4.72 	NA	NA	NA
HP.express.scl00212986.2_91.S	1	110578048	overdominant	5.16 	5	74852637	74852687
HP.express.scl0077320.1_201.S	1	161813131	overdominant	4.76 	15	18749610	18749660
HP.express.ri.2810417K24.ZX00035I13.AK013109.1022.S	11	120818113	overdominant	5.01 	4	52452201	52452251
HP.express.scl0240505.1_158.S	1	46274923	overdominant	4.78 	19	6325408	6325458
HP.express.scl0004154.1_3.S	4	4494114	overdominant	4.98 	5	109052329	109052379
HP.express.scl47522.9_109.S	10	85003454	overdominant	4.73 	15	99543927	99543977
HP.express.scl54976.5.1_9.S	1	171902321	overdominant	5.00 	X	35959165	35959215
HP.express.scl29766.14.1_89.S	1	161813131	overdominant	4.71 	6	88861839	88861889
HP.express.scl0003955.1_3.S	1	196207683	overdominant	5.36 	5	30972084	30972134
HP.express.scl066046.6_22.S	1	161813131	overdominant	4.74 	3	32650085	32650135
HP.express.scl3741.1.1_294.S	15	36365475	overdominant	4.71 	12	85485050	85485100
HP.express.scl50851.22.1_3.S	1	90246244	overdominant	4.72 	17	33690343	33690393
HP.express.scl0071766.1_324.S	1	161813131	overdominant	4.74 	9	20871979	20872029
HP.express.scl000188.1_55.S	7	125869448	overdominant	4.75 	7	116154534	116154584
HP.express.GI_38086794.S	8	89857354	overdominant	4.71 	NA	NA	NA
HP.express.GI_38082554.S	4	132556049	overdominant	4.72 	NA	NA	NA
HP.express.scl478.1.1_245.S	16	92999810	overdominant	4.72 	16	59035735	59035785
HP.express.GI_38076704.S	1	161813131	overdominant	4.71 	3	93082740	93082790
HP.express.scl54116.7.1_56.S	1	161813131	overdominant	4.72 	X	72650391	72650441
HP.express.GI_38096800.S	1	162450321	overdominant	4.80 	1	87446178	87446228
HP.express.ri.B930053E03.PX00164I14.AK047363.2416.S	7	51793916	overdominant	4.72 	2	104025290	104025340
HP.express.scl31310.11_188.S	17	31517666	overdominant	5.07 	7	59252780	59252830
HP.express.scl0001591.1_7.S	12	101182577	overdominant	4.86 	NA	NA	NA
HP.express.scl4135.1.1_239.S	5	75839394	overdominant	4.74 	2	127746081	127746131
HP.express.ri.D330050J08.PX00193B21.AK084836.1751.S	5	113796516	overdominant	4.71 	1	74344188	74344238
HP.express.scl019047.11_32.S	1	161813131	overdominant	4.72 	NA	NA	NA
HP.express.scl00214133.2_119.S	15	14320173	overdominant	4.83 	3	133129035	133129085
HP.express.GI_38075325.S	1	161813131	overdominant	4.76 	2	156615835	156615885
HP.express.ri.2700009F18.ZX00063A05.AK012226.1640.S	14	118240135	overdominant	4.97 	14	23418176	23418226
HP.express.scl015018.6_2.S	16	27980221	overdominant	5.23 	17	35534217	35534267
HP.express.GI_38087070.S	1	161813131	overdominant	4.70 	NA	NA	NA
HP.express.scl37999.19_246.S	17	35338547	overdominant	4.85 	10	43670882	43670932
HP.express.scl0237159.1_2.S	4	107061597	overdominant	4.91 	NA	NA	NA
HP.express.scl0071148.1_170.S	11	120818113	overdominant	4.70 	4	102838145	102838195
HP.express.scl23323.5_161.S	8	110926065	overdominant	4.70 	3	28697142	28697192
HP.express.scl067106.7_0.S	1	161813131	overdominant	4.80 	4	129024177	129024227
HP.express.scl17735.3_77.S	2	116647258	overdominant	4.90 	1	83115541	83115591
HP.express.ri.A230085L07.PX00130E12.AK039015.4224.S	7	77257674	overdominant	4.79 	4	43258680	43258730
HP.express.scl33851.12.1_1.S	1	161813131	overdominant	4.71 	8	47082118	47082168
HP.express.scl022335.1_61.S	1	161813131	overdominant	4.70 	8	23687817	23687867
HP.express.scl076719.2_8.S	1	161813131	overdominant	4.73 	11	104195223	104195273
HP.express.scl0018514.2_78.S	5	103867798	overdominant	4.70 	NA	NA	NA
HP.express.scl49682.13.1_21.S	1	161813131	overdominant	4.69 	17	66428801	66428851
HP.express.scl27180.9.1_11.S	11	111022376	overdominant	4.84 	5	130260747	130260797
HP.express.scl41328.5.1_14.S	11	111022376	overdominant	4.73 	11	70462963	70463013
HP.express.scl18732.66_476.S	12	114059950	overdominant	4.72 	2	125126355	125126405
HP.express.ri.A830060M14.PX00155J16.AK043963.2759.S	16	53441217	overdominant	4.78 	4	115639894	115639944
HP.express.scl0192882.15_44.S	5	150450652	overdominant	4.70 	11	101885088	101885138
HP.express.scl18216.17.1_43.S	10	85003454	overdominant	4.77 	2	180810582	180810632
HP.express.scl018746.1_82.S	6	136889272	overdominant	4.90 	9	59526873	59526923
HP.express.GI_38089245.S	6	8012600	overdominant	4.69 	8	47081099	47081149
HP.express.scl000162.1_106.S	17	31326430	overdominant	5.34 	7	116759813	116759863
HP.express.scl00229709.2_323.S	14	11312893	overdominant	4.72 	3	107467433	107467483
HP.express.GI_38079583.S	1	161813131	overdominant	4.74 	5	23515755	23515805
HP.express.scl072656.1_14.S	1	161813131	overdominant	4.73 	4	11131646	11131696
HP.express.scl10466.1.1_93.S	12	51873310	overdominant	4.76 	5	31171393	31171443
HP.express.GI_20864409.S	9	85386829	overdominant	4.83 	8	72709488	72709538
HP.express.scl0258430.1_82.S	9	34195543	overdominant	4.71 	9	38885629	38885679
