trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
LUNG.express.scl0004000.1_41.S	10	98705083	overdominant	5.26 	5	149999343	149999393
LUNG.express.scl00229096.1_119.S	7	103902463	overdominant	4.63 	3	16116613	16116663
LUNG.express.GI_20879412.S	6	108599580	overdominant	4.71 	3	133139554	133143120
LUNG.express.scl0018811.1_75.S	7	94381102	overdominant	4.61 	NA	NA	NA
LUNG.express.scl29840.12.1_42.S	18	69689896	overdominant	4.61 	6	83253463	83253513
LUNG.express.GI_38093954.S	5	144381834	overdominant	4.95 	NA	NA	NA
LUNG.express.scl40213.8_306.S	7	103902463	overdominant	4.68 	11	54531068	54531118
LUNG.express.scl0230163.1_72.S	8	88352733	overdominant	4.79 	4	49549325	49549375
LUNG.express.scl013684.8_6.S	6	93203361	overdominant	4.60 	3	138219988	138220038
LUNG.express.scl19846.1.1_261.S	3	65830719	overdominant	5.08 	2	172076485	172076535
LUNG.express.GI_38079661.S	5	132731208	overdominant	4.61 	5	36818907	36818957
LUNG.express.scl9312.2.1_99.S	1	6645944	overdominant	4.60 	7	132636280	132636330
LUNG.express.scl000949.1_9.S	1	31213164	overdominant	5.06 	1	71639749	71639799
LUNG.express.scl39472.24_150.S	1	35090385	overdominant	4.66 	11	103683367	103683417
LUNG.express.scl3624.1.1_131.S	13	43171189	overdominant	4.59 	12	4924357	4924407
LUNG.express.ri.A530024C08.PX00140M12.AK040772.1163.S	7	141877628	overdominant	4.63 	1	10199321	10199371
LUNG.express.ri.2600001G24.ZX00044J01.AK011135.1842.S	8	128733570	overdominant	4.58 	10	94184179	94184229
LUNG.express.GI_38076293.S	13	64072890	overdominant	4.60 	14	54362865	54363097
LUNG.express.ri.B430201C15.PX00071M03.AK046596.2553.S	13	105824723	overdominant	4.73 	6	23359931	23359981
LUNG.express.scl53754.13.1_160.S	15	21710342	overdominant	4.70 	X	141884999	141885049
LUNG.express.ri.8030441M13.PX00103M06.AK033123.2353.S	7	151056040	overdominant	4.70 	3	68672101	68672151
LUNG.express.scl23644.1.293_8.S	6	10733740	overdominant	4.71 	4	136943635	136943685
LUNG.express.JeremyReiter_SEAP_1161.S	1	70774688	overdominant	5.15 	NA	NA	NA
LUNG.express.ri.9630035P19.PX00116A10.AK036099.2752.S	15	99555070	overdominant	4.64 	7	51517826	51517876
LUNG.express.scl0245860.3_111.S	4	133435313	overdominant	4.83 	1	75177672	75177722
LUNG.express.scl15730.21.3_23.S	16	59098045	overdominant	4.61 	1	196967397	196967447
LUNG.express.ri.D530014J08.PX00673I15.AK085208.1722.S	10	57191267	overdominant	4.60 	3	86089977	86090027
LUNG.express.scl0002688.1_369.S	4	98811889	overdominant	4.60 	4	48434809	48434859
LUNG.express.scl0069783.1_171.S	19	21646921	overdominant	4.59 	NA	NA	NA
LUNG.express.scl0013207.1_306.S	2	74197227	overdominant	4.78 	NA	NA	NA
LUNG.express.scl00280487.1_157.S	17	9642585	overdominant	4.58 	NA	NA	NA
LUNG.express.scl37211.10_96.S	9	42353146	overdominant	4.64 	9	21752748	21752798
LUNG.express.scl056173.1_16.S	11	33611027	overdominant	4.91 	16	93919605	93919655
LUNG.express.scl54798.3_198.S	9	105541752	overdominant	4.59 	X	83134059	83134109
LUNG.express.scl00101502.1_299.S	1	35090385	overdominant	4.77 	7	134947243	134947293
LUNG.express.scl50427.9.1_25.S	3	80665579	overdominant	5.12 	17	85463258	85463308
LUNG.express.NM_007907.12_chr10_._81014598_81014781_12.S	1	191177832	overdominant	4.88 	NA	NA	NA
LUNG.express.ri.E030017M08.PX00204L03.AK053151.3785.S	2	164133161	overdominant	4.57 	18	11057393	11057443
LUNG.express.scl0015547.2_255.S	9	118729237	overdominant	4.64 	NA	NA	NA
LUNG.express.scl00280487.1_157.S	7	103902463	overdominant	4.72 	NA	NA	NA
LUNG.express.scl24063.27.1_21.S	7	103902463	overdominant	4.78 	4	100825966	100826016
LUNG.express.scl19957.5_83.S	9	118729237	overdominant	4.56 	2	163444448	163444498
LUNG.express.ri.A730069C18.PX00151L08.AK043202.3414.S	1	49680220	overdominant	5.48 	3	8548649	8548699
LUNG.express.scl41350.6.1_10.S	1	35090385	overdominant	4.63 	11	69812769	69812819
LUNG.express.ri.C230066H01.PX00175F09.AK082583.798.S	6	93203361	overdominant	4.56 	2	142518717	142518767
LUNG.express.scl19002.9.1_29.S	8	16859046	overdominant	4.57 	2	91052033	91052083
LUNG.express.scl53819.3_141.S	7	130955440	overdominant	5.20 	X	132601203	132601253
LUNG.express.scl0017119.2_14.S	1	54152466	overdominant	5.03 	NA	NA	NA
LUNG.express.GI_33239219.S	4	23212380	overdominant	4.76 	9	39025609	39025659
LUNG.express.scl0002177.1_17.S	7	62761433	overdominant	5.19 	18	38457995	38458045
LUNG.express.scl0019264.1_208.S	7	103902463	overdominant	4.62 	1	139960133	139960183
LUNG.express.scl0078795.1_199.S	11	24826085	overdominant	4.59 	1	88174314	88174364
LUNG.express.ri.5330401L20.PX00053A17.AK030358.2575.S	1	45189507	overdominant	4.57 	8	130889196	130889246
LUNG.express.scl23954.2.7_15.S	1	189435268	overdominant	5.26 	4	116227435	116227485
LUNG.express.GI_38078254.S	9	53085185	overdominant	5.16 	15	71292950	71293000
LUNG.express.scl21799.14.1_14.S	7	103902463	overdominant	4.57 	3	96515900	96515950
LUNG.express.scl0002073.1_13.S	1	134844019	overdominant	4.86 	3	103637310	103637360
LUNG.express.IGKV12.42_AJ235954_Ig_kappa_variable_12.42_173.S	14	23777900	overdominant	4.56 	NA	NA	NA
LUNG.express.scl17017.6_157.S	1	176081703	overdominant	4.55 	1	4481596	4481646
LUNG.express.scl0026932.2_213.S	9	34769248	overdominant	4.59 	12	76553608	76553658
LUNG.express.scl014585.2_30.S	1	57882115	overdominant	4.68 	19	58311203	58311253
LUNG.express.scl25671.18.1_26.S	12	99200674	overdominant	4.58 	4	11744478	11744528
LUNG.express.ri.9330160M17.PX00105D16.AK034165.4777.S	1	93218794	overdominant	4.61 	1	5134804	5134854
LUNG.express.scl25514.12.16_2.S	3	16759459	overdominant	4.56 	4	43526025	43526075
LUNG.express.ri.9830165F18.PX00118H12.AK036708.2347.S	2	113101520	overdominant	4.62 	NA	NA	NA
LUNG.express.scl48922.5.43_8.S	5	100641721	overdominant	4.91 	16	84813192	84813242
LUNG.express.scl37309.10_320.S	13	78130154	overdominant	4.83 	9	7283142	7283192
LUNG.express.scl00381058.2_191.S	9	34480629	overdominant	4.54 	17	13301608	13301658
LUNG.express.scl0069219.2_49.S	1	31213164	overdominant	4.63 	3	145552087	145552137
LUNG.express.scl00327744.1_262.S	3	110822512	overdominant	4.62 	10	39398905	39398955
LUNG.express.scl31770.1.1_22.S	16	86462344	overdominant	4.53 	7	6929956	6930006
LUNG.express.scl40331.6_57.S	2	139321967	overdominant	4.68 	11	40562288	40562338
LUNG.express.scl0056554.1_89.S	10	119503234	overdominant	4.60 	10	22091348	22091398
LUNG.express.GI_38079047.S	9	118729237	overdominant	4.54 	NA	NA	NA
LUNG.express.ri.C230025J23.PX00173J04.AK048728.2297.S	3	61795768	overdominant	4.61 	X	71013226	71013276
LUNG.express.scl14294.1.1_25.S	1	10671390	overdominant	4.56 	1	182708681	182708731
LUNG.express.scl28071.1.807_77.S	15	30690413	overdominant	4.53 	5	20458829	20458879
LUNG.express.GI_38093947.S	17	39314765	overdominant	4.87 	NA	NA	NA
LUNG.express.scl0002121.1_81.S	1	35090385	overdominant	4.66 	NA	NA	NA
LUNG.express.ri.B230322F03.PX00159D02.AK045908.1570.S	7	104211688	overdominant	4.53 	7	36341148	36341198
LUNG.express.scl000235.1_47.S	16	59697655	overdominant	4.61 	7	117939258	117939308
LUNG.express.GI_38085058.S	12	34957559	overdominant	4.63 	19	37058124	37058543
LUNG.express.scl0003896.1_252.S	5	117929976	overdominant	4.55 	10	87393676	87393726
LUNG.express.scl18203.3_135.S	17	35276617	overdominant	4.55 	2	181093078	181093128
LUNG.express.GI_38074104.S	1	17297861	overdominant	5.03 	1	173339028	173339078
LUNG.express.scl40146.10.1_50.S	5	117307584	overdominant	4.52 	11	60214773	60214823
LUNG.express.scl015191.7_7.S	1	182531141	overdominant	4.65 	3	87718868	87718918
LUNG.express.ri.C230052L06.PX00175M08.AK082461.3394.S	6	94633816	overdominant	4.64 	5	16075041	16075091
LUNG.express.scl29535.9_66.S	1	35090385	overdominant	4.58 	6	122838480	122838530
LUNG.express.scl40883.5_194.S	16	37864562	overdominant	4.53 	11	101238942	101238992
LUNG.express.scl27876.6.1_53.S	11	55885903	overdominant	4.56 	5	38660383	38660433
LUNG.express.scl0244310.9_27.S	18	56912584	overdominant	4.54 	8	14843595	14843645
LUNG.express.ri.D230044C07.PX00189H22.AK084423.1364.S	9	111761160	overdominant	4.51 	X	133277306	133277356
LUNG.express.scl42619.4_418.S	4	144635289	overdominant	4.87 	12	11332053	11332103
LUNG.express.scl072221.3_23.S	11	36686534	overdominant	5.40 	2	173353380	173353430
LUNG.express.scl15867.3.1_24.S	12	35460617	overdominant	4.63 	1	179571940	179571990
LUNG.express.scl26973.9_90.S	1	173171049	overdominant	4.86 	5	147766792	147766842
LUNG.express.ri.5730422G13.PX00644A23.AK077498.2118.S	3	50235045	overdominant	5.15 	16	72979357	72979407
LUNG.express.scl19138.9.1_101.S	3	136180388	overdominant	4.53 	2	73404073	73404123
LUNG.express.scl41730.11_1.S	10	88796691	overdominant	4.51 	11	31958866	31958916
LUNG.express.scl3244.1.1_306.S	11	111602778	overdominant	4.52 	4	33335973	33336023
LUNG.express.ri.6330500I05.PX00042G08.AK031929.3417.S	15	27000315	overdominant	4.66 	18	89021011	89021061
LUNG.express.ri.6430403C09.PX00103C13.AK032153.3768.S	9	103604005	overdominant	4.52 	2	29961487	29961537
LUNG.express.scl28366.14_261.S	17	37015293	overdominant	4.55 	6	128271612	128271662
LUNG.express.ri.3110005P07.ZX00070O04.AK014007.1534.S	2	113101520	overdominant	4.61 	7	91782825	91782875
LUNG.express.scl0014168.2_0.S	7	62761433	overdominant	4.90 	X	56315650	56315700
LUNG.express.GI_38090842.S	14	61173577	overdominant	4.50 	10	38874783	38874833
LUNG.express.scl32949.5.149_25.S	10	90880454	overdominant	4.51 	7	25569525	25569575
LUNG.express.scl47955.5.1_9.S	8	111470906	overdominant	5.08 	15	39592089	39592139
LUNG.express.GI_38082160.S	7	64571226	overdominant	4.59 	NA	NA	NA
LUNG.express.scl066416.3_80.S	17	30022546	overdominant	4.52 	17	33966705	33966755
LUNG.express.scl54931.13_6.S	8	128733570	overdominant	4.51 	X	50309778	50309828
LUNG.express.GI_21699047.S	11	120818113	overdominant	4.67 	6	66629195	66629245
LUNG.express.ri.6530422L18.PX00315H21.AK032686.1800.S	1	190268338	overdominant	4.64 	7	148339417	148339467
LUNG.express.scl24756.9.1_15.S	11	25187047	overdominant	4.52 	4	140571488	140571538
LUNG.express.scl24691.6_256.S	6	112474354	overdominant	4.58 	4	148940342	148940392
LUNG.express.scl077709.3_90.S	9	122186297	overdominant	4.82 	17	47715940	47715990
LUNG.express.scl0001556.1_119.S	2	161205857	overdominant	4.69 	11	104204192	104204242
LUNG.express.scl017112.1_33.S	9	77580824	overdominant	4.60 	3	57091405	57091455
LUNG.express.ri.A630006E02.PX00144K17.AK041380.552.S	8	79159764	overdominant	4.87 	10	79480792	79480842
LUNG.express.scl48886.3.1_53.S	5	66893763	overdominant	4.51 	16	91016524	91016574
LUNG.express.GI_20870424.S	13	116327407	overdominant	4.62 	14	21082504	21082554
LUNG.express.scl0002527.1_140.S	18	33955510	overdominant	4.84 	15	101403074	101403124
LUNG.express.scl00329735.1_305.S	11	16181089	overdominant	4.52 	3	107694429	107694479
LUNG.express.scl6053.1.1_245.S	3	135880473	overdominant	5.23 	19	32714991	32715041
LUNG.express.scl28748.1.533_163.S	9	118729237	overdominant	4.49 	6	86597200	86597250
LUNG.express.scl0332359.2_2.S	7	135825450	overdominant	4.98 	19	5891469	5891519
LUNG.express.GI_38090948.S	14	34609157	overdominant	4.53 	NA	NA	NA
LUNG.express.scl39207.10.1_15.S	7	103902463	overdominant	4.62 	11	121039044	121039094
LUNG.express.ri.C030004L23.PX00073L10.AK047648.1726.S	4	88782977	overdominant	4.52 	11	81325897	81325947
LUNG.express.scl41464.1.4_107.S	1	77565775	overdominant	4.49 	11	61432371	61432421
LUNG.express.scl022194.1_318.S	7	103902463	overdominant	4.52 	14	19115270	19115320
LUNG.express.ri.4930484D11.PX00032H11.AK015619.912.S	5	42600355	overdominant	4.81 	NA	NA	NA
LUNG.express.scl0258903.1_319.S	5	141863313	overdominant	4.48 	2	88863271	88863321
LUNG.express.scl016563.1_7.S	1	46274923	overdominant	4.90 	13	107752228	107752278
LUNG.express.scl074007.12_58.S	9	83765827	overdominant	4.77 	10	85122292	85122342
LUNG.express.scl20447.3.1_79.S	14	116405907	overdominant	4.56 	2	118133821	118133871
LUNG.express.scl0001285.1_32.S	8	123159343	overdominant	4.48 	11	117004638	117004688
LUNG.express.scl0001686.1_303.S	11	102655679	overdominant	5.92 	17	56738369	56738419
LUNG.express.GI_38091861.S	11	72264312	overdominant	4.63 	NA	NA	NA
LUNG.express.scl0073854.1_20.S	12	59183396	overdominant	5.29 	7	30925393	30925443
LUNG.express.scl21350.1.564_19.S	7	95155170	overdominant	4.84 	3	157736054	157736104
LUNG.express.scl32105.12.878_39.S	10	99036087	overdominant	4.67 	7	128911746	128911796
LUNG.express.scl26388.10_270.S	7	46946166	overdominant	5.48 	5	91786752	91786802
LUNG.express.scl17969.29.1_324.S	5	77566964	overdominant	4.76 	1	54425502	54425552
LUNG.express.scl0004139.1_41.S	9	118729237	overdominant	4.53 	5	73701572	73701622
LUNG.express.scl43200.2.1_113.S	1	32568244	overdominant	5.49 	12	55964376	55964426
LUNG.express.ri.9530095N04.PX00654M15.AK079300.940.S	15	45343079	overdominant	4.60 	11	115944454	115944504
LUNG.express.scl073998.24_21.S	10	85914325	overdominant	4.47 	6	58870009	58870059
LUNG.express.scl080287.9_33.S	17	72358439	overdominant	4.68 	15	79738104	79738154
LUNG.express.scl012558.4_4.S	2	164016555	overdominant	4.47 	18	16782804	16782854
LUNG.express.scl41549.2.1_243.S	3	54853162	overdominant	5.30 	11	54628132	54628182
LUNG.express.RandomSeq77.S	2	144199288	overdominant	4.46 	NA	NA	NA
LUNG.express.GI_38076832.S	7	62761433	overdominant	4.85 	NA	NA	NA
LUNG.express.scl6831.1.1_102.S	7	103902463	overdominant	4.47 	X	148730206	148730256
LUNG.express.scl31343.5.1_35.S	7	104154190	overdominant	5.62 	7	53967541	53967591
LUNG.express.GI_38076090.S	17	87984011	overdominant	4.93 	14	51982016	51982066
LUNG.express.scl0001029.1_7.S	1	17297861	overdominant	4.50 	6	41487514	41487564
LUNG.express.scl51220.16.1_7.S	11	118156487	overdominant	4.46 	18	80605199	80605249
LUNG.express.ri.4930435M24.PX00031N17.AK015327.1290.S	12	59183396	overdominant	5.75 	NA	NA	NA
LUNG.express.ri.B930015M09.PX00163M23.AK047067.2855.S	4	54911405	overdominant	4.57 	6	82866302	82866352
LUNG.express.ri.B230365C01.PX00160J19.AK046289.529.S	5	117307584	overdominant	4.47 	6	30756269	30756319
LUNG.express.scl073025.1_33.S	12	9954905	overdominant	4.85 	5	8062115	8062165
LUNG.express.scl293.2.1_91.S	15	37299247	overdominant	4.45 	8	29195876	29195926
LUNG.express.scl0020749.1_120.S	13	107925388	overdominant	5.23 	NA	NA	NA
LUNG.express.scl0066882.1_105.S	9	118729237	overdominant	4.62 	1	58463102	58463152
LUNG.express.scl42720.2_417.S	17	83797499	overdominant	4.49 	12	114427470	114427520
LUNG.express.scl0244668.1_1.S	1	83524951	overdominant	4.52 	8	127942312	127942362
LUNG.express.scl075831.1_238.S	12	94983892	overdominant	4.62 	6	148608611	148608661
LUNG.express.scl0399549.6_130.S	15	77361546	overdominant	4.69 	17	36952242	36952292
LUNG.express.GI_38080123.S	1	17297861	overdominant	4.57 	NA	NA	NA
LUNG.express.scl00320681.1_0.S	2	173100092	overdominant	4.47 	4	76237560	76237610
LUNG.express.MJ.250.22_156.S	5	140240506	overdominant	4.53 	NA	NA	NA
LUNG.express.scl018472.2_44.S	11	62065313	overdominant	4.65 	11	74493022	74493072
LUNG.express.scl072899.4_110.S	7	123277679	overdominant	4.66 	2	140651332	140651382
LUNG.express.scl0192882.15_44.S	4	30528517	overdominant	4.51 	11	101885088	101885138
LUNG.express.X9626962_5.S	2	135758294	overdominant	4.48 	NA	NA	NA
LUNG.express.scl50792.22.1_75.S	7	103902463	overdominant	4.50 	17	35239752	35239802
LUNG.express.scl44631.16.1_61.S	1	32509242	overdominant	5.33 	13	73786421	73786471
LUNG.express.GI_38079118.S	18	63643587	overdominant	4.54 	4	154758657	154758707
LUNG.express.ri.C230092H20.PX00177M22.AK082708.4041.S	15	46186495	overdominant	4.51 	11	113333164	113333214
LUNG.express.scl0004094.1_17.S	9	36242104	overdominant	4.45 	5	115083239	115083289
LUNG.express.scl45667.15_40.S	12	16150318	overdominant	4.43 	14	46078577	46078627
LUNG.express.scl20152.3.1_18.S	10	28624891	overdominant	4.48 	2	148664326	148664376
LUNG.express.scl15752.1.2_102.S	11	47593199	overdominant	4.44 	1	194659552	194659602
LUNG.express.scl075541.4_163.S	7	85431130	overdominant	4.46 	6	85850822	85850872
LUNG.express.scl21235.24_380.S	11	20753709	overdominant	4.67 	2	20732039	20732089
LUNG.express.scl0228983.14_82.S	13	70728610	overdominant	5.01 	2	179897068	179897118
LUNG.express.scl17982.25_120.S	2	115832014	overdominant	4.67 	1	52218354	52218404
LUNG.express.scl23648.1.1_132.S	3	141442399	overdominant	4.55 	4	136906686	136906736
LUNG.express.scl0014114.2_183.S	7	62761433	overdominant	5.53 	NA	NA	NA
LUNG.express.scl8943.1.1_326.S	9	108585403	overdominant	4.51 	7	95496675	95496725
LUNG.express.scl27177.10.1_23.S	11	115762240	overdominant	4.43 	5	130338689	130338739
LUNG.express.GI_38076509.S	7	24837074	overdominant	4.43 	NA	NA	NA
LUNG.express.scl2808.1.1_32.S	1	191177832	overdominant	5.43 	14	30654554	30654604
LUNG.express.scl15963.1.277_98.S	1	182867503	overdominant	4.46 	1	171902645	171902695
LUNG.express.scl42040.4.1_71.S	9	120753681	overdominant	5.32 	12	112398334	112398384
LUNG.express.scl0020842.1_84.S	9	118729237	overdominant	4.48 	9	100858676	100858726
LUNG.express.scl0030925.2_119.S	9	43879730	overdominant	4.43 	1	173873737	173873787
LUNG.express.scl39905.15.1_88.S	18	61540914	overdominant	4.55 	11	76903659	76903709
LUNG.express.scl000109.1_2.S	8	17575078	overdominant	4.48 	7	19940461	19940511
LUNG.express.scl021892.3_0.S	4	99263225	overdominant	4.53 	8	66494140	66494190
LUNG.express.scl20889.1.1_221.S	17	87984011	overdominant	4.65 	2	59522686	59522736
LUNG.express.GI_21699039.S	9	43879730	overdominant	4.80 	6	66666414	66666464
LUNG.express.scl38403.1.6_135.S	10	118297629	overdominant	4.93 	10	116483566	116483616
LUNG.express.GI_38081819.S	6	80866124	overdominant	4.44 	NA	NA	NA
LUNG.express.GI_38085365.S	11	102655679	overdominant	4.60 	NA	NA	NA
LUNG.express.ri.C530047H07.PX00083N07.AK049768.2172.S	3	103802761	overdominant	4.93 	7	108837006	108837056
LUNG.express.scl24583.7.1_169.S	15	30251934	overdominant	5.19 	4	3983238	3983288
LUNG.express.scl13924.1.1_150.S	11	14997257	overdominant	4.50 	11	102861734	102861784
LUNG.express.scl0022196.1_68.S	1	45969119	overdominant	4.42 	17	25411115	25411165
LUNG.express.ri.B130065N20.PX00158G16.AK045331.4538.S	15	42604665	overdominant	4.42 	4	87483400	87483450
LUNG.express.GI_38074546.S	4	29505337	overdominant	4.43 	NA	NA	NA
LUNG.express.scl0235533.16_15.S	19	16497086	overdominant	4.61 	9	96079367	96079417
LUNG.express.scl24121.4.1_71.S	11	88249092	overdominant	4.46 	4	88920557	88920607
LUNG.express.scl021887.15_134.S	1	45969119	overdominant	4.48 	9	61265436	61265486
LUNG.express.GI_38079732.S	18	21634045	overdominant	4.65 	16	30333872	30333922
LUNG.express.scl000154.1_82.S	7	62893471	overdominant	5.03 	7	140912477	140912527
LUNG.express.scl16058.5_19.S	7	100081364	overdominant	4.43 	1	162947906	162947956
LUNG.express.scl0246082.2_13.S	17	64375120	overdominant	4.69 	8	23043117	23043167
LUNG.express.scl077748.2_134.S	10	85110017	overdominant	4.63 	2	167608116	167608166
LUNG.express.ri.C630016C03.PX00084C03.AK049950.1418.S	1	191177832	overdominant	4.81 	7	64664847	64664897
LUNG.express.ri.A430032E24.PX00135A06.AK039929.2157.S	18	55486166	overdominant	4.41 	8	108616410	108616460
LUNG.express.scl40317.1.1637_8.S	1	39053030	overdominant	4.54 	11	44281982	44282032
LUNG.express.scl38747.8.1_5.S	18	35972215	overdominant	4.48 	10	75923570	75923620
LUNG.express.scl44712.6.1_254.S	3	73543350	overdominant	4.44 	13	56639114	56639164
LUNG.express.scl0003476.1_2802.S	1	45969119	overdominant	4.51 	9	96191618	96191668
LUNG.express.GI_38081113.S	6	135839502	overdominant	4.54 	NA	NA	NA
LUNG.express.ri.9430015G10.PX00108M09.AK034620.1332.S	18	55645310	overdominant	4.44 	4	155500133	155500183
LUNG.express.scl020716.5_261.S	5	104382637	overdominant	4.55 	12	105652408	105652458
LUNG.express.scl29619.14.1344_171.S	7	62761433	overdominant	4.56 	6	114199568	114199618
LUNG.express.ri.A130052G10.PX00123P22.AK037818.1874.S	10	125239648	overdominant	4.42 	3	87653551	87653601
