trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000033132	20	15283165	13228317-16564017	overdominant	trans	6.00 	6.29 
ENSRNOT00000032941	1	41416659	39819945-41801082	overdominant	trans	6.00 	6.58 
ENSRNOT00000022589	14	13777341	12910345-13777341	overdominant	trans	6.00 	5.71 
ENSRNOT00000026418	15	84020586	83739623-84218742	overdominant	trans	5.99 	5.21 
ENSRNOT00000048206	5	77855771	76955855-80592296	overdominant	trans	5.99 	5.28 
ENSRNOT00000068398	20	34697069	33524284-34697069	overdominant	trans	5.99 	6.97 
ENSRNOT00000027476	2	228278491	228278491-228332056	overdominant	trans	5.99 	5.29 
ENSRNOT00000043651	4	109152684	107860668-110082441	dominant	trans	5.99 	8.11 
ENSRNOT00000002247	6	6651575	4988059-6658429	overdominant	trans	5.99 	5.21 
ENSRNOT00000028856	16	74443503	74443503-74665865	overdominant	trans	5.98 	5.89 
ENSRNOT00000056673	2	32853692	32853692-250425863	dominant	trans	5.98 	7.48 
ENSRNOT00000065196	2	47909777	45881113-48384911	overdominant	trans	5.98 	5.89 
ENSRNOT00000068686	18	53590149	24167857-54649963	overdominant	trans	5.98 	5.21 
ENSRNOT00000050549	10	41601574	41041011-43377238	overdominant	trans	5.98 	5.27 
ENSRNOT00000016259	3	143894849	143894849-143894849	overdominant	trans	5.98 	5.26 
ENSRNOT00000024721	2	211624684	211624684-211986342	overdominant	trans	5.98 	6.92 
ENSRNOT00000067804	7	31585140	31560915-32428854	overdominant	trans	5.98 	5.30 
ENSRNOT00000027603	7	108464302	106762428-109462001	dominant	trans	5.97 	8.38 
ENSRNOT00000052052	3	24881166	24731656-24881166	dominant	trans	5.97 	8.31 
ENSRNOT00000068313	20	1134497	385786-3192030	overdominant	trans	5.97 	5.19 
ENSRNOT00000026379	2	228278491	228278491-228332056	overdominant	trans	5.97 	5.27 
ENSRNOT00000024892	9	95486125	95160626-96106533	overdominant	trans	5.97 	5.35 
ENSRNOT00000048957	1	155911328	152430233-158247784	overdominant	trans	5.96 	5.21 
ENSRNOT00000060262	9	94926725	93223852-94984104	dominant	trans	5.96 	10.93 
ENSRNOT00000065844	1	107972169	107972169-108118995	overdominant	trans	5.96 	5.17 
ENSRNOT00000026712	3	139881242	139498066-141380823	overdominant	trans	5.96 	5.66 
ENSRNOT00000034845	5	32315436	31655767-32315436	dominant	trans	5.96 	8.13 
ENSRNOT00000012466	8	100700334	100636148-100700334	overdominant	trans	5.96 	5.24 
ENSRNOT00000038551	7	91632047	89263540-92565892	overdominant	trans	5.96 	5.26 
ENSRNOT00000067755	11	26654500	22254713-27249111	dominant	trans	5.96 	7.26 
ENSRNOT00000001704	13	59086900	59086900-63056431	overdominant	trans	5.96 	5.19 
ENSRNOT00000032878	2	228278491	120257881-228332056	overdominant	trans	5.96 	5.23 
ENSRNOT00000040211	6	100541108	4221241-103245681	overdominant	trans	5.96 	5.92 
ENSRNOT00000027371	2	249798749	249208635-249823740	overdominant	trans	5.96 	5.19 
ENSRNOT00000064885	4	16554030	16030546-17433405	overdominant	trans	5.95 	5.43 
ENSRNOT00000022945	3	147080000	146107471-147093981	overdominant	trans	5.95 	5.16 
ENSRNOT00000036473	10	107381970	106234942-107381970	overdominant	trans	5.95 	6.32 
ENSRNOT00000066593	16	4941731	4755084-12674424	overdominant	trans	5.94 	6.40 
ENSRNOT00000014549	7	72702437	69718231-73386726	dominant	trans	5.94 	7.44 
ENSRNOT00000001290	3	149252386	149017846-149367163	overdominant	trans	5.94 	5.15 
ENSRNOT00000067220	5	62907445	5927136-63627835	dominant	trans	5.94 	7.12 
ENSRNOT00000068330	8	107148590	106906533-112411305	overdominant	trans	5.94 	6.30 
ENSRNOT00000030033	7	71210781	71210781-71943957	overdominant	trans	5.94 	5.24 
ENSRNOT00000057249	10	53899078	52175157-54106541	overdominant	trans	5.94 	5.58 
ENSRNOT00000035125	1	220568737	152484309-220568737	overdominant	trans	5.94 	5.58 
ENSRNOT00000002869	15	84040714	83975835-84163049	overdominant	trans	5.93 	6.00 
ENSRNOT00000067006	1	203453813	203453813-203453813	overdominant	trans	5.93 	6.19 
ENSRNOT00000045944	4	127483152	127159847-127698230	overdominant	trans	5.93 	5.74 
ENSRNOT00000057365	1	124668927	123839473-230311696	overdominant	trans	5.92 	5.62 
ENSRNOT00000011097	10	93479657	92635455-94681415	dominant	trans	5.92 	8.03 
ENSRNOT00000062033	1	2513938	2193028-2519518	overdominant	cis	5.92 	10.09 
ENSRNOT00000018205	7	104507544	103288039-105470794	overdominant	trans	5.92 	5.18 
ENSRNOT00000060320	8	34601861	34601861-34710296	dominant	trans	5.92 	6.96 
ENSRNOT00000049690	15	15309388	14458845-15309388	overdominant	trans	5.92 	5.36 
ENSRNOT00000033956	7	91077232	89964629-108389425	overdominant	trans	5.92 	6.09 
ENSRNOT00000058760	20	14699866	13181128-14699866	overdominant	trans	5.92 	5.78 
ENSRNOT00000020926	14	91041923	91041923-91042051	overdominant	trans	5.92 	5.28 
ENSRNOT00000065032	18	65500919	65463527-65821637	overdominant	trans	5.91 	6.16 
ENSRNOT00000008244	2	228278491	228278491-228332056	overdominant	trans	5.91 	5.19 
ENSRNOT00000036933	7	108869097	108869097-109462001	dominant	trans	5.91 	8.59 
ENSRNOT00000055995	8	90772493	88209003-90970340	overdominant	trans	5.91 	6.17 
ENSRNOT00000008341	9	42592702	42219351-42592702	overdominant	trans	5.91 	5.67 
ENSRNOT00000060765	8	90473514	79324848-92761593	overdominant	trans	5.91 	5.23 
ENSRNOT00000015571	19	12371095	12332026-12465720	overdominant	trans	5.91 	5.88 
ENSRNOT00000029312	13	94138325	94138325-94522479	overdominant	trans	5.91 	6.26 
ENSRNOT00000013369	3	149252386	146145574-155163809	overdominant	trans	5.91 	5.24 
ENSRNOT00000051480	16	48854660	48567749-50511228	overdominant	trans	5.91 	5.37 
ENSRNOT00000012760	12	19537279	19537279-19537279	overdominant	trans	5.90 	5.20 
ENSRNOT00000066152	2	31464978	30767357-31467565	overdominant	trans	5.90 	5.79 
ENSRNOT00000037788	1	152759014	152484309-158093876	overdominant	trans	5.90 	6.44 
ENSRNOT00000036556	3	149017846	149017846-149017846	overdominant	trans	5.90 	5.13 
ENSRNOT00000065442	14	107664417	107664417-108588649	dominant	trans	5.90 	8.64 
ENSRNOT00000055536	15	14458845	14458845-15309388	overdominant	trans	5.90 	5.35 
ENSRNOT00000060963	5	71200484	70998506-72386739	overdominant	trans	5.89 	6.65 
ENSRNOT00000021986	4	29291507	29291507-29406489	dominant	trans	5.89 	8.26 
ENSRNOT00000039992	20	48791078	48589255-49224162	dominant	trans	5.89 	7.35 
ENSRNOT00000013435	6	39148848	38994379-39461231	dominant	trans	5.89 	7.86 
ENSRNOT00000064348	3	147080000	134821394-147093981	overdominant	trans	5.89 	5.47 
ENSRNOT00000016640	2	228278491	228278491-228332056	overdominant	trans	5.88 	5.10 
ENSRNOT00000064329	6	73523691	70746889-73523691	dominant	trans	5.88 	7.60 
ENSRNOT00000058036	3	149252386	146107471-155599973	overdominant	trans	5.88 	5.27 
ENSRNOT00000068112	12	24345319	24059858-24345319	dominant	trans	5.88 	7.48 
ENSRNOT00000036798	5	36415721	36415721-36448686	overdominant	trans	5.88 	5.13 
ENSRNOT00000031291	7	92556095	89964629-92613727	overdominant	trans	5.88 	5.10 
ENSRNOT00000048746	14	54280552	46594034-59250988	overdominant	trans	5.87 	5.48 
ENSRNOT00000010712	14	24388554	24070889-24967411	overdominant	trans	5.87 	5.16 
ENSRNOT00000050290	8	10952495	5584990-11320531	dominant	trans	5.87 	8.51 
ENSRNOT00000000650	7	92542861	89964629-92613727	overdominant	trans	5.87 	5.24 
ENSRNOT00000068776	10	89260576	89260576-89298591	dominant	trans	5.86 	8.53 
ENSRNOT00000043684	19	52322162	52261552-52649076	dominant	trans	5.86 	7.82 
ENSRNOT00000000518	5	32315436	31655767-32315436	overdominant	trans	5.86 	5.60 
ENSRNOT00000045953	5	33778240	33777581-34463490	dominant	trans	5.86 	8.35 
ENSRNOT00000068191	10	9302342	9302342-34993789	overdominant	trans	5.86 	5.28 
ENSRNOT00000026688	7	106762428	106762428-109462001	dominant	trans	5.85 	7.25 
ENSRNOT00000036617	20	12805048	12805048-16231799	overdominant	trans	5.85 	5.10 
ENSRNOT00000067560	10	21019700	21019700-21019700	dominant	trans	5.85 	7.65 
ENSRNOT00000041508	3	146107471	145836763-149367163	overdominant	trans	5.85 	5.13 
ENSRNOT00000023652	3	149252386	149252386-149367163	overdominant	trans	5.85 	5.32 
ENSRNOT00000007109	6	9217017	9217017-9920179	overdominant	trans	5.85 	5.51 
ENSRNOT00000063944	1	94531485	92966764-94531485	overdominant	cis	5.85 	7.93 
ENSRNOT00000049030	2	47397977	45881113-48384911	overdominant	trans	5.85 	5.47 
ENSRNOT00000039813	2	211624684	211624684-211986342	overdominant	trans	5.84 	6.18 
ENSRNOT00000033298	12	2989729	2420096-4234117	overdominant	trans	5.84 	5.13 
ENSRNOT00000055358	2	194595079	192023208-209851678	overdominant	trans	5.84 	5.07 
ENSRNOT00000035064	18	72304539	71779028-78176542	overdominant	trans	5.84 	5.07 
ENSRNOT00000055237	11	51246746	35349067-51319587	overdominant	trans	5.84 	5.07 
ENSRNOT00000028164	2	47918674	45881113-194594323	overdominant	trans	5.84 	5.11 
ENSRNOT00000014603	17	73564283	73564283-73672480	dominant	trans	5.84 	7.70 
ENSRNOT00000017026	9	8068563	8068563-8068563	overdominant	trans	5.84 	8.34 
ENSRNOT00000048719	1	25471885	24698941-25722437	dominant	trans	5.84 	8.57 
ENSRNOT00000049698	6	47163549	47163549-47213220	overdominant	trans	5.84 	5.98 
ENSRNOT00000044803	9	64099346	64043210-64166959	overdominant	trans	5.84 	5.74 
ENSRNOT00000017102	8	75291156	73666873-76998752	overdominant	trans	5.84 	5.13 
ENSRNOT00000036716	3	115106397	115048636-115422010	dominant	trans	5.84 	8.73 
ENSRNOT00000059032	13	3970258	2167529-3970258	overdominant	trans	5.84 	6.10 
ENSRNOT00000048703	17	79944734	79944734-80279192	overdominant	trans	5.84 	5.35 
ENSRNOT00000009946	2	228278491	228278491-228332056	overdominant	trans	5.84 	5.08 
ENSRNOT00000019924	5	62907445	62860606-63627835	dominant	trans	5.83 	6.58 
ENSRNOT00000000901	6	47163549	47163549-47213220	overdominant	trans	5.83 	5.10 
ENSRNOT00000046713	4	87844278	86172232-89494878	dominant	trans	5.83 	7.86 
ENSRNOT00000064996	5	149843758	149785720-149979980	dominant	trans	5.83 	8.73 
ENSRNOT00000045183	10	41601574	41041011-41601574	overdominant	trans	5.83 	5.43 
ENSRNOT00000033632	13	64375799	64286821-65398479	overdominant	trans	5.83 	5.26 
ENSRNOT00000065913	9	25820038	25184627-26274659	overdominant	trans	5.83 	5.96 
ENSRNOT00000021471	16	74443503	74443503-74522413	dominant	trans	5.83 	6.95 
ENSRNOT00000059724	9	42219351	42219351-42592702	dominant	trans	5.82 	8.43 
ENSRNOT00000008882	3	11685537	10397386-13147563	overdominant	trans	5.82 	6.01 
ENSRNOT00000006117	2	228278491	228278491-228332056	overdominant	trans	5.82 	5.04 
ENSRNOT00000036361	6	53424290	46816142-55179328	overdominant	trans	5.82 	5.06 
ENSRNOT00000013630	2	211624684	211624684-211986342	overdominant	trans	5.82 	6.75 
ENSRNOT00000007903	12	11946261	11174073-12969638	overdominant	trans	5.82 	5.17 
ENSRNOT00000037712	18	70883914	18126702-77821585	overdominant	trans	5.82 	5.10 
ENSRNOT00000030745	7	107454682	106807083-108389425	overdominant	trans	5.82 	5.56 
ENSRNOT00000030276	10	21468856	21454884-21536506	overdominant	trans	5.82 	5.06 
ENSRNOT00000026955	2	74574029	73877448-74574029	overdominant	trans	5.82 	5.99 
ENSRNOT00000030194	2	32679297	32653803-32679297	dominant	trans	5.82 	6.99 
ENSRNOT00000008184	2	228278491	228278491-228332056	overdominant	trans	5.82 	5.71 
ENSRNOT00000065364	19	10974374	10974374-11392637	overdominant	trans	5.82 	5.51 
ENSRNOT00000006804	2	228278491	228278491-228332056	overdominant	trans	5.81 	5.06 
ENSRNOT00000006708	3	149252386	146860335-149367163	overdominant	trans	5.81 	5.06 
ENSRNOT00000065595	3	133937713	133884506-134566536	overdominant	trans	5.81 	6.11 
ENSRNOT00000022307	4	13009019	12917785-127483152	overdominant	trans	5.81 	5.14 
ENSRNOT00000006085	10	105971490	105197690-105971490	overdominant	trans	5.81 	5.46 
ENSRNOT00000050861	14	4722279	3281751-84494460	overdominant	trans	5.80 	5.02 
ENSRNOT00000030352	1	122825832	122610928-123232643	overdominant	trans	5.80 	5.30 
ENSRNOT00000060991	20	14800326	14800326-14800326	overdominant	trans	5.80 	5.81 
ENSRNOT00000063922	9	54896177	54844324-55096987	overdominant	trans	5.80 	5.20 
ENSRNOT00000038833	5	14840287	10448268-14840287	dominant	trans	5.80 	7.16 
ENSRNOT00000020084	16	26710315	25942409-28318011	overdominant	trans	5.80 	6.58 
ENSRNOT00000001686	2	74574029	73877448-74574029	dominant	trans	5.80 	7.81 
ENSRNOT00000021560	4	107873412	107860668-110082441	overdominant	trans	5.80 	5.54 
ENSRNOT00000024942	11	80129088	80129088-80479339	overdominant	trans	5.79 	5.02 
ENSRNOT00000059119	5	14840287	14840287-162526969	overdominant	trans	5.79 	5.64 
ENSRNOT00000037611	2	211624684	211624684-211986342	overdominant	trans	5.79 	6.75 
ENSRNOT00000058842	1	110824941	110824941-115479066	overdominant	trans	5.79 	5.01 
ENSRNOT00000041215	16	8725276	8725276-8777351	overdominant	trans	5.79 	5.45 
ENSRNOT00000066761	4	140203563	139218113-141067372	overdominant	trans	5.79 	5.06 
ENSRNOT00000014875	13	71240855	71204532-72143407	overdominant	trans	5.79 	5.23 
ENSRNOT00000063777	3	147080000	145836763-147080000	overdominant	trans	5.79 	5.05 
ENSRNOT00000014977	19	12371095	12371095-12465720	overdominant	trans	5.79 	5.69 
ENSRNOT00000059191	10	105275403	105197690-105971490	overdominant	trans	5.79 	5.01 
ENSRNOT00000044422	3	26070296	25841281-26070296	dominant	trans	5.79 	7.68 
ENSRNOT00000007343	10	41601574	41041011-43377238	overdominant	trans	5.79 	5.23 
ENSRNOT00000055378	7	56086075	56086075-56086075	overdominant	trans	5.79 	5.32 
ENSRNOT00000005637	10	41084922	41041011-41601574	overdominant	trans	5.79 	5.01 
ENSRNOT00000063934	6	74377872	73615236-76236280	overdominant	trans	5.78 	5.17 
ENSRNOT00000057977	2	228332056	59540174-228332056	overdominant	trans	5.78 	5.00 
ENSRNOT00000066145	14	97187257	97172258-99571967	dominant	trans	5.78 	6.52 
ENSRNOT00000046960	17	33513885	33513885-33513885	overdominant	trans	5.78 	6.91 
ENSRNOT00000043592	2	40846770	40255531-40851618	overdominant	trans	5.78 	5.16 
ENSRNOT00000019061	5	16577694	16577694-17279413	dominant	trans	5.78 	8.48 
ENSRNOT00000016259	2	228278491	228278491-228332056	overdominant	trans	5.78 	5.07 
ENSRNOT00000066205	1	203742364	203742364-204094859	dominant	trans	5.78 	6.76 
ENSRNOT00000063951	2	228278491	42566354-228332056	overdominant	trans	5.78 	5.00 
ENSRNOT00000034300	1	122740532	118610666-123216003	overdominant	trans	5.78 	5.27 
ENSRNOT00000011740	3	170265773	170217764-170931683	overdominant	trans	5.77 	5.14 
ENSRNOT00000005968	14	24388554	24070889-24413607	overdominant	trans	5.77 	5.00 
ENSRNOT00000031236	7	107454682	107234289-108389425	dominant	trans	5.77 	8.69 
ENSRNOT00000062030	6	134019046	133940686-134019046	dominant	trans	5.77 	8.03 
ENSRNOT00000063846	9	40067266	38873471-42554646	overdominant	trans	5.77 	5.13 
ENSRNOT00000001248	8	81111056	81111056-100682789	overdominant	trans	5.77 	5.57 
ENSRNOT00000046383	1	122712946	120198601-123232643	overdominant	trans	5.77 	5.24 
ENSRNOT00000030989	14	85673997	14878870-86115765	overdominant	trans	5.77 	5.67 
ENSRNOT00000039955	18	52609107	52433199-52730250	dominant	trans	5.77 	7.31 
ENSRNOT00000061765	3	147075350	146145574-149367163	overdominant	trans	5.77 	5.03 
ENSRNOT00000047060	4	109152684	107860668-110082441	overdominant	trans	5.77 	5.51 
ENSRNOT00000040422	5	32315436	31655767-32315436	dominant	trans	5.76 	6.63 
ENSRNOT00000064194	1	124999933	123839473-125404478	overdominant	trans	5.76 	6.64 
ENSRNOT00000028704	3	149252386	42342556-149367163	overdominant	trans	5.76 	5.00 
ENSRNOT00000010932	3	134783309	133724342-135288458	overdominant	trans	5.76 	5.25 
ENSRNOT00000013592	3	149017846	147280100-149017846	overdominant	trans	5.76 	5.01 
ENSRNOT00000022674	4	21089467	21089467-161193096	overdominant	trans	5.75 	5.12 
ENSRNOT00000002533	2	47397977	46076533-48384911	overdominant	trans	5.75 	4.99 
ENSRNOT00000060527	3	166467153	166467153-166571352	overdominant	trans	5.75 	5.22 
ENSRNOT00000064951	16	19756506	17457565-49710077	overdominant	trans	5.75 	4.99 
ENSRNOT00000022445	4	33914774	33914774-34007787	overdominant	trans	5.75 	5.50 
ENSRNOT00000052261	2	40745282	40741792-53316251	overdominant	trans	5.75 	4.98 
ENSRNOT00000014392	2	193510018	192780790-193585688	overdominant	trans	5.75 	5.11 
ENSRNOT00000022046	2	228278491	228278491-228332056	overdominant	trans	5.74 	5.08 
ENSRNOT00000005821	10	41601574	41041011-41601574	overdominant	trans	5.74 	5.06 
ENSRNOT00000013745	1	122825832	122610928-125404478	overdominant	trans	5.74 	5.51 
ENSRNOT00000048160	9	105869685	103957522-106018420	overdominant	trans	5.74 	5.08 
ENSRNOT00000068191	2	37597622	29019998-54023114	overdominant	trans	5.74 	5.11 
ENSRNOT00000025736	15	11296580	11296580-39305727	overdominant	trans	5.74 	5.33 
ENSRNOT00000055257	10	58465579	53899078-59991750	overdominant	trans	5.74 	6.05 
ENSRNOT00000027497	7	32934985	32931376-92613727	overdominant	trans	5.74 	5.00 
ENSRNOT00000062000	1	153447811	152327169-155679310	overdominant	trans	5.74 	4.97 
ENSRNOT00000006638	2	82896727	82780868-83957128	overdominant	trans	5.74 	5.18 
ENSRNOT00000036948	5	62907445	62860606-63627835	dominant	trans	5.73 	8.31 
ENSRNOT00000024636	7	87023171	84590970-87443675	dominant	trans	5.73 	7.90 
ENSRNOT00000039592	6	73523691	73004732-113280812	dominant	trans	5.73 	8.21 
ENSRNOT00000064256	13	42826027	42826027-43250069	dominant	trans	5.73 	8.07 
ENSRNOT00000042734	17	86597321	86573289-86975540	overdominant	trans	5.73 	6.73 
ENSRNOT00000051252	2	228339296	228339296-240948828	dominant	trans	5.73 	7.69 
ENSRNOT00000048746	4	13009019	12917785-13343296	overdominant	trans	5.72 	5.33 
ENSRNOT00000035275	2	212001705	211805796-212121364	dominant	trans	5.72 	7.59 
ENSRNOT00000033235	3	149252386	149017846-149367163	overdominant	trans	5.72 	4.99 
ENSRNOT00000067859	11	20568803	20568803-20568803	overdominant	trans	5.72 	5.92 
ENSRNOT00000014279	19	4956591	4956591-5835468	dominant	trans	5.72 	7.34 
ENSRNOT00000011867	16	23997404	22775755-29852825	overdominant	trans	5.72 	5.13 
ENSRNOT00000028675	2	211624684	211624684-251762470	overdominant	trans	5.72 	6.06 
ENSRNOT00000011405	1	216517196	213354585-216995812	overdominant	trans	5.72 	5.57 
ENSRNOT00000066518	10	105850227	105197690-105971490	overdominant	trans	5.72 	5.36 
ENSRNOT00000001419	7	91077232	89964629-92565892	overdominant	trans	5.71 	4.93 
ENSRNOT00000065454	16	74443503	74179058-74665865	overdominant	trans	5.71 	6.00 
ENSRNOT00000067242	16	61388328	61388328-61388328	dominant	trans	5.71 	7.03 
ENSRNOT00000066539	1	220242911	219911892-220242911	dominant	trans	5.71 	8.25 
ENSRNOT00000050684	5	37271460	37017570-150113359	overdominant	trans	5.71 	4.93 
ENSRNOT00000039933	10	7324416	7324416-76409570	overdominant	trans	5.71 	4.96 
ENSRNOT00000022120	17	80279108	79947086-80279192	overdominant	trans	5.71 	5.09 
ENSRNOT00000043412	10	58465579	52175157-59991750	overdominant	trans	5.71 	6.14 
ENSRNOT00000064644	3	141672164	139498066-141889703	dominant	trans	5.71 	6.66 
ENSRNOT00000065180	6	7161066	7099295-7183153	overdominant	trans	5.71 	5.02 
ENSRNOT00000064590	2	31464978	30767357-31467565	dominant	trans	5.71 	7.14 
ENSRNOT00000016553	2	228332056	228278491-228332056	overdominant	trans	5.71 	5.10 
ENSRNOT00000055694	3	139400740	137638604-141380823	overdominant	trans	5.71 	6.38 
ENSRNOT00000033248	5	104817202	104817202-104819146	overdominant	trans	5.70 	5.05 
ENSRNOT00000058378	15	93709966	93709966-93709966	dominant	trans	5.70 	9.01 
ENSRNOT00000004931	5	32315436	31655767-32315436	dominant	trans	5.70 	8.13 
ENSRNOT00000014441	20	32097483	32097483-32662949	overdominant	trans	5.70 	4.97 
ENSRNOT00000015757	13	71302050	71204532-72143407	overdominant	trans	5.70 	4.92 
ENSRNOT00000065303	20	48072196	48072196-49227700	overdominant	trans	5.69 	4.95 
ENSRNOT00000045152	10	37560283	34204554-38333204	overdominant	trans	5.69 	5.26 
ENSRNOT00000040634	3	61218633	61218633-62058028	overdominant	trans	5.69 	4.91 
