trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000011157	1	19389821	19180800-19408182	overdominant	trans	5.72 	5.85 
ENSRNOG00000029211	4	150012271	149946244-151468184	overdominant	trans	5.72 	5.38 
ENSRNOG00000034439	9	92471446	92471446-92525356	overdominant	trans	5.71 	5.48 
ENSRNOG00000003928	6	58669589	58669589-58992751	overdominant	trans	5.71 	6.36 
ENSRNOG00000035187	6	55406785	52759724-95750544	overdominant	trans	5.71 	5.73 
ENSRNOG00000023843	2	145168733	144271551-148613412	dominant	trans	5.71 	10.04 
ENSRNOG00000038251	18	65999559	61483078-66618452	overdominant	trans	5.71 	5.31 
ENSRNOG00000009045	2	24989741	24883026-245558823	overdominant	trans	5.69 	5.32 
ENSRNOG00000030649	5	28747123	28747123-28848326	dominant	trans	5.69 	8.64 
ENSRNOG00000002085	18	61679164	61679164-61694541	dominant	trans	5.68 	7.92 
ENSRNOG00000023202	6	58669589	58669589-118649640	overdominant	trans	5.68 	5.33 
ENSRNOG00000035248	14	17953536	17864350-18088306	overdominant	trans	5.68 	5.59 
ENSRNOG00000005420	8	45785270	45764364-46688315	dominant	trans	5.68 	6.77 
ENSRNOG00000024214	16	23561144	23182628-23561144	overdominant	trans	5.68 	5.44 
ENSRNOG00000012650	10	95971673	95393104-96053767	overdominant	trans	5.67 	5.85 
ENSRNOG00000011076	6	118603423	55406785-118649640	overdominant	trans	5.67 	6.03 
ENSRNOG00000030930	10	99126412	99126412-99126412	overdominant	trans	5.66 	6.47 
ENSRNOG00000017213	8	102062320	101608102-102714124	overdominant	trans	5.66 	5.60 
ENSRNOG00000026226	6	58669589	58669589-59363356	overdominant	trans	5.66 	5.92 
ENSRNOG00000018559	2	140614488	129135715-140696231	overdominant	trans	5.66 	5.38 
ENSRNOG00000000465	6	58669589	55406785-58992751	overdominant	trans	5.65 	5.33 
ENSRNOG00000025217	14	89188017	6069043-89200744	overdominant	trans	5.65 	5.50 
ENSRNOG00000020196	1	220339638	157940426-220568737	overdominant	trans	5.65 	5.84 
ENSRNOG00000021345	2	144396486	143855677-149305989	overdominant	trans	5.65 	6.64 
ENSRNOG00000027894	16	80562406	80562406-80562406	overdominant	trans	5.65 	5.81 
ENSRNOG00000002167	4	144016921	143240308-144568453	dominant	trans	5.64 	7.05 
ENSRNOG00000002436	3	88562756	87661548-92122030	overdominant	trans	5.64 	5.33 
ENSRNOG00000018271	6	58669589	55406785-95460982	overdominant	trans	5.64 	5.39 
ENSRNOG00000037668	14	7694825	6588157-7721844	dominant	trans	5.64 	7.30 
ENSRNOG00000015960	19	6401961	5661437-6401961	dominant	trans	5.64 	8.60 
ENSRNOG00000002932	6	58669589	58669589-59363356	overdominant	trans	5.63 	5.35 
ENSRNOG00000035217	5	90769643	87669832-91580695	overdominant	trans	5.63 	6.82 
ENSRNOG00000028793	14	24101720	23954180-24427586	overdominant	trans	5.63 	5.62 
ENSRNOG00000035669	9	44670090	44319768-44987220	overdominant	trans	5.62 	6.73 
ENSRNOG00000033030	18	78162166	78002783-78317234	overdominant	trans	5.62 	5.61 
ENSRNOG00000039377	16	77717212	77545318-78033899	overdominant	trans	5.62 	6.37 
ENSRNOG00000001385	6	58669589	58669589-58992751	dominant	trans	5.61 	6.95 
ENSRNOG00000035567	4	90507388	90507388-144012533	overdominant	trans	5.61 	6.14 
ENSRNOG00000008576	4	138321419	138321419-184838654	dominant	trans	5.61 	8.42 
ENSRNOG00000044634	7	122177741	122177741-123188302	dominant	trans	5.61 	7.01 
ENSRNOG00000014319	6	58669589	55406785-118649640	overdominant	trans	5.60 	5.40 
ENSRNOG00000003234	2	243023403	243023403-246037377	overdominant	trans	5.60 	5.82 
ENSRNOG00000015520	17	33035788	32884403-33363778	dominant	trans	5.60 	6.12 
ENSRNOG00000000851	6	58669589	55407159-59363356	overdominant	trans	5.59 	6.70 
ENSRNOG00000045418	20	36074068	36074068-36809574	overdominant	trans	5.59 	5.53 
ENSRNOG00000030351	12	6393427	6393427-6684583	partial-dominant	trans	5.58 	19.29 
ENSRNOG00000024837	8	88365217	88365217-89023581	overdominant	trans	5.58 	5.83 
ENSRNOG00000044821	11	83102618	82750989-83455309	overdominant	trans	5.58 	5.96 
ENSRNOG00000031263	18	32267683	31737944-32268506	overdominant	trans	5.58 	5.61 
ENSRNOG00000027157	19	41263273	40518807-41427009	overdominant	trans	5.58 	5.54 
ENSRNOG00000021134	5	64100356	64100356-69205738	overdominant	trans	5.58 	6.83 
ENSRNOG00000008972	19	53668434	53631063-55855835	dominant	trans	5.57 	8.05 
ENSRNOG00000027212	15	74701535	74701535-74981246	dominant	trans	5.57 	8.31 
ENSRNOG00000011596	6	58669589	54434817-59363356	overdominant	trans	5.57 	5.30 
ENSRNOG00000018543	2	32213153	31999529-33628708	dominant	trans	5.57 	6.20 
ENSRNOG00000003125	6	58669589	55407159-59363356	overdominant	trans	5.57 	5.40 
ENSRNOG00000024986	4	170927852	170927852-171453773	overdominant	trans	5.56 	5.46 
ENSRNOG00000001095	1	39196235	39196235-39216622	dominant	trans	5.56 	8.11 
ENSRNOG00000001005	1	151765788	151539717-152751594	overdominant	trans	5.56 	6.59 
ENSRNOG00000004013	1	220744951	220652239-220832208	overdominant	trans	5.55 	5.59 
ENSRNOG00000032807	4	32845826	32722588-32947042	dominant	trans	5.55 	7.46 
ENSRNOG00000010820	13	60333720	60277829-62608501	overdominant	trans	5.55 	5.58 
ENSRNOG00000001055	4	87506661	63043916-89638531	overdominant	trans	5.55 	5.91 
ENSRNOG00000034229	17	38086126	36928093-38337197	partial-dominant	cis	5.55 	15.69 
ENSRNOG00000037895	3	84618384	81806183-86243799	dominant	trans	5.54 	5.94 
ENSRNOG00000031139	11	37404177	37404177-40062986	dominant	trans	5.54 	8.92 
ENSRNOG00000032557	6	94395432	94395432-123755972	dominant	trans	5.54 	7.94 
ENSRNOG00000012022	6	144583665	144482343-144670212	overdominant	trans	5.54 	5.50 
ENSRNOG00000043073	14	28824028	28723182-28956466	overdominant	trans	5.54 	5.34 
ENSRNOG00000045199	7	36542916	36542916-36645013	overdominant	trans	5.53 	6.24 
ENSRNOG00000000904	8	107692844	107692844-109157641	overdominant	trans	5.53 	5.42 
ENSRNOG00000015032	14	43297698	43297698-43654962	overdominant	trans	5.53 	6.46 
ENSRNOG00000022961	1	119292969	118730632-225366946	overdominant	trans	5.52 	5.43 
ENSRNOG00000019949	1	46508121	45663012-46513758	overdominant	trans	5.52 	5.45 
ENSRNOG00000030821	6	58669589	58669589-58992751	overdominant	trans	5.51 	5.40 
ENSRNOG00000037844	8	17811373	15084340-18669521	overdominant	trans	5.51 	5.34 
ENSRNOG00000013972	6	58669589	58669589-59363356	overdominant	trans	5.51 	5.87 
ENSRNOG00000026845	4	70590421	70190557-74721571	overdominant	trans	5.50 	5.30 
ENSRNOG00000003948	18	66477979	10270666-66477979	overdominant	trans	5.50 	5.28 
ENSRNOG00000033403	8	34823330	34640470-102077455	overdominant	trans	5.49 	5.44 
ENSRNOG00000004869	2	118342593	113745746-119071847	overdominant	trans	5.48 	5.51 
ENSRNOG00000008039	6	58669589	55406785-58992751	overdominant	trans	5.48 	5.94 
ENSRNOG00000002164	7	37559472	37116968-37781097	overdominant	trans	5.47 	7.39 
ENSRNOG00000042023	3	115366840	115048636-115445121	overdominant	trans	5.47 	6.16 
ENSRNOG00000020625	2	177991269	175164707-180130046	dominant	trans	5.47 	7.98 
ENSRNOG00000037917	1	123683850	119195264-124845273	dominant	trans	5.47 	8.95 
ENSRNOG00000038999	7	1379311	1379311-2353830	overdominant	trans	5.47 	5.42 
ENSRNOG00000026429	18	50769396	50202373-51110674	overdominant	trans	5.47 	5.71 
ENSRNOG00000012281	12	28808671	28808671-34428708	dominant	trans	5.47 	6.34 
ENSRNOG00000002711	2	245858243	245858243-249024515	overdominant	trans	5.46 	5.52 
ENSRNOG00000023457	16	74604991	74292720-76484402	overdominant	trans	5.46 	5.75 
ENSRNOG00000044815	2	32214834	32214834-32846450	overdominant	trans	5.46 	6.39 
ENSRNOG00000028858	5	112958551	110632656-113650622	overdominant	trans	5.46 	6.46 
ENSRNOG00000035986	9	57665536	55570164-57948691	dominant	trans	5.45 	11.65 
ENSRNOG00000039515	1	78070990	60569827-78836159	overdominant	trans	5.45 	5.40 
ENSRNOG00000043888	5	7519882	4630492-7664023	overdominant	trans	5.45 	6.38 
ENSRNOG00000039417	6	58669589	55406785-59363356	dominant	trans	5.45 	6.82 
ENSRNOG00000002085	20	43331379	14334842-43331379	overdominant	trans	5.45 	5.76 
ENSRNOG00000004127	6	118634986	58669589-118649640	overdominant	trans	5.44 	6.28 
ENSRNOG00000035457	19	13305916	12960410-14164760	overdominant	trans	5.44 	5.38 
ENSRNOG00000041871	11	80557175	80557175-80647607	dominant	trans	5.44 	7.82 
ENSRNOG00000002565	6	118634986	58669589-118649640	overdominant	trans	5.43 	5.79 
ENSRNOG00000031078	8	76186357	76186357-77062114	overdominant	trans	5.43 	5.66 
ENSRNOG00000031384	20	1659889	446289-3820955	partial-dominant	cis	5.43 	20.33 
ENSRNOG00000004519	6	118603423	118530256-118649640	overdominant	trans	5.43 	6.33 
ENSRNOG00000038902	5	7501649	4253069-7964561	overdominant	trans	5.43 	5.28 
ENSRNOG00000011753	19	51147388	50999304-51209313	overdominant	trans	5.42 	6.13 
ENSRNOG00000025154	16	52619904	51747169-53868550	overdominant	trans	5.42 	5.32 
ENSRNOG00000012918	6	5391181	5226350-5546296	overdominant	trans	5.42 	5.91 
ENSRNOG00000013062	5	94780066	94485636-95392920	dominant	trans	5.42 	6.87 
ENSRNOG00000044642	6	73385795	73376808-73602747	overdominant	trans	5.42 	5.89 
ENSRNOG00000034934	3	22245509	21866541-22279026	overdominant	trans	5.41 	5.32 
ENSRNOG00000020178	6	58669589	47233456-58992751	overdominant	trans	5.41 	5.89 
ENSRNOG00000011829	6	58669589	54434817-59363356	overdominant	trans	5.41 	5.44 
ENSRNOG00000036986	5	81002778	80672624-81301095	overdominant	trans	5.41 	6.02 
ENSRNOG00000012864	4	88788529	86662338-88788529	overdominant	trans	5.41 	6.45 
ENSRNOG00000041781	11	83102618	82750989-83455309	overdominant	trans	5.40 	5.74 
ENSRNOG00000034555	1	259190509	67601651-259743632	overdominant	trans	5.39 	5.38 
ENSRNOG00000013316	14	32031308	32031308-97797891	overdominant	trans	5.39 	5.31 
ENSRNOG00000015221	6	58669589	58669589-58992751	overdominant	trans	5.39 	5.93 
ENSRNOG00000019503	4	34069630	34069630-34073825	overdominant	trans	5.39 	5.32 
ENSRNOG00000036831	3	83035621	81806183-86119068	dominant	trans	5.39 	7.13 
ENSRNOG00000013206	17	28246442	26212665-28327289	overdominant	trans	5.39 	5.42 
ENSRNOG00000012708	17	33460935	33460935-34620155	overdominant	trans	5.37 	5.79 
ENSRNOG00000040378	15	78244520	76554280-78329150	overdominant	trans	5.37 	5.38 
ENSRNOG00000034877	10	95797226	95797226-96055318	dominant	trans	5.37 	9.26 
ENSRNOG00000027866	3	107867421	106694515-120904991	overdominant	trans	5.37 	5.28 
ENSRNOG00000036205	4	63293417	63293417-63605305	dominant	trans	5.36 	8.33 
ENSRNOG00000021950	9	86614783	86509918-86632326	dominant	trans	5.36 	7.85 
ENSRNOG00000006583	18	57390839	57358984-57509477	dominant	trans	5.35 	6.44 
ENSRNOG00000011148	7	134882013	134882013-135182199	dominant	trans	5.35 	6.93 
ENSRNOG00000041946	7	106540238	105935627-106555555	overdominant	trans	5.34 	5.87 
ENSRNOG00000036793	3	166571352	164351738-166592046	overdominant	trans	5.34 	5.93 
ENSRNOG00000017084	3	43456438	43361500-46246642	overdominant	trans	5.34 	5.98 
ENSRNOG00000012178	13	60679311	60333720-62090924	overdominant	trans	5.34 	5.49 
ENSRNOG00000045199	11	15130495	15087841-15160891	dominant	trans	5.33 	8.54 
ENSRNOG00000004067	16	50658794	50658383-51977266	overdominant	trans	5.33 	5.87 
ENSRNOG00000020270	16	26009563	25941515-26012996	dominant	trans	5.32 	6.09 
ENSRNOG00000019416	9	72625048	72243577-97787578	overdominant	trans	5.32 	5.81 
ENSRNOG00000035915	11	83102618	82750989-83455309	overdominant	trans	5.32 	5.85 
ENSRNOG00000035037	20	10711646	10591175-11345302	overdominant	trans	5.31 	5.80 
ENSRNOG00000034795	7	70891456	70891456-71953789	dominant	trans	5.31 	6.96 
ENSRNOG00000018596	1	100144616	99811793-100218605	dominant	trans	5.31 	6.05 
ENSRNOG00000018202	6	70499441	70415853-70722491	dominant	trans	5.31 	7.88 
ENSRNOG00000036523	17	1685461	1429615-1685461	overdominant	trans	5.31 	6.87 
ENSRNOG00000026363	11	68034380	68011450-68034380	overdominant	trans	5.30 	5.57 
ENSRNOG00000035757	14	96284509	43684403-96700075	overdominant	trans	5.30 	5.65 
ENSRNOG00000044268	11	83102618	82750989-83455309	overdominant	trans	5.30 	5.90 
ENSRNOG00000004998	11	61974021	61974021-62373137	overdominant	trans	5.30 	5.70 
ENSRNOG00000013565	6	118634986	118530256-118649640	overdominant	trans	5.30 	5.88 
ENSRNOG00000009035	6	58669589	54434817-118634986	overdominant	trans	5.29 	5.78 
ENSRNOG00000015275	10	77685064	77648503-77969241	overdominant	trans	5.29 	5.96 
ENSRNOG00000036598	17	95374378	94107436-96588593	overdominant	trans	5.29 	5.32 
ENSRNOG00000024181	8	79986260	79986260-80658829	overdominant	trans	5.29 	5.27 
ENSRNOG00000003080	1	48900508	48760211-53308450	overdominant	trans	5.29 	6.70 
ENSRNOG00000038117	20	30434350	30434350-30434350	overdominant	trans	5.29 	6.30 
ENSRNOG00000045065	6	114438100	114017043-114439715	overdominant	trans	5.29 	6.68 
ENSRNOG00000042865	15	31765696	31765696-32120794	partial-dominant	trans	5.27 	16.52 
ENSRNOG00000002829	1	223232067	223094629-238279718	overdominant	trans	5.27 	6.14 
ENSRNOG00000016963	6	118603423	55406785-118649640	overdominant	trans	5.27 	5.62 
ENSRNOG00000036055	2	39558851	39551033-40851618	overdominant	trans	5.27 	5.41 
ENSRNOG00000001747	6	68890897	67834422-70268194	overdominant	trans	5.26 	6.23 
ENSRNOG00000001642	6	58669589	58669589-59363356	overdominant	trans	5.26 	6.28 
ENSRNOG00000012231	1	58984989	55760397-60788800	dominant	trans	5.26 	6.57 
ENSRNOG00000022415	2	45900554	45881113-54023114	overdominant	trans	5.26 	5.74 
ENSRNOG00000021908	8	29201682	29180918-29600435	overdominant	trans	5.26 	8.90 
ENSRNOG00000039528	1	197591872	197094662-197591872	overdominant	trans	5.25 	6.26 
ENSRNOG00000044034	3	47650882	47650882-47742302	overdominant	trans	5.25 	5.28 
ENSRNOG00000006941	2	212003966	211376494-212148495	overdominant	trans	5.25 	5.35 
ENSRNOG00000004032	2	40840244	40840244-40851618	overdominant	trans	5.25 	5.87 
ENSRNOG00000038106	13	54690687	34428465-56517068	overdominant	trans	5.25 	5.78 
ENSRNOG00000040938	8	102077455	102077455-102077455	overdominant	trans	5.24 	6.24 
ENSRNOG00000009323	12	3351580	2900736-3752823	overdominant	trans	5.24 	5.76 
ENSRNOG00000003837	18	12304934	12042152-13432274	overdominant	trans	5.24 	5.72 
ENSRNOG00000004381	11	83102618	82750989-83455309	overdominant	trans	5.24 	5.58 
ENSRNOG00000025503	6	48067514	48052936-57739181	overdominant	trans	5.23 	5.61 
ENSRNOG00000031599	13	86347774	86347774-86458492	partial-dominant	cis	5.23 	15.72 
ENSRNOG00000043504	4	159559301	158754155-160903128	dominant	trans	5.23 	6.42 
ENSRNOG00000042492	18	12325218	4615724-13424753	overdominant	trans	5.23 	5.62 
ENSRNOG00000043440	17	23114967	22219878-24090211	overdominant	trans	5.23 	5.60 
ENSRNOG00000007171	11	83102618	82750989-83455309	overdominant	trans	5.23 	5.77 
ENSRNOG00000030975	11	83102618	82750989-83455309	overdominant	trans	5.22 	5.71 
ENSRNOG00000042664	17	67107511	66565189-96998669	dominant	trans	5.22 	6.07 
ENSRNOG00000029173	14	108198536	108069372-108430482	dominant	trans	5.22 	6.92 
ENSRNOG00000030429	11	83102618	82750989-83455309	overdominant	trans	5.22 	5.77 
ENSRNOG00000014284	3	7343368	6415303-7486436	overdominant	trans	5.22 	5.92 
ENSRNOG00000031122	20	43265627	42080851-43266167	overdominant	trans	5.22 	6.35 
ENSRNOG00000033695	1	2763604	2763604-3675367	overdominant	trans	5.22 	5.45 
ENSRNOG00000006786	2	253775373	252430982-253869165	overdominant	trans	5.22 	5.34 
ENSRNOG00000019564	5	2443183	76619-2659999	overdominant	trans	5.22 	5.31 
ENSRNOG00000026073	2	43373932	33459044-44612655	dominant	trans	5.21 	5.91 
ENSRNOG00000012281	18	18126702	17924521-54955399	overdominant	trans	5.21 	5.80 
ENSRNOG00000015211	19	30413333	30358793-30413852	overdominant	trans	5.21 	6.05 
ENSRNOG00000029850	4	157709408	157709408-157730731	dominant	trans	5.21 	7.22 
ENSRNOG00000001943	13	89674434	89650567-90397684	overdominant	trans	5.21 	7.81 
ENSRNOG00000005107	15	16019651	16019651-16099271	overdominant	trans	5.21 	5.47 
ENSRNOG00000029115	1	105623725	105607257-105856203	overdominant	trans	5.21 	5.63 
ENSRNOG00000037192	10	63563102	19220460-67915930	overdominant	trans	5.20 	5.27 
ENSRNOG00000010711	6	118603423	118530256-118649640	overdominant	trans	5.20 	5.46 
ENSRNOG00000016507	6	58669589	55406785-118634986	overdominant	trans	5.20 	5.76 
ENSRNOG00000008393	6	58669589	17860909-59363356	overdominant	trans	5.20 	5.30 
ENSRNOG00000037711	18	50717870	22845253-50831615	dominant	trans	5.20 	7.39 
ENSRNOG00000028929	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000043646	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000021989	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000036515	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000041106	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000040633	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000033352	11	83102618	82750989-83455309	overdominant	trans	5.19 	5.75 
ENSRNOG00000004732	5	139492595	138888545-139721265	dominant	trans	5.19 	6.39 
ENSRNOG00000011223	6	47211805	47211805-47222719	overdominant	trans	5.19 	5.36 
ENSRNOG00000036812	3	147250809	147250809-148157179	partial-dominant	cis	5.19 	33.05 
ENSRNOG00000021082	14	89025676	89025676-89133550	overdominant	trans	5.18 	6.46 
ENSRNOG00000028907	13	97009030	96822558-98833053	overdominant	trans	5.18 	5.42 
ENSRNOG00000036202	19	46370594	45268621-46412212	overdominant	trans	5.18 	5.46 
ENSRNOG00000043585	11	83102618	82750989-83455309	overdominant	trans	5.18 	5.55 
ENSRNOG00000038106	10	94271590	92816186-94783067	overdominant	trans	5.17 	6.64 
ENSRNOG00000010124	6	59363356	56791743-59363356	overdominant	trans	5.16 	5.31 
ENSRNOG00000001456	6	118603423	55406785-118649640	overdominant	trans	5.16 	5.88 
ENSRNOG00000014368	2	59287953	56836574-59336517	overdominant	trans	5.16 	5.32 
ENSRNOG00000008054	12	16337630	15549652-16339458	overdominant	trans	5.16 	5.38 
ENSRNOG00000033502	14	107667069	107064514-108430482	overdominant	trans	5.16 	5.71 
ENSRNOG00000041459	11	83102618	82750989-83455309	overdominant	trans	5.16 	5.66 
ENSRNOG00000011585	17	33460935	33361154-35128741	overdominant	trans	5.15 	5.35 
ENSRNOG00000037192	5	161527353	161527353-161722870	dominant	trans	5.15 	10.77 
ENSRNOG00000030930	16	81896584	81664992-82029042	overdominant	trans	5.15 	5.61 
ENSRNOG00000012457	6	118634986	118530256-118649640	dominant	trans	5.15 	8.03 
ENSRNOG00000037212	12	3351580	2900736-3752823	overdominant	trans	5.14 	5.46 
ENSRNOG00000043252	9	72464386	72069768-72488982	overdominant	trans	5.14 	5.73 
ENSRNOG00000025606	11	83102618	82750989-83455309	overdominant	trans	5.14 	5.71 
ENSRNOG00000034288	18	17826429	17681275-49145985	dominant	trans	5.14 	6.68 
ENSRNOG00000001591	16	60871749	60543345-61570551	dominant	trans	5.13 	5.94 
ENSRNOG00000031208	6	58669589	55406785-59363356	overdominant	trans	5.13 	5.50 
ENSRNOG00000002211	8	101524934	101524934-101557480	dominant	trans	5.12 	5.65 
ENSRNOG00000004549	6	58669589	56791743-59363356	overdominant	trans	5.11 	5.87 
ENSRNOG00000005007	6	118634986	55406785-118649640	overdominant	trans	5.11 	5.46 
ENSRNOG00000020196	4	161442362	159916944-162332753	overdominant	trans	5.11 	5.72 
ENSRNOG00000018877	1	150942728	150245806-151984951	dominant	trans	5.10 	5.90 
ENSRNOG00000021025	6	58669589	58669589-118634986	overdominant	trans	5.10 	5.63 
ENSRNOG00000003430	3	88712357	88562756-92122030	overdominant	trans	5.10 	6.00 
ENSRNOG00000021955	1	199516428	199516428-248207423	overdominant	trans	5.10 	5.40 
ENSRNOG00000033307	14	13847284	13847284-16599819	overdominant	trans	5.10 	5.28 
ENSRNOG00000038769	18	78162166	78002783-78317234	overdominant	trans	5.10 	5.50 
