trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000022141	15	92706749	92583545-92751215	overdominant	trans	5.93 	5.56 
ENSRNOG00000043362	8	20991860	20386542-63094877	overdominant	trans	5.93 	6.21 
ENSRNOG00000045415	3	166467153	166467153-166592046	dominant	trans	5.92 	7.95 
ENSRNOG00000030158	7	53078853	51918102-71820326	overdominant	trans	5.92 	5.58 
ENSRNOG00000038291	6	1756700	1695146-100070948	overdominant	trans	5.92 	5.36 
ENSRNOG00000000741	7	13925262	13004664-15132993	overdominant	trans	5.91 	5.66 
ENSRNOG00000031065	20	775076	420985-3192030	partial-dominant	cis	5.91 	21.07 
ENSRNOG00000026053	17	87167678	87016456-87489405	dominant	trans	5.91 	6.15 
ENSRNOG00000023707	10	37408821	36385440-38368557	overdominant	trans	5.91 	5.33 
ENSRNOG00000017849	19	6972121	6434444-7292196	overdominant	trans	5.91 	5.41 
ENSRNOG00000003495	7	108085716	107454682-108443800	overdominant	trans	5.90 	6.37 
ENSRNOG00000015540	1	176036274	176034041-176037052	overdominant	trans	5.90 	5.34 
ENSRNOG00000015447	1	46606672	46279224-46908263	overdominant	trans	5.90 	5.88 
ENSRNOG00000031049	10	99503783	98244510-100967088	overdominant	trans	5.90 	5.91 
ENSRNOG00000037933	10	49104030	48293689-49943167	dominant	trans	5.90 	7.15 
ENSRNOG00000021410	1	232598063	232598063-233397087	overdominant	trans	5.89 	5.89 
ENSRNOG00000003241	19	39541196	39053028-39594315	overdominant	trans	5.88 	5.32 
ENSRNOG00000035639	1	203458121	202726871-203474632	overdominant	trans	5.88 	5.45 
ENSRNOG00000037600	14	26520484	18700625-26640522	overdominant	trans	5.87 	6.93 
ENSRNOG00000037552	2	22690420	21281316-22708787	overdominant	trans	5.87 	5.67 
ENSRNOG00000000501	15	15309388	14096906-24486186	overdominant	trans	5.87 	5.38 
ENSRNOG00000027300	11	68337965	68155616-68338423	overdominant	trans	5.86 	6.28 
ENSRNOG00000007489	19	55686662	55376978-56246513	overdominant	trans	5.86 	6.95 
ENSRNOG00000020663	10	102487272	100754772-102851978	overdominant	trans	5.86 	5.38 
ENSRNOG00000010262	3	149361256	149215134-149368659	overdominant	trans	5.86 	6.07 
ENSRNOG00000015562	10	85747170	84524201-85817887	overdominant	trans	5.85 	6.45 
ENSRNOG00000004052	20	35620907	35620907-35772358	overdominant	trans	5.85 	5.29 
ENSRNOG00000022988	15	84921427	83875332-85029111	overdominant	trans	5.85 	5.37 
ENSRNOG00000042947	1	118321934	117767515-118321934	overdominant	trans	5.85 	6.93 
ENSRNOG00000030954	11	35551018	35116340-36061896	overdominant	trans	5.85 	5.92 
ENSRNOG00000045174	19	39673886	39302144-40476888	dominant	trans	5.85 	8.63 
ENSRNOG00000036672	3	131827089	125557734-132306074	overdominant	trans	5.83 	5.59 
ENSRNOG00000003247	19	56271920	55376978-56286682	overdominant	trans	5.83 	5.97 
ENSRNOG00000033411	13	14489279	14034356-31696442	overdominant	trans	5.83 	5.32 
ENSRNOG00000009318	19	30413993	30314909-30758949	overdominant	trans	5.83 	5.42 
ENSRNOG00000021026	13	71302050	71204235-72222019	overdominant	trans	5.83 	5.97 
ENSRNOG00000032004	7	108085716	105411838-108744686	overdominant	trans	5.82 	6.39 
ENSRNOG00000012000	1	205620230	205454546-214468182	overdominant	trans	5.82 	5.51 
ENSRNOG00000021687	2	211624684	211376494-253009629	overdominant	trans	5.82 	5.39 
ENSRNOG00000027969	1	201032712	199953332-267207861	overdominant	trans	5.82 	5.42 
ENSRNOG00000010839	20	35449961	35338124-35449961	dominant	trans	5.82 	6.83 
ENSRNOG00000014578	16	59769045	59754375-59769045	overdominant	trans	5.81 	6.05 
ENSRNOG00000035434	4	90505379	90274027-90505379	overdominant	trans	5.81 	5.55 
ENSRNOG00000007687	3	149252386	149215134-149368659	overdominant	trans	5.81 	5.37 
ENSRNOG00000018929	1	118321934	117767515-119793801	overdominant	trans	5.81 	5.87 
ENSRNOG00000025672	7	108085716	106758131-108443800	overdominant	trans	5.81 	5.35 
ENSRNOG00000004779	8	97132501	95927190-97633073	overdominant	trans	5.80 	5.42 
ENSRNOG00000033207	20	47736017	47632618-47747724	overdominant	trans	5.80 	6.43 
ENSRNOG00000032339	2	211624684	211624684-211986342	overdominant	trans	5.79 	6.14 
ENSRNOG00000007084	14	19532357	18700625-26595096	overdominant	trans	5.79 	5.41 
ENSRNOG00000019817	2	47292500	45881113-83957128	overdominant	trans	5.79 	5.51 
ENSRNOG00000036075	1	153632560	152583209-154280991	overdominant	trans	5.78 	6.28 
ENSRNOG00000026415	16	20157196	20157196-23070999	overdominant	trans	5.78 	5.28 
ENSRNOG00000012448	5	85034088	84570353-86968765	overdominant	trans	5.78 	5.34 
ENSRNOG00000005932	15	14340505	14096906-14340505	overdominant	trans	5.78 	5.38 
ENSRNOG00000034754	3	166467153	166467153-166592046	dominant	trans	5.78 	7.33 
ENSRNOG00000031171	15	99030872	99008124-99266137	overdominant	trans	5.78 	5.55 
ENSRNOG00000017602	1	122686268	119877895-123232643	overdominant	trans	5.78 	5.94 
ENSRNOG00000026168	10	25199223	24716555-25392819	overdominant	trans	5.77 	6.60 
ENSRNOG00000036122	15	99289592	99040918-99289592	overdominant	trans	5.76 	5.88 
ENSRNOG00000038461	8	19806803	19507392-20197834	overdominant	trans	5.76 	5.84 
ENSRNOG00000004709	17	79947086	79944734-80351370	overdominant	trans	5.76 	5.48 
ENSRNOG00000041881	6	7900186	7668576-8199409	dominant	trans	5.75 	6.23 
ENSRNOG00000017201	1	124251596	123252489-187014181	overdominant	trans	5.75 	5.50 
ENSRNOG00000038969	10	29071526	29071526-29558771	partial-dominant	cis	5.75 	34.48 
ENSRNOG00000014565	16	74443503	73692627-74884827	overdominant	trans	5.75 	6.49 
ENSRNOG00000017895	5	167643291	166894700-167643291	partial-dominant	cis	5.74 	25.69 
ENSRNOG00000029505	1	162896021	160550649-165768147	overdominant	trans	5.74 	9.94 
ENSRNOG00000029460	2	159175494	156126207-192478377	overdominant	trans	5.74 	5.30 
ENSRNOG00000032045	14	99242951	99242951-99540530	dominant	trans	5.74 	6.64 
ENSRNOG00000014301	18	65846235	65846235-65929069	overdominant	trans	5.74 	5.33 
ENSRNOG00000019118	14	15180112	15180112-15241077	overdominant	trans	5.74 	5.37 
ENSRNOG00000009311	2	211624684	211624684-211988559	overdominant	trans	5.73 	5.64 
ENSRNOG00000045174	14	14763762	14694878-15089164	dominant	trans	5.73 	7.06 
ENSRNOG00000036154	10	105709481	105177863-106357577	dominant	trans	5.73 	7.92 
ENSRNOG00000017513	2	237416688	234969480-238063978	overdominant	trans	5.73 	5.33 
ENSRNOG00000021484	5	63366047	16179060-63627835	overdominant	trans	5.72 	5.74 
ENSRNOG00000029837	1	200312322	199953332-202194053	overdominant	trans	5.72 	6.07 
ENSRNOG00000005955	7	108103237	106761447-109790083	overdominant	trans	5.72 	5.59 
ENSRNOG00000020890	1	123510855	123252489-123804574	overdominant	trans	5.72 	6.03 
ENSRNOG00000007184	15	7105939	7105579-7106862	overdominant	trans	5.71 	5.93 
ENSRNOG00000044324	10	53052429	52175157-54112128	overdominant	trans	5.71 	5.77 
ENSRNOG00000014697	6	121924052	101718055-122025270	dominant	trans	5.71 	7.94 
ENSRNOG00000018441	18	52714778	52434138-52717627	overdominant	trans	5.70 	5.40 
ENSRNOG00000042702	7	108085716	107454682-108443800	overdominant	trans	5.70 	5.82 
ENSRNOG00000043649	14	12868959	12868959-12869167	dominant	trans	5.70 	6.38 
ENSRNOG00000020266	7	107558360	107454682-108443800	overdominant	trans	5.70 	6.29 
ENSRNOG00000036009	13	42515947	42492379-42550192	overdominant	trans	5.70 	5.56 
ENSRNOG00000012094	2	211624684	211376494-211986342	overdominant	trans	5.69 	5.71 
ENSRNOG00000042076	9	96662442	96000886-96814924	dominant	trans	5.69 	6.96 
ENSRNOG00000042310	1	63978614	61682520-153606844	overdominant	trans	5.69 	5.66 
ENSRNOG00000002422	10	42641486	42608924-42693759	partial-dominant	cis	5.69 	19.65 
ENSRNOG00000010889	2	228277855	228277666-228332056	overdominant	trans	5.69 	5.55 
ENSRNOG00000031573	4	109120641	107776073-110082441	dominant	trans	5.69 	7.66 
ENSRNOG00000004747	8	89376759	81527972-91661604	overdominant	trans	5.68 	6.35 
ENSRNOG00000021379	7	107454682	106758131-108443800	overdominant	trans	5.68 	5.76 
ENSRNOG00000035554	8	108916065	83744229-108930652	dominant	trans	5.67 	5.84 
ENSRNOG00000044437	6	103386666	103386666-110496396	overdominant	trans	5.66 	6.59 
ENSRNOG00000027520	2	211624684	211624684-211986342	overdominant	trans	5.66 	5.87 
ENSRNOG00000031485	1	118321934	117767515-208912137	overdominant	trans	5.66 	6.63 
ENSRNOG00000043689	2	196220425	196220425-196595197	dominant	trans	5.66 	7.61 
ENSRNOG00000002754	8	61565127	60367782-62544629	overdominant	trans	5.65 	6.03 
ENSRNOG00000001407	17	82727437	82653457-83789510	overdominant	trans	5.65 	7.92 
ENSRNOG00000030346	8	50761201	50271658-50764453	dominant	trans	5.65 	5.93 
ENSRNOG00000013285	2	83517382	83448280-83957128	overdominant	trans	5.65 	5.35 
ENSRNOG00000009052	4	76878370	75250266-78416765	partial-dominant	cis	5.65 	19.01 
ENSRNOG00000019932	7	108085716	107454682-108443800	overdominant	trans	5.64 	6.41 
ENSRNOG00000030907	1	19408182	19180800-257596722	dominant	trans	5.64 	6.72 
ENSRNOG00000010078	6	34680304	34680304-34680304	overdominant	trans	5.64 	5.53 
ENSRNOG00000004248	1	137880085	136536391-137880085	dominant	trans	5.63 	7.51 
ENSRNOG00000016538	2	211624684	211624684-253444550	overdominant	trans	5.63 	5.71 
ENSRNOG00000039438	14	12746855	12746855-27793485	dominant	trans	5.63 	5.68 
ENSRNOG00000005975	7	69621337	69621337-70698392	partial-dominant	cis	5.63 	36.02 
ENSRNOG00000017412	3	112502424	112241751-112652899	partial-dominant	trans	5.62 	40.34 
ENSRNOG00000023272	1	118321934	117767515-118321934	overdominant	trans	5.61 	5.69 
ENSRNOG00000005328	19	52322162	52183227-56246513	dominant	trans	5.61 	9.84 
ENSRNOG00000003960	19	29869201	14905150-29869201	overdominant	trans	5.61 	5.46 
ENSRNOG00000006356	10	46035721	26461089-46297099	overdominant	trans	5.61 	5.56 
ENSRNOG00000020263	7	92542861	32931376-92613727	overdominant	trans	5.61 	5.58 
ENSRNOG00000037165	1	124999933	123839473-205771362	overdominant	trans	5.61 	5.70 
ENSRNOG00000028831	2	21281316	19856390-22708787	dominant	trans	5.60 	7.59 
ENSRNOG00000043132	1	19181133	19180800-19305022	overdominant	trans	5.60 	5.74 
ENSRNOG00000042835	13	38957118	38763914-39197606	overdominant	trans	5.59 	6.20 
ENSRNOG00000038103	20	32175875	32097483-33096135	dominant	trans	5.59 	6.91 
ENSRNOG00000005968	9	72360281	72069768-72488982	dominant	trans	5.58 	7.82 
ENSRNOG00000017087	1	124961766	123839473-125508479	overdominant	trans	5.58 	5.64 
ENSRNOG00000043428	15	34558666	34558666-34558666	overdominant	trans	5.58 	6.29 
ENSRNOG00000012821	4	3427580	3357242-4203500	overdominant	trans	5.58 	5.53 
ENSRNOG00000036009	6	44817082	7383027-44921772	overdominant	trans	5.57 	6.26 
ENSRNOG00000027115	1	124251596	123839473-125381782	overdominant	trans	5.57 	6.51 
ENSRNOG00000027907	6	7889422	7104515-105512706	overdominant	trans	5.57 	5.71 
ENSRNOG00000037821	15	100503694	100503694-100768409	dominant	trans	5.57 	7.09 
ENSRNOG00000019844	3	146979048	146082173-147080000	overdominant	trans	5.57 	6.15 
ENSRNOG00000009540	9	110449276	83064221-110695420	overdominant	trans	5.56 	5.70 
ENSRNOG00000036556	2	196220425	194752867-196595197	dominant	trans	5.56 	6.61 
ENSRNOG00000031275	5	23019828	23019828-23522012	overdominant	trans	5.56 	5.32 
ENSRNOG00000005302	1	124625152	123510855-264057711	overdominant	trans	5.55 	5.35 
ENSRNOG00000033729	19	52221969	52183227-55304632	overdominant	trans	5.55 	5.77 
ENSRNOG00000029073	5	62907445	62860606-63627835	dominant	trans	5.55 	6.36 
ENSRNOG00000020205	11	29279711	25167189-29324807	overdominant	trans	5.54 	5.35 
ENSRNOG00000004747	1	166734949	165926974-166734949	dominant	trans	5.54 	6.59 
ENSRNOG00000034326	20	12569827	12147030-12571364	overdominant	trans	5.54 	6.57 
ENSRNOG00000034226	6	107223873	107223873-107330302	dominant	trans	5.54 	7.70 
ENSRNOG00000042310	2	235806943	235806943-235876065	overdominant	trans	5.54 	6.50 
ENSRNOG00000001418	1	122798611	122610520-124673177	overdominant	trans	5.54 	6.34 
ENSRNOG00000010246	15	21016917	19107824-42968222	overdominant	trans	5.53 	5.62 
ENSRNOG00000017548	3	149252386	146492310-149368659	overdominant	trans	5.53 	5.43 
ENSRNOG00000018533	7	108085716	107074854-108443800	overdominant	trans	5.53 	6.23 
ENSRNOG00000027736	2	211624684	211376494-252169022	overdominant	trans	5.53 	5.46 
ENSRNOG00000019395	1	20222743	19229894-195980992	overdominant	trans	5.53 	5.62 
ENSRNOG00000039260	7	108826929	106762428-109540044	dominant	trans	5.53 	6.72 
ENSRNOG00000032479	1	13567201	12774161-13800542	overdominant	trans	5.52 	5.64 
ENSRNOG00000029429	5	104223559	104223559-104223559	overdominant	trans	5.52 	6.49 
ENSRNOG00000009427	10	85747170	84524201-85817887	overdominant	cis	5.52 	7.70 
ENSRNOG00000006774	3	11684978	9711333-20900101	overdominant	trans	5.52 	5.35 
ENSRNOG00000039323	6	55309870	55226750-56733706	dominant	trans	5.52 	8.87 
ENSRNOG00000004744	20	17598958	17214094-17688959	overdominant	trans	5.51 	5.35 
ENSRNOG00000025211	16	42345765	23182628-43064604	overdominant	trans	5.51 	5.76 
ENSRNOG00000018823	7	107454682	99382449-108443800	overdominant	trans	5.51 	5.46 
ENSRNOG00000041301	4	175972269	175972269-177244612	dominant	trans	5.51 	7.32 
ENSRNOG00000031879	6	105502811	104362844-105512706	overdominant	trans	5.50 	6.16 
ENSRNOG00000040045	13	10397603	10103419-12040683	overdominant	trans	5.50 	5.54 
ENSRNOG00000030398	15	99239522	98182497-99289592	dominant	trans	5.50 	6.84 
ENSRNOG00000005704	5	62120332	62112687-62581118	overdominant	trans	5.49 	5.90 
ENSRNOG00000024743	7	108085716	107454682-108443800	overdominant	trans	5.48 	6.15 
ENSRNOG00000031845	2	18266239	9733977-18663570	overdominant	trans	5.48 	5.46 
ENSRNOG00000021285	1	125570112	124697421-125570112	overdominant	trans	5.47 	5.83 
ENSRNOG00000014429	3	147010660	146145574-147095476	overdominant	trans	5.47 	5.60 
ENSRNOG00000043145	2	73065746	72511545-74434429	dominant	trans	5.47 	8.37 
ENSRNOG00000005749	14	11641189	11488751-20034776	overdominant	trans	5.47 	5.33 
ENSRNOG00000012644	6	44755168	44177664-44921772	overdominant	trans	5.47 	5.47 
ENSRNOG00000025819	7	96557663	21802067-97886345	overdominant	trans	5.47 	5.29 
ENSRNOG00000003899	10	89009590	88931354-89178760	overdominant	cis	5.47 	5.82 
ENSRNOG00000032757	7	107558360	106715310-108443800	overdominant	trans	5.47 	5.55 
ENSRNOG00000034839	8	29646670	27521885-29647432	dominant	trans	5.46 	9.38 
ENSRNOG00000044593	2	158752369	158299252-159546457	dominant	trans	5.46 	6.69 
ENSRNOG00000025168	3	148810516	148438159-149017846	overdominant	trans	5.45 	5.86 
ENSRNOG00000031048	7	63167301	62734445-63214690	overdominant	trans	5.45 	5.38 
ENSRNOG00000026691	2	47397977	45900167-48384911	overdominant	trans	5.44 	5.70 
ENSRNOG00000000481	2	43653060	43653060-43653060	overdominant	trans	5.44 	5.36 
ENSRNOG00000014955	2	248040441	246748192-249028168	overdominant	trans	5.44 	6.10 
ENSRNOG00000042941	16	62966919	62922831-64083198	overdominant	trans	5.43 	5.91 
ENSRNOG00000020941	7	33781313	33732140-125973349	overdominant	trans	5.43 	5.40 
ENSRNOG00000020277	15	14489914	14458845-15310342	dominant	trans	5.43 	6.33 
ENSRNOG00000009893	4	140134578	140134578-141067372	overdominant	trans	5.43 	5.42 
ENSRNOG00000021179	2	228277855	228277666-228332056	overdominant	trans	5.43 	5.30 
ENSRNOG00000022203	16	23199489	23199489-23639845	dominant	trans	5.43 	6.93 
ENSRNOG00000029504	6	111652879	111652879-111927279	partial-dominant	cis	5.43 	21.63 
ENSRNOG00000045159	14	8800995	8550676-8880515	overdominant	trans	5.43 	5.40 
ENSRNOG00000003108	10	92113088	92043822-92774635	dominant	cis	5.42 	13.13 
ENSRNOG00000015491	2	71048714	71048714-234133263	overdominant	trans	5.42 	6.23 
ENSRNOG00000024821	2	251002753	250755642-251052669	overdominant	trans	5.42 	6.15 
ENSRNOG00000022629	2	249968267	249968267-250425863	overdominant	trans	5.41 	5.40 
ENSRNOG00000042930	5	63366047	25176797-63627835	overdominant	trans	5.41 	5.65 
ENSRNOG00000000638	10	54415719	52175157-55187355	overdominant	trans	5.41 	5.29 
ENSRNOG00000023937	8	123979069	123792775-124866674	overdominant	trans	5.41 	5.52 
ENSRNOG00000039447	20	41169869	41169869-41188163	dominant	trans	5.41 	7.94 
ENSRNOG00000028121	5	110632656	110632656-111579307	dominant	trans	5.41 	7.68 
ENSRNOG00000034806	13	17667166	14034356-31696442	overdominant	trans	5.40 	5.90 
ENSRNOG00000018739	18	64905527	64905527-64920818	dominant	trans	5.40 	8.06 
ENSRNOG00000029570	3	147080000	146082173-147235306	overdominant	trans	5.40 	5.42 
ENSRNOG00000018232	2	228277855	191792340-229545480	overdominant	trans	5.40 	6.05 
ENSRNOG00000009081	18	54011450	54011450-54697491	dominant	trans	5.40 	7.73 
ENSRNOG00000021680	5	8959978	4630492-15219402	overdominant	trans	5.39 	5.52 
ENSRNOG00000024392	9	39977010	39345979-40876973	overdominant	trans	5.39 	5.75 
ENSRNOG00000036559	19	32465432	32429172-32623665	dominant	trans	5.39 	6.76 
ENSRNOG00000045204	5	139812222	139812222-140123812	dominant	trans	5.38 	6.29 
ENSRNOG00000000463	9	38177147	37280400-40327793	overdominant	trans	5.38 	5.84 
ENSRNOG00000036272	12	39130723	39125666-39425934	overdominant	trans	5.38 	5.54 
ENSRNOG00000022978	3	147783283	147118262-148396000	overdominant	trans	5.38 	5.43 
ENSRNOG00000001229	2	211624684	211624684-211986342	overdominant	trans	5.38 	5.78 
ENSRNOG00000036511	15	99239522	99040918-99289592	overdominant	trans	5.37 	6.05 
ENSRNOG00000033367	20	16242548	12991636-16562365	overdominant	trans	5.37 	5.82 
ENSRNOG00000025220	12	7890119	7809553-8533788	dominant	trans	5.37 	6.27 
ENSRNOG00000032583	4	17604284	17599273-147078782	dominant	trans	5.37 	7.93 
ENSRNOG00000039761	14	85716498	85672479-86119984	overdominant	trans	5.36 	5.69 
ENSRNOG00000025612	12	44684479	43539135-45047752	partial-dominant	trans	5.36 	35.34 
ENSRNOG00000036868	2	32213153	32213153-32225888	dominant	trans	5.36 	6.58 
ENSRNOG00000025612	19	14611756	14261440-14611756	partial-dominant	cis	5.36 	35.15 
ENSRNOG00000010290	7	129991802	129121981-130000957	overdominant	trans	5.35 	5.49 
ENSRNOG00000012237	8	79389948	56703181-95127975	overdominant	trans	5.35 	5.37 
ENSRNOG00000016150	3	137266766	136862356-149602102	overdominant	trans	5.35 	5.52 
ENSRNOG00000000097	10	84492285	84313886-85817887	dominant	trans	5.35 	7.95 
ENSRNOG00000031320	3	115110390	106709271-115445121	overdominant	trans	5.35 	5.69 
ENSRNOG00000034517	1	170195132	169284484-172235019	overdominant	trans	5.35 	5.56 
ENSRNOG00000020539	3	68215833	66026021-70283717	overdominant	trans	5.34 	5.32 
ENSRNOG00000039149	9	94402077	72223550-94787609	dominant	trans	5.34 	7.74 
ENSRNOG00000004737	1	124961766	123839473-125508479	overdominant	trans	5.34 	5.82 
ENSRNOG00000011946	9	3529142	3529142-3584475	overdominant	trans	5.34 	5.38 
ENSRNOG00000035815	19	38794345	38794345-39409121	overdominant	trans	5.34 	5.28 
ENSRNOG00000011535	6	47155905	47155905-47222719	overdominant	trans	5.34 	5.31 
ENSRNOG00000001572	18	61990930	61989901-61990930	dominant	trans	5.34 	6.63 
ENSRNOG00000000029	2	211624684	211376494-251762470	overdominant	trans	5.33 	5.31 
ENSRNOG00000018411	1	194453182	194444082-198452513	overdominant	trans	5.33 	6.65 
ENSRNOG00000018898	1	124976117	123839473-125508479	overdominant	trans	5.33 	5.79 
ENSRNOG00000038527	2	193982924	174545043-195607531	overdominant	trans	5.32 	5.57 
ENSRNOG00000026267	16	74443503	73692627-74884827	dominant	trans	5.32 	8.01 
ENSRNOG00000031710	20	14353287	12805048-14441136	overdominant	trans	5.32 	5.58 
ENSRNOG00000019960	1	190290330	184625437-213118919	overdominant	trans	5.32 	5.68 
ENSRNOG00000044976	13	65984371	65602879-66111370	overdominant	trans	5.31 	5.83 
