trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
gnl.UG.Ssc.S19540354	4	140839709	137742422-141353361	overdominant	NA	5.96 	5.16 
gnl.UG.Ssc.S35169661	14	149388611	149388611-149388611	overdominant	trans	5.95 	5.68 
gnl.UG.Ssc.S35172474	11	9156777	9156777-9156777	overdominant	trans	5.95 	5.40 
gnl.UG.Ssc.S46879577	1	227708485	193689396-245380316	overdominant	trans	5.95 	5.34 
gnl.UG.Ssc.S46879708	17	46957171	41352699-51033200	overdominant	trans	5.94 	5.17 
gnl.UG.Ssc.S35165872	16	13511743	13030984-18836023	overdominant	trans	5.94 	5.16 
gnl.UG.Ssc.S20116409	9	95952589	53317006-112640089	overdominant	trans	5.93 	5.16 
gnl.UG.Ssc.S39979313	3	28357285	28357285-28357285	overdominant	NA	5.93 	5.33 
gnl.UG.Ssc.S16518117	6	131254700	131254700-131254700	overdominant	trans	5.93 	5.15 
gnl.UG.Ssc.S6088795	15	130599165	122734781-131375223	overdominant	NA	5.93 	5.14 
gnl.UG.Ssc.S23759538	3	138503280	138503280-138503280	overdominant	NA	5.93 	5.14 
gnl.UG.Ssc.S35170346	1	35387799	33735482-37285738	overdominant	trans	5.92 	5.22 
gnl.UG.Ssc.S35169668	9	17004309	17004309-17004309	overdominant	trans	5.92 	5.39 
gnl.UG.Ssc.S40184229	4	41613692	33037772-61108803	overdominant	NA	5.92 	5.15 
gnl.UG.Ssc.S35173207	11	14689399	4198596-69419225	overdominant	trans	5.91 	5.41 
gnl.UG.Ssc.S46881256	1	298192996	292702656-299444967	overdominant	NA	5.91 	5.23 
gnl.UG.Ssc.S35171879	4	74329795	74329795-74329795	overdominant	NA	5.91 	5.21 
gnl.UG.Ssc.S35171453	5	93029076	91903747-93453014	overdominant	NA	5.91 	5.75 
BKFL1_0034_D03	6	126174465	126174465-126174465	overdominant	trans	5.91 	5.63 
gnl.UG.Ssc.S40472168	15	27818243	27818243-149140529	overdominant	NA	5.91 	5.13 
gnl.UG.Ssc.S35170051	11	80964804	80248120-82328383	overdominant	trans	5.90 	5.19 
gnl.UG.Ssc.S46879992	2	3958244	3958244-3958244	overdominant	trans	5.90 	5.61 
gnl.UG.Ssc.S35170090	11	60026383	59537068-66142455	overdominant	trans	5.90 	5.12 
gnl.UG.Ssc.S39809664	13	18244202	16420681-96252608	overdominant	NA	5.90 	5.10 
gnl.UG.Ssc.S46877484	18	56497390	55243390-60805322	overdominant	trans	5.90 	5.16 
gnl.UG.Ssc.S18384867	11	6210518	55295-87649170	overdominant	NA	5.89 	5.10 
gnl.UG.Ssc.S17513877	5	99053897	99053897-99053897	overdominant	NA	5.89 	5.71 
gnl.UG.Ssc.S40436485	12	15953277	15953277-20434317	overdominant	NA	5.89 	5.27 
gnl.UG.Ssc.S46876697	7	95077435	57940346-106840124	overdominant	trans	5.89 	5.10 
gnl.UG.Ssc.S35164167	7	129856855	129856855-129856855	overdominant	trans	5.88 	5.19 
MLN01_0026_B06	6	142452858	142452858-156352742	overdominant	NA	5.88 	5.09 
gnl.UG.Ssc.S35173319	11	67401150	67401150-67401150	overdominant	trans	5.88 	5.23 
gnl.UG.Ssc.S34505901	4	15259283	4367704-21272927	overdominant	NA	5.88 	5.16 
gnl.UG.Ssc.S35164091	16	18536184	18536184-18536184	overdominant	trans	5.87 	5.12 
gnl.UG.Ssc.S39781560	1	184833146	175795705-184833146	overdominant	NA	5.87 	5.08 
gnl.UG.Ssc.S35171141	4	131377049	124409324-138688978	overdominant	NA	5.87 	5.11 
gnl.UG.Ssc.S34498248	18	22129853	22129853-22658638	overdominant	NA	5.86 	5.56 
gnl.UG.Ssc.S38481364	1	59453638	48539442-59453638	overdominant	trans	5.86 	5.11 
gnl.UG.Ssc.S5993568	12	15315430	15315430-17260822	overdominant	trans	5.86 	5.12 
gnl.UG.Ssc.S29990650	9	41381817	24626627-148655056	overdominant	trans	5.86 	5.09 
gnl.UG.Ssc.S18551559	17	64366946	64366946-64680839	overdominant	NA	5.86 	5.11 
gnl.UG.Ssc.S26724832	13	43350796	43350796-45053798	overdominant	NA	5.86 	5.07 
gnl.UG.Ssc.S35168509	9	99702804	8533450-107420594	overdominant	NA	5.85 	5.34 
gnl.UG.Ssc.S46876135	7	51082607	51082607-51082607	dominant	trans	5.85 	5.55 
gnl.UG.Ssc.S35165042	1	3533283	3035532-8505596	overdominant	NA	5.84 	5.05 
gnl.UG.Ssc.S31111249	10	72375760	70758219-76247151	overdominant	NA	5.84 	5.42 
gnl.UG.Ssc.S23698303	12	22890196	21615475-41939390	overdominant	NA	5.84 	5.35 
AMP01_0095_C09	7	93251213	48105743-101272117	overdominant	trans	5.84 	5.11 
gnl.UG.Ssc.S35172055	11	20826258	15333394-25106814	overdominant	NA	5.84 	5.08 
gnl.UG.Ssc.S35173492	13	179658815	156408847-179658815	overdominant	NA	5.84 	5.25 
gnl.UG.Ssc.S39976811	13	185282146	152646869-195871973	overdominant	NA	5.84 	5.05 
gnl.UG.Ssc.S18359068	5	98025228	81098234-98025228	overdominant	NA	5.84 	5.40 
gnl.UG.Ssc.S26403013	10	10388934	7531541-14894790	overdominant	NA	5.84 	5.09 
gnl.UG.Ssc.S40350843	4	130119152	130119152-130119152	overdominant	NA	5.83 	5.12 
gnl.UG.Ssc.S35164759	15	107735522	93995497-137862629	overdominant	trans	5.83 	5.08 
gnl.UG.Ssc.S40037863	15	152330949	152330949-152330949	overdominant	NA	5.83 	5.31 
gnl.UG.Ssc.S40109867	1	223043310	223043310-223066633	overdominant	NA	5.83 	5.87 
gnl.UG.Ssc.S18384425	16	70031425	70031425-74560093	overdominant	NA	5.83 	5.09 
gnl.UG.Ssc.S40480664	7	12710295	7585470-14569027	overdominant	NA	5.82 	5.09 
gnl.UG.Ssc.S19540140	3	30215372	30215372-55561819	overdominant	trans	5.82 	5.05 
gnl.UG.Ssc.S31124818	2	57572672	57572672-73076347	overdominant	NA	5.82 	5.03 
gnl.UG.Ssc.S35166005	18	11121298	10064157-14334075	overdominant	NA	5.82 	5.52 
TCH01_0052_B07	11	79596000	75376470-82289737	overdominant	NA	5.82 	5.07 
gnl.UG.Ssc.S16512520	12	12594833	12594833-12594833	overdominant	trans	5.82 	5.40 
AMP01_0084_F09	17	9014186	8584097-11026407	overdominant	trans	5.82 	5.05 
OVRM1_0089_D04	16	33087514	26898740-36026675	overdominant	NA	5.82 	5.36 
gnl.UG.Ssc.S35168625	1	248675922	248675922-256300033	overdominant	NA	5.81 	5.22 
LVRM1_0077_F12	6	142973530	138822417-142973530	overdominant	NA	5.81 	5.05 
gnl.UG.Ssc.S6083427	3	106543907	96503866-109719833	overdominant	trans	5.81 	5.87 
gnl.UG.Ssc.S23697302	4	78539462	4220333-78539462	overdominant	trans	5.81 	5.02 
gnl.UG.Ssc.S40569612	16	70031425	11083680-70897917	overdominant	NA	5.81 	5.15 
gnl.UG.Ssc.S19540505	15	135820525	31857544-136021602	overdominant	trans	5.81 	5.09 
gnl.UG.Ssc.S46879791	7	10543393	7981170-129319131	overdominant	trans	5.81 	5.07 
gnl.UG.Ssc.S35169838	2	5087022	5087022-6376098	overdominant	trans	5.81 	5.14 
OVR01_0075_G12	6	12896479	12896479-15265114	overdominant	trans	5.81 	5.02 
TCH01_0055_B04	1	292702656	20577293-298715665	overdominant	trans	5.81 	5.01 
gnl.UG.Ssc.S35169099	1	135569814	135569814-135569814	overdominant	NA	5.81 	5.52 
gnl.UG.Ssc.S6076214	4	131402801	131402801-132505132	overdominant	NA	5.81 	5.01 
gnl.UG.Ssc.S40591668	15	128827052	119982356-128827052	overdominant	trans	5.80 	5.11 
gnl.UG.Ssc.S46877545	15	127879553	122991614-129798767	overdominant	trans	5.80 	5.01 
gnl.UG.Ssc.S35165916	6	112145712	65644507-112145712	overdominant	trans	5.80 	5.01 
gnl.UG.Ssc.S40304693	4	134362920	131377049-135083935	overdominant	NA	5.80 	5.04 
OVRM1_0225_A02	4	139943684	139642933-142053035	overdominant	NA	5.80 	5.02 
gnl.UG.Ssc.S22839340	8	146101319	145970149-148081003	overdominant	trans	5.80 	5.13 
TCH01_0086_H09	9	10686911	10686911-10686911	overdominant	NA	5.79 	5.19 
PBL01_0071_C08	6	77157769	69536813-86135123	overdominant	NA	5.79 	5.14 
OVRM1_0207_G09	11	9416753	8638031-10355880	overdominant	trans	5.79 	5.04 
gnl.UG.Ssc.S46876504	2	150320761	2959230-150320761	overdominant	trans	5.79 	5.13 
gnl.UG.Ssc.S17516064	14	8472448	8472448-8472448	overdominant	NA	5.79 	5.25 
gnl.UG.Ssc.S23213030	6	125579101	31976368-125579101	overdominant	trans	5.79 	5.00 
gnl.UG.Ssc.S27601302	5	36120362	15380171-39588852	overdominant	trans	5.79 	5.19 
gnl.UG.Ssc.S35166497	4	5253532	4325365-5796491	overdominant	trans	5.78 	5.37 
gnl.UG.Ssc.S35167524	12	7075951	5417273-7757009	overdominant	trans	5.78 	5.58 
gnl.UG.Ssc.S35166910	7	121856606	117482174-123205764	overdominant	trans	5.78 	5.19 
gnl.UG.Ssc.S31133739	2	143423036	142806196-143878207	overdominant	trans	5.78 	5.37 
gnl.UG.Ssc.S40191217	12	52989009	44995728-53288290	overdominant	NA	5.78 	5.04 
gnl.UG.Ssc.S39976811	1	11270636	10891684-266727592	overdominant	NA	5.78 	5.09 
gnl.UG.Ssc.S35169714	13	205507503	187075365-205804998	overdominant	NA	5.78 	5.24 
gnl.UG.Ssc.S23693410	11	69361885	55926123-69361885	overdominant	NA	5.78 	6.30 
gnl.UG.Ssc.S46879522	1	43703682	9907546-84593851	overdominant	NA	5.78 	5.31 
gnl.UG.Ssc.S6063033	12	9181079	8826005-15235766	overdominant	trans	5.77 	5.00 
gnl.UG.Ssc.S46876336	11	15333394	14196029-15333394	overdominant	trans	5.77 	5.39 
gnl.UG.Ssc.S46881240	7	49953959	49953959-64667698	overdominant	trans	5.77 	5.03 
LNG01_0097_D05	16	36441465	32074950-37039866	overdominant	NA	5.77 	5.87 
gnl.UG.Ssc.S14902333	6	48317509	45777816-48317509	dominant	trans	5.77 	5.84 
gnl.UG.Ssc.S40546308	8	64355935	64355935-74771919	overdominant	trans	5.76 	5.01 
gnl.UG.Ssc.S46880597	18	13935587	13771088-13935587	overdominant	trans	5.76 	6.38 
SMG01_0086_G05	10	62520412	62520412-62520412	overdominant	NA	5.76 	5.13 
gnl.UG.Ssc.S31109228	13	203251297	203251297-205804998	overdominant	NA	5.76 	5.14 
gnl.UG.Ssc.S50164888	13	186001107	26849306-189377838	overdominant	trans	5.76 	5.08 
DCI01_0037_H06	5	108646817	25590842-108646817	overdominant	trans	5.76 	5.06 
gnl.UG.Ssc.S46880550	12	62148072	45749901-62446188	overdominant	NA	5.76 	5.05 
MLTL1_0078_C01	14	126543093	126543093-141845770	overdominant	NA	5.76 	4.98 
gnl.UG.Ssc.S35164881	15	131637011	45417212-131637011	overdominant	NA	5.75 	4.98 
gnl.UG.Ssc.S35170543	18	47781286	16239563-53188214	overdominant	trans	5.75 	4.98 
gnl.UG.Ssc.S35172820	15	29033970	29033970-32042636	overdominant	trans	5.75 	5.22 
gnl.UG.Ssc.S35165042	9	52833797	52833797-52833797	overdominant	NA	5.75 	4.96 
ITT01_0039_E03	11	16289120	11870573-19969481	overdominant	NA	5.75 	5.14 
gnl.UG.Ssc.S18388280	1	35443761	24318637-35443761	overdominant	NA	5.75 	5.00 
gnl.UG.Ssc.S35164408	6	141438009	141438009-145451416	overdominant	NA	5.75 	5.33 
PBL01_0009_F01	4	108974555	108974555-108974555	partial-dominant	NA	5.75 	56.65 
gnl.UG.Ssc.S40042631	2	129513449	122403465-129513449	overdominant	trans	5.75 	4.99 
gnl.UG.Ssc.S16175995	1	278359352	263248527-281239719	overdominant	trans	5.75 	5.11 
gnl.UG.Ssc.S16512862	9	71767912	71767912-71767912	overdominant	NA	5.75 	5.02 
gnl.UG.Ssc.S29981402	16	5548539	5548539-74412842	overdominant	trans	5.75 	5.45 
gnl.UG.Ssc.S26653060	17	11482484	9769208-13261935	overdominant	trans	5.75 	5.09 
MLN01_0073_F02	15	62033445	62033445-62033445	overdominant	NA	5.74 	5.12 
gnl.UG.Ssc.S35169868	7	109330277	109330277-109330277	overdominant	trans	5.74 	4.95 
OVRM1_0194_C07	6	151815745	151102532-152594579	overdominant	NA	5.74 	6.45 
gnl.UG.Ssc.S46879665	10	1946432	1709646-1946432	overdominant	trans	5.74 	5.30 
gnl.UG.Ssc.S35173926	3	11450378	10698128-11450378	overdominant	trans	5.74 	5.01 
gnl.UG.Ssc.S17516141	4	103369581	86261644-123772595	overdominant	NA	5.74 	5.01 
gnl.UG.Ssc.S35167098	11	53388276	53388276-53517251	overdominant	NA	5.74 	5.08 
gnl.UG.Ssc.S46875913	17	46097211	37920822-56358556	overdominant	trans	5.74 	5.00 
gnl.UG.Ssc.S35172653	13	28277989	26200074-40050308	overdominant	trans	5.74 	4.95 
gnl.UG.Ssc.S18279888	9	61348978	61348978-112640089	overdominant	NA	5.74 	5.10 
gnl.UG.Ssc.S19544267	9	137993593	62147077-141943509	overdominant	NA	5.74 	5.43 
gnl.UG.Ssc.S19537351	9	14276646	14276646-14276646	overdominant	trans	5.73 	5.15 
gnl.UG.Ssc.S40191780	4	125722039	125722039-125722039	overdominant	NA	5.73 	5.00 
gnl.UG.Ssc.S23767003	4	110925520	456762-110972254	overdominant	trans	5.73 	4.98 
TES01_0105_C04	1	8726913	8726913-9291066	overdominant	NA	5.73 	5.26 
gnl.UG.Ssc.S46876343	11	14374052	9657812-15256004	overdominant	trans	5.72 	5.09 
PTG01_0043_B10	1	22968149	20536004-24318637	overdominant	NA	5.72 	5.19 
gnl.UG.Ssc.S18548805	13	148254759	148254759-148254759	dominant	trans	5.72 	5.13 
LVRM1_0166_D04	4	2798179	2798179-117005641	overdominant	trans	5.72 	4.98 
gnl.UG.Ssc.S23213479	15	142893867	142074352-148161145	overdominant	trans	5.72 	5.20 
gnl.UG.Ssc.S20936128	5	1681181	1681181-69064827	overdominant	NA	5.72 	5.14 
gnl.UG.Ssc.S35171313	2	41979860	41979860-81551369	overdominant	trans	5.72 	5.13 
gnl.UG.Ssc.S40004472	9	10846888	10289831-12334256	overdominant	NA	5.72 	4.94 
gnl.UG.Ssc.S52128939	4	103369581	95499399-105898886	overdominant	trans	5.72 	4.93 
gnl.UG.Ssc.S36162702	2	20738037	20081797-23904949	overdominant	trans	5.72 	5.13 
gnl.UG.Ssc.S35171802	1	191819089	187747966-191819089	overdominant	trans	5.71 	4.99 
gnl.UG.Ssc.S35166418	1	264678435	264678435-264678435	overdominant	NA	5.71 	4.93 
gnl.UG.Ssc.S46878143	3	67610273	61967071-77889376	overdominant	trans	5.71 	5.07 
gnl.UG.Ssc.S35166222	13	12603313	12603313-12603313	overdominant	NA	5.71 	6.43 
gnl.UG.Ssc.S46881249	10	62976922	62976922-62976922	overdominant	trans	5.71 	5.02 
gnl.UG.Ssc.S35169245	1	163648076	163648076-163684754	overdominant	trans	5.71 	5.00 
ITT01_0089_E06	17	19278181	18678955-24013333	overdominant	trans	5.71 	5.05 
DCI01_0069_C12	9	135580018	17004309-137458692	overdominant	NA	5.71 	5.02 
gnl.UG.Ssc.S50210948	12	25741688	25741688-25741688	overdominant	trans	5.71 	5.74 
gnl.UG.Ssc.S18358331	5	77936609	75703933-82372188	overdominant	NA	5.71 	4.92 
gnl.UG.Ssc.S35164562	3	83516453	83516453-93502417	overdominant	NA	5.71 	5.06 
AMP01_0070_F12	5	78067097	78067097-84784066	overdominant	trans	5.71 	4.92 
gnl.UG.Ssc.S35172591	1	125714885	123334366-311027658	overdominant	NA	5.71 	5.08 
gnl.UG.Ssc.S40514352	16	20774580	18229086-20774580	overdominant	NA	5.70 	4.93 
gnl.UG.Ssc.S35165012	9	70390277	65035907-71614113	overdominant	NA	5.70 	5.26 
OVRM1_0056_D01	5	20161437	10619111-29261072	overdominant	trans	5.70 	4.91 
gnl.UG.Ssc.S35171889	12	6882971	6882971-6882971	overdominant	NA	5.70 	5.10 
SPL01_0080_E02	6	4373781	4373781-144414426	overdominant	trans	5.70 	4.94 
gnl.UG.Ssc.S23699716	8	120417888	120417888-120478160	overdominant	NA	5.70 	4.92 
gnl.UG.Ssc.S18555433	9	138754600	43794001-147926023	overdominant	NA	5.70 	5.29 
LNG01_0024_E05	17	59618354	59618354-59797264	overdominant	NA	5.70 	4.93 
gnl.UG.Ssc.S18547535	18	24828483	23969429-28703985	overdominant	trans	5.70 	4.94 
gnl.UG.Ssc.S40503304	2	115719043	96293358-123010574	overdominant	NA	5.70 	5.14 
gnl.UG.Ssc.S46876043	11	52010601	11880203-55728615	overdominant	trans	5.70 	5.25 
gnl.UG.Ssc.S35170328	3	5713062	5713062-135131974	overdominant	trans	5.70 	5.01 
gnl.UG.Ssc.S35165638	5	49960292	49960292-110256334	overdominant	trans	5.70 	4.91 
gnl.UG.Ssc.S46878039	1	144135159	1166552-311027658	overdominant	trans	5.69 	4.92 
gnl.UG.Ssc.S31124720	3	93221408	5713062-93761214	overdominant	NA	5.69 	4.93 
gnl.UG.Ssc.S40514598	17	68370260	67844392-69344035	overdominant	NA	5.69 	4.90 
gnl.UG.Ssc.S14891358	6	80358945	6188393-93872048	overdominant	trans	5.69 	5.10 
gnl.UG.Ssc.S20946999	3	133538201	11629648-140743752	overdominant	trans	5.69 	4.92 
OVR01_0040_B12	6	112177636	112177636-137775516	overdominant	NA	5.68 	4.92 
gnl.UG.Ssc.S35167624	3	15116884	15116884-51854011	overdominant	trans	5.68 	5.01 
SPL01_0027_H08	15	142418789	142418789-142418789	overdominant	trans	5.68 	5.75 
gnl.UG.Ssc.S40202368	13	131174871	18076357-165895566	overdominant	NA	5.68 	4.91 
gnl.UG.Ssc.S23212901	9	2484354	2484354-2484354	dominant	NA	5.68 	4.99 
gnl.UG.Ssc.S37959694	13	195762111	195762111-213036330	overdominant	trans	5.68 	4.97 
PTG01_0065_B05	15	120316482	91939009-120874876	overdominant	NA	5.68 	4.93 
LVRM1_0096_D06	15	36160785	32868982-82449386	overdominant	NA	5.68 	4.98 
gnl.UG.Ssc.S35172980	11	1285761	1285761-66014418	overdominant	trans	5.68 	5.10 
gnl.UG.Ssc.S17512150	5	87238120	10866974-87238120	overdominant	NA	5.68 	5.01 
gnl.UG.Ssc.S35173904	10	69572862	69572862-69572862	overdominant	trans	5.68 	4.90 
gnl.UG.Ssc.S18355951	6	113074700	72691111-119959585	overdominant	trans	5.67 	4.97 
LNG01_0027_B11	14	9598057	9598057-10589614	overdominant	trans	5.67 	5.30 
gnl.UG.Ssc.S34509766	9	146799282	136170919-151659207	overdominant	trans	5.67 	4.92 
gnl.UG.Ssc.S17526267	7	72468984	51082607-72468984	overdominant	trans	5.67 	5.14 
gnl.UG.Ssc.S40335524	2	84483509	84483509-84483509	partial-dominant	NA	5.67 	34.32 
gnl.UG.Ssc.S35168445	1	133084921	133084921-158289356	overdominant	trans	5.67 	4.90 
gnl.UG.Ssc.S5997273	1	36677135	36428321-297244594	overdominant	trans	5.67 	4.88 
gnl.UG.Ssc.S35167488	15	26347667	13817673-28320247	overdominant	trans	5.66 	5.40 
gnl.UG.Ssc.S35165650	5	34198296	25145894-34198296	overdominant	NA	5.66 	5.20 
gnl.UG.Ssc.S35167446	8	109273139	108966516-109273139	overdominant	NA	5.66 	4.93 
gnl.UG.Ssc.S35173403	15	54976177	29272584-56091520	overdominant	NA	5.66 	4.97 
DCI01_0066_H08	11	16634421	16634421-16634421	overdominant	trans	5.66 	5.06 
BKFL1_0037_H07	3	71593038	67686997-71593038	overdominant	NA	5.66 	5.28 
gnl.UG.Ssc.S35172982	6	93834752	93834752-93834752	overdominant	NA	5.66 	5.12 
gnl.UG.Ssc.S17515553	10	32688555	32688555-32688555	overdominant	NA	5.66 	4.93 
gnl.UG.Ssc.S35172802	14	124432317	112812879-126177334	overdominant	trans	5.65 	4.90 
gnl.UG.Ssc.S18279888	6	92802269	3503039-112881188	overdominant	NA	5.65 	4.92 
gnl.UG.Ssc.S26715431	10	25691859	54839-25691859	overdominant	NA	5.65 	4.92 
gnl.UG.Ssc.S34530225	16	514562	329164-1612240	overdominant	trans	5.65 	4.98 
gnl.UG.Ssc.S40099921	1	83357328	48332062-298715665	overdominant	trans	5.65 	5.58 
gnl.UG.Ssc.S35168664	5	5063135	5063135-6557766	overdominant	trans	5.64 	5.05 
OVR01_0027_F02	12	15060605	12309699-15263133	overdominant	trans	5.64 	4.98 
gnl.UG.Ssc.S40429453	1	196250147	185142128-309293990	overdominant	NA	5.64 	4.94 
gnl.UG.Ssc.S35173129	1	293451789	293451789-293451789	overdominant	trans	5.64 	4.86 
gnl.UG.Ssc.S52535174	15	136430173	136430173-143952007	overdominant	trans	5.64 	4.92 
gnl.UG.Ssc.S40150400	6	41842283	41842283-52805861	overdominant	trans	5.64 	5.31 
gnl.UG.Ssc.S35171319	8	2234563	2234563-117924081	overdominant	trans	5.64 	4.89 
LVR01_0089_B04	4	113609363	113609363-113609363	additive	NA	5.64 	56.06 
gnl.UG.Ssc.S23213557	15	51905499	51905499-51905499	overdominant	trans	5.64 	5.02 
gnl.UG.Ssc.S26722923	15	126252009	122530692-126285452	overdominant	trans	5.64 	4.85 
gnl.UG.Ssc.S22310924	5	63223930	63223930-65400816	overdominant	NA	5.64 	4.87 
gnl.UG.Ssc.S35170400	11	4907917	3616613-29125223	overdominant	trans	5.63 	4.96 
LNG01_0007_B10	4	129316401	124272439-131890522	overdominant	NA	5.63 	4.89 
gnl.UG.Ssc.S46881054	9	151212813	151212813-152575791	overdominant	NA	5.63 	4.85 
gnl.UG.Ssc.S17514578	1	244735012	191819089-244735012	overdominant	NA	5.63 	4.85 
gnl.UG.Ssc.S46876346	5	7357172	7357172-7357172	overdominant	trans	5.63 	4.85 
gnl.UG.Ssc.S17525378	10	20485599	20485599-55344099	overdominant	trans	5.63 	4.93 
gnl.UG.Ssc.S40043089	1	247860619	199855854-249661979	overdominant	trans	5.63 	4.86 
gnl.UG.Ssc.S40477884	18	1889148	989459-2617844	overdominant	NA	5.63 	5.14 
gnl.UG.Ssc.S19548672	2	121270572	121270572-128766276	overdominant	NA	5.63 	5.54 
gnl.UG.Ssc.S46875805	18	45391155	43229113-45391155	overdominant	trans	5.63 	5.54 
gnl.UG.Ssc.S35168230	4	115036955	115036955-117005641	overdominant	trans	5.63 	5.78 
gnl.UG.Ssc.S35169940	1	302552307	299444967-303607132	overdominant	trans	5.63 	4.84 
gnl.UG.Ssc.S35171933	15	126154684	126154684-126154684	overdominant	NA	5.63 	4.98 
gnl.UG.Ssc.S46916712	6	44351210	41267301-60594103	overdominant	trans	5.62 	4.88 
gnl.UG.Ssc.S23694874	9	21214316	20894663-21273498	overdominant	NA	5.62 	4.85 
gnl.UG.Ssc.S26719024	10	64917309	62576143-66574754	overdominant	NA	5.62 	4.85 
gnl.UG.Ssc.S17505677	2	86570732	28977392-148611135	overdominant	trans	5.62 	5.47 
gnl.UG.Ssc.S35170141	1	44136139	23732968-150563231	overdominant	NA	5.62 	4.84 
gnl.UG.Ssc.S6054750	11	7773405	7773405-7773405	overdominant	trans	5.62 	4.85 
gnl.UG.Ssc.S18553034	17	56199954	6788050-56199954	overdominant	trans	5.62 	5.03 
gnl.UG.Ssc.S23212877	8	7243056	5829520-7243056	overdominant	NA	5.62 	4.84 
gnl.UG.Ssc.S16512394	2	147793161	130320183-157590383	overdominant	NA	5.62 	4.84 
ADR01_0023_C06	6	7095483	7095483-7095483	overdominant	trans	5.62 	5.03 
gnl.UG.Ssc.S18551170	10	50925088	50925088-56998330	overdominant	trans	5.62 	4.84 
gnl.UG.Ssc.S16769864	9	114916229	114916229-118021130	overdominant	trans	5.62 	5.43 
gnl.UG.Ssc.S29980717	12	60801509	60801509-60801509	dominant	NA	5.62 	5.55 
gnl.UG.Ssc.S35167173	8	109779460	109779460-122249328	dominant	trans	5.62 	5.27 
gnl.UG.Ssc.S34533763	1	8795856	8795856-14279020	overdominant	NA	5.62 	4.86 
gnl.UG.Ssc.S18385540	11	16634421	4689240-16634421	overdominant	NA	5.62 	5.02 
gnl.UG.Ssc.S23770620	18	18464906	4997045-21272646	overdominant	trans	5.61 	4.88 
gnl.UG.Ssc.S46877477	9	15999539	15999539-125797627	overdominant	trans	5.61 	4.83 
gnl.UG.Ssc.S40206152	6	29304575	29304575-29902588	overdominant	NA	5.61 	4.94 
gnl.UG.Ssc.S40427272	4	55692680	30118313-55713325	overdominant	NA	5.61 	5.01 
gnl.UG.Ssc.S34498339	8	130820101	124804112-130985932	overdominant	NA	5.61 	4.86 
gnl.UG.Ssc.S35168274	5	110935968	110935968-110935968	overdominant	trans	5.61 	4.95 
gnl.UG.Ssc.S26717740	7	6303321	6303321-7848260	overdominant	NA	5.61 	4.87 
gnl.UG.Ssc.S40042040	13	6608737	3750613-9829000	overdominant	NA	5.61 	5.17 
gnl.UG.Ssc.S35171315	3	19116155	18549906-19116155	dominant	trans	5.61 	5.83 
PTG01_0020_G11	2	11436741	3571211-106350971	overdominant	NA	5.61 	4.85 
gnl.UG.Ssc.S17526020	15	133640599	114954582-133656928	overdominant	trans	5.61 	5.05 
gnl.UG.Ssc.S23693357	7	130232391	130232391-130232391	overdominant	cis	5.61 	19.98 
gnl.UG.Ssc.S5989338	6	3199098	3005254-3199098	dominant	NA	5.60 	19.74 
gnl.UG.Ssc.S40268747	8	11343093	8306293-92514344	overdominant	NA	5.60 	5.02 
gnl.UG.Ssc.S46880472	16	32223461	25689080-33672880	overdominant	trans	5.60 	5.04 
gnl.UG.Ssc.S26722126	15	130965720	97390277-130965720	overdominant	NA	5.60 	4.83 
